method,trial,generation,ptevals,behavioral_diversity,error_vector_diversity
Div90-Run0-lexicase,3,10,394194300,0.932,0.921
Div90-Run0-lexicase,3,11,435775217,0.916,0.908
Div90-Run0-lexicase,3,12,479563816,0.925,0.921
Div90-Run0-lexicase,3,13,521743296,0.922,0.913
Div90-Run0-lexicase,3,14,563092630,0.927,0.922
Div90-Run0-lexicase,3,15,605511677,0.922,0.916
Div90-Run0-lexicase,3,16,648240827,0.920,0.917
Div90-Run0-lexicase,3,17,691040761,0.931,0.921
Div90-Run0-lexicase,3,18,734238265,0.905,0.897
Div90-Run0-lexicase,3,19,778116456,0.929,0.923
Div90-Run0-lexicase,3,20,822048566,0.921,0.915
Div90-Run0-lexicase,4,0,0,1.000,0.909
Div90-Run0-lexicase,4,1,38693434,0.913,0.899
Div90-Run0-lexicase,4,2,78354903,0.909,0.897
Div90-Run0-lexicase,4,3,114983425,0.931,0.923
Div90-Run0-lexicase,4,4,152725629,0.935,0.928
Div90-Run0-lexicase,4,5,193081603,0.928,0.919
Div90-Run0-lexicase,4,6,232901989,0.934,0.928
Div90-Run0-lexicase,4,7,272511170,0.901,0.890
Div90-Run0-lexicase,4,8,312910535,0.906,0.894
Div90-Run0-lexicase,4,9,354693272,0.914,0.905
Div90-Run0-lexicase,4,10,393854164,0.897,0.890
Div90-Run0-lexicase,4,11,433445377,0.893,0.881
Div90-Run0-lexicase,4,12,473893582,0.910,0.899
Div90-Run0-lexicase,4,13,515248715,0.903,0.892
Div90-Run0-lexicase,4,14,557144424,0.904,0.898
Div90-Run0-lexicase,4,15,598659870,0.905,0.897
Div90-Run0-lexicase,4,16,638784209,0.902,0.898
Div90-Run0-lexicase,4,17,677424869,0.919,0.915
Div90-Run0-lexicase,4,18,714361655,0.908,0.899
Div90-Run0-lexicase,4,19,751778675,0.882,0.871
Div90-Run0-lexicase,4,20,788690957,0.891,0.883
Div90-Run0-lexicase,5,0,0,1.000,0.909
Div90-Run0-lexicase,5,1,40803022,0.918,0.910
Div90-Run0-lexicase,5,2,81436942,0.898,0.888
Div90-Run0-lexicase,5,3,121555465,0.919,0.909
Div90-Run0-lexicase,5,4,160921213,0.921,0.914
Div90-Run0-lexicase,5,5,200933801,0.918,0.911
Div90-Run0-lexicase,5,6,241063138,0.882,0.874
Div90-Run0-lexicase,5,7,283063566,0.915,0.903
Div90-Run0-lexicase,5,8,325263239,0.904,0.892
Div90-Run0-lexicase,5,9,365812917,0.882,0.868
Div90-Run0-lexicase,5,10,407620568,0.871,0.863
Div90-Run0-lexicase,5,11,449665784,0.881,0.875
Div90-Run0-lexicase,5,12,490888575,0.902,0.900
Div90-Run0-lexicase,5,13,529907272,0.902,0.896
Div90-Run0-lexicase,5,14,568173618,0.889,0.882
Div90-Run0-lexicase,5,15,610920993,0.889,0.878
Div90-Run0-lexicase,5,16,653397407,0.886,0.880
Div90-Run0-lexicase,5,17,695564943,0.880,0.872
Div90-Run0-lexicase,5,18,735539422,0.879,0.872
Div90-Run0-lexicase,5,19,777120145,0.887,0.870
Div90-Run0-lexicase,5,20,817259475,0.886,0.874
Div90-Run0-lexicase,6,0,0,1.000,0.909
Div90-Run0-lexicase,6,1,42041883,0.912,0.907
Div90-Run0-lexicase,6,2,83703221,0.930,0.918
Div90-Run0-lexicase,6,3,127514068,0.903,0.897
Div90-Run0-lexicase,6,4,170271307,0.916,0.910
Div90-Run0-lexicase,6,5,213399040,0.923,0.915
Div90-Run0-lexicase,6,6,256158461,0.908,0.898
Div90-Run0-lexicase,6,7,298197399,0.887,0.881
Div90-Run0-lexicase,6,8,339217232,0.894,0.884
Div90-Run0-lexicase,6,9,378392565,0.904,0.895
Div90-Run0-lexicase,6,10,420147459,0.882,0.871
Div90-Run0-lexicase,6,11,461403095,0.902,0.893
Div90-Run0-lexicase,6,12,501053795,0.886,0.881
Div90-Run0-lexicase,6,13,540115134,0.899,0.891
Div90-Run0-lexicase,6,14,577747920,0.897,0.891
Div90-Run0-lexicase,6,15,614716395,0.902,0.897
Div90-Run0-lexicase,6,16,652425375,0.916,0.910
Div90-Run0-lexicase,6,17,691343114,0.908,0.902
Div90-Run0-lexicase,6,18,731152045,0.913,0.908
Div90-Run0-lexicase,6,19,786146585,0.732,0.728
Div90-Run0-lexicase,6,20,854064843,0.682,0.678
Div90-Run0-lexicase,7,0,0,1.000,0.909
Div90-Run0-lexicase,7,1,40448260,0.900,0.891
Div90-Run0-lexicase,7,2,79980391,0.905,0.901
Div90-Run0-lexicase,7,3,118465328,0.895,0.881
Div90-Run0-lexicase,7,4,157514726,0.914,0.907
Div90-Run0-lexicase,7,5,195585683,0.894,0.885
Div90-Run0-lexicase,7,6,231290965,0.913,0.910
Div90-Run0-lexicase,7,7,265519340,0.905,0.899
Div90-Run0-lexicase,7,8,303600629,0.910,0.902
Div90-Run0-lexicase,7,9,340744249,0.900,0.894
Div90-Run0-lexicase,7,10,377522881,0.909,0.905
Div90-Run0-lexicase,7,11,414251876,0.926,0.922
Div90-Run0-lexicase,7,12,448883658,0.927,0.921
Div90-Run0-lexicase,7,13,482866559,0.934,0.927
Div90-Run0-lexicase,7,14,519439042,0.924,0.919
Div90-Run0-lexicase,7,15,554648304,0.931,0.929
Div90-Run0-lexicase,7,16,589823502,0.931,0.928
Div90-Run0-lexicase,7,17,625186627,0.912,0.909
Div90-Run0-lexicase,7,18,663725430,0.937,0.935
Div90-Run0-lexicase,7,19,701658312,0.923,0.920
Div90-Run0-lexicase,7,20,739763138,0.932,0.925
Div90-Run0-lexicase,8,0,0,1.000,0.909
Div90-Run0-lexicase,8,1,40248530,0.928,0.918
Div90-Run0-lexicase,8,2,82693792,0.919,0.912
Div90-Run0-lexicase,8,3,122682328,0.921,0.915
Div90-Run0-lexicase,8,4,161830144,0.923,0.913
Div90-Run0-lexicase,8,5,200970426,0.898,0.889
Div90-Run0-lexicase,8,6,238759955,0.897,0.891
Div90-Run0-lexicase,8,7,277606529,0.921,0.909
Div90-Run0-lexicase,8,8,315870578,0.885,0.880
Div90-Run0-lexicase,8,9,355358137,0.908,0.902
Div90-Run0-lexicase,8,10,394295646,0.931,0.923
Div90-Run0-lexicase,8,11,435929787,0.896,0.886
Div90-Run0-lexicase,8,12,476495745,0.885,0.872
Div90-Run0-lexicase,8,13,518741728,0.896,0.884
Div90-Run0-lexicase,8,14,561436100,0.892,0.885
Div90-Run0-lexicase,8,15,606209811,0.897,0.890
Div90-Run0-lexicase,8,16,653611234,0.880,0.872
Div90-Run0-lexicase,8,17,702265666,0.894,0.887
Div90-Run0-lexicase,8,18,752523677,0.899,0.893
Div90-Run0-lexicase,8,19,800093114,0.881,0.878
Div90-Run0-lexicase,8,20,846517096,0.881,0.877
Div90-Run0-lexicase,9,0,0,1.000,0.909
Div90-Run0-lexicase,9,1,40714281,0.912,0.898
Div90-Run0-lexicase,9,2,78844622,0.921,0.907
Div90-Run0-lexicase,9,3,119196478,0.916,0.903
Div90-Run0-lexicase,9,4,158552902,0.901,0.888
Div90-Run0-lexicase,9,5,199587958,0.914,0.908
Div90-Run0-lexicase,9,6,242878870,0.888,0.875
Div90-Run0-lexicase,9,7,285728949,0.927,0.922
Div90-Run0-lexicase,9,8,326616051,0.921,0.916
Div90-Run0-lexicase,9,9,365833926,0.915,0.907
Div90-Run0-lexicase,9,10,404336245,0.908,0.902
Div90-Run0-lexicase,9,11,442143002,0.884,0.877
Div90-Run0-lexicase,9,12,479036568,0.874,0.869
Div90-Run0-lexicase,9,13,516120081,0.899,0.891
Div90-Run0-lexicase,9,14,556107710,0.884,0.873
Div90-Run0-lexicase,9,15,593448856,0.891,0.883
Div90-Run0-lexicase,9,16,631859669,0.890,0.880
Div90-Run0-lexicase,9,17,671333600,0.895,0.886
Div90-Run0-lexicase,9,18,713187758,0.880,0.873
Div90-Run0-lexicase,9,19,752400613,0.874,0.868
Div90-Run0-lexicase,9,20,789909210,0.875,0.869
Div90-Run0-lexicase,10,0,0,1.000,0.909
Div90-Run0-lexicase,10,1,39782474,0.924,0.916
Div90-Run0-lexicase,10,2,79130677,0.913,0.905
Div90-Run0-lexicase,10,3,116397817,0.901,0.892
Div90-Run0-lexicase,10,4,156915123,0.900,0.884
Div90-Run0-lexicase,10,5,195644864,0.920,0.917
Div90-Run0-lexicase,10,6,235892430,0.905,0.900
Div90-Run0-lexicase,10,7,278188504,0.912,0.906
Div90-Run0-lexicase,10,8,318350672,0.911,0.909
Div90-Run0-lexicase,10,9,358625155,0.919,0.914
Div90-Run0-lexicase,10,10,400633783,0.914,0.908
Div90-Run0-lexicase,10,11,441385856,0.931,0.923
Div90-Run0-lexicase,10,12,479825484,0.906,0.902
Div90-Run0-lexicase,10,13,517782074,0.902,0.898
Div90-Run0-lexicase,10,14,554042089,0.918,0.909
Div90-Run0-lexicase,10,15,590741301,0.913,0.906
Div90-Run0-lexicase,10,16,625343596,0.932,0.925
Div90-Run0-lexicase,10,17,659133418,0.911,0.906
Div90-Run0-lexicase,10,18,693499095,0.920,0.918
Div90-Run0-lexicase,10,19,726018709,0.907,0.900
Div90-Run0-lexicase,10,20,759220315,0.912,0.906
Div90-Run0-lexicase,11,0,0,1.000,0.909
Div90-Run0-lexicase,11,1,40624101,0.921,0.912
Div90-Run0-lexicase,11,2,80063616,0.922,0.915
Div90-Run0-lexicase,11,3,122352755,0.924,0.915
Div90-Run0-lexicase,11,4,164538826,0.927,0.921
Div90-Run0-lexicase,11,5,206529928,0.920,0.916
Div90-Run0-lexicase,11,6,250049775,0.922,0.915
Div90-Run0-lexicase,11,7,292813654,0.926,0.921
Div90-Run0-lexicase,11,8,332825230,0.921,0.916
Div90-Run0-lexicase,11,9,373079808,0.913,0.906
Div90-Run0-lexicase,11,10,412779497,0.921,0.917
Div90-Run0-lexicase,11,11,453041480,0.931,0.925
Div90-Run0-lexicase,11,12,494965609,0.926,0.923
Div90-Run0-lexicase,11,13,538244644,0.906,0.899
Div90-Run0-lexicase,11,14,576970110,0.900,0.893
Div90-Run0-lexicase,11,15,615373651,0.915,0.906
Div90-Run0-lexicase,11,16,655425653,0.913,0.906
Div90-Run0-lexicase,11,17,696200178,0.881,0.878
Div90-Run0-lexicase,11,18,737957137,0.907,0.897
Div90-Run0-lexicase,11,19,781740098,0.911,0.903
Div90-Run0-lexicase,11,20,827010703,0.895,0.888
Div90-Run0-lexicase,12,0,0,1.000,0.909
Div90-Run0-lexicase,12,1,38542805,0.914,0.903
Div90-Run0-lexicase,12,2,78437445,0.930,0.921
Div90-Run0-lexicase,12,3,119627325,0.909,0.893
Div90-Run0-lexicase,12,4,159855452,0.930,0.921
Div90-Run0-lexicase,12,5,200575085,0.923,0.919
Div90-Run0-lexicase,12,6,239186491,0.922,0.915
Div90-Run0-lexicase,12,7,277781487,0.938,0.928
Div90-Run0-lexicase,12,8,318326510,0.924,0.923
Div90-Run0-lexicase,12,9,359797061,0.906,0.900
Div90-Run0-lexicase,12,10,398830742,0.907,0.902
Div90-Run0-lexicase,12,11,436245223,0.916,0.915
Div90-Run0-lexicase,12,12,474985967,0.903,0.897
Div90-Run0-lexicase,12,13,514507620,0.921,0.918
Div90-Run0-lexicase,12,14,553074157,0.915,0.908
Div90-Run0-lexicase,12,15,592325871,0.917,0.910
Div90-Run0-lexicase,12,16,629377257,0.926,0.922
Div90-Run0-lexicase,12,17,668587001,0.909,0.903
Div90-Run0-lexicase,12,18,708403505,0.901,0.896
Div90-Run0-lexicase,12,19,748134218,0.916,0.913
Div90-Run0-lexicase,12,20,788987390,0.900,0.897
Div90-Run0-lexicase,13,0,0,1.000,0.909
Div90-Run0-lexicase,13,1,39682862,0.936,0.929
Div90-Run0-lexicase,13,2,79654118,0.922,0.914
Div90-Run0-lexicase,13,3,118378326,0.920,0.915
Div90-Run0-lexicase,13,4,157242325,0.903,0.890
Div90-Run0-lexicase,13,5,196439753,0.886,0.875
Div90-Run0-lexicase,13,6,236713592,0.912,0.908
Div90-Run0-lexicase,13,7,276300397,0.905,0.901
Div90-Run0-lexicase,13,8,316346480,0.892,0.888
Div90-Run0-lexicase,13,9,357432081,0.902,0.895
Div90-Run0-lexicase,13,10,397847599,0.907,0.903
Div90-Run0-lexicase,13,11,438926503,0.895,0.890
Div90-Run0-lexicase,13,12,482649983,0.882,0.873
Div90-Run0-lexicase,13,13,524645399,0.885,0.883
Div90-Run0-lexicase,13,14,566910475,0.884,0.880
Div90-Run0-lexicase,13,15,608075909,0.884,0.878
Div90-Run0-lexicase,13,16,648932490,0.886,0.878
Div90-Run0-lexicase,13,17,690609594,0.879,0.873
Div90-Run0-lexicase,13,18,728404980,0.850,0.845
Div90-Run0-lexicase,13,19,762441022,0.863,0.860
Div90-Run0-lexicase,13,20,797743337,0.861,0.856
Div90-Run0-lexicase,14,0,0,1.000,0.909
Div90-Run0-lexicase,14,1,39656803,0.919,0.913
Div90-Run0-lexicase,14,2,80225558,0.908,0.898
Div90-Run0-lexicase,14,3,119668659,0.926,0.915
Div90-Run0-lexicase,14,4,158014053,0.940,0.934
Div90-Run0-lexicase,14,5,196232012,0.910,0.905
Div90-Run0-lexicase,14,6,234267444,0.910,0.900
Div90-Run0-lexicase,14,7,272761484,0.916,0.907
Div90-Run0-lexicase,14,8,311365069,0.922,0.912
Div90-Run0-lexicase,14,9,349907164,0.924,0.914
Div90-Run0-lexicase,14,10,385742285,0.913,0.905
Div90-Run0-lexicase,14,11,424326721,0.908,0.903
Div90-Run0-lexicase,14,12,461070439,0.898,0.888
Div90-Run0-lexicase,14,13,497576341,0.912,0.907
Div90-Run0-lexicase,14,14,530932122,0.885,0.877
Div90-Run0-lexicase,14,15,562951443,0.891,0.885
Div90-Run0-lexicase,14,16,596409862,0.876,0.867
Div90-Run0-lexicase,14,17,629012572,0.877,0.873
Div90-Run0-lexicase,14,18,663252633,0.893,0.887
Div90-Run0-lexicase,14,19,697338176,0.897,0.890
Div90-Run0-lexicase,14,20,731087772,0.899,0.893
Div90-Run0-lexicase,15,0,0,1.000,0.909
Div90-Run0-lexicase,15,1,40772125,0.916,0.911
Div90-Run0-lexicase,15,2,83069148,0.924,0.917
Div90-Run0-lexicase,15,3,122615031,0.922,0.910
Div90-Run0-lexicase,15,4,163699675,0.910,0.896
Div90-Run0-lexicase,15,5,203028950,0.921,0.917
Div90-Run0-lexicase,15,6,243994187,0.910,0.906
Div90-Run0-lexicase,15,7,285748161,0.919,0.911
Div90-Run0-lexicase,15,8,325661507,0.897,0.891
Div90-Run0-lexicase,15,9,367216742,0.889,0.882
Div90-Run0-lexicase,15,10,406097160,0.881,0.879
Div90-Run0-lexicase,15,11,446150069,0.907,0.903
Div90-Run0-lexicase,15,12,486428640,0.882,0.874
Div90-Run0-lexicase,15,13,529299040,0.889,0.883
Div90-Run0-lexicase,15,14,568349523,0.889,0.883
Div90-Run0-lexicase,15,15,607387337,0.910,0.904
Div90-Run0-lexicase,15,16,646594153,0.898,0.890
Div90-Run0-lexicase,15,17,685290712,0.923,0.920
Div90-Run0-lexicase,15,18,724167457,0.924,0.921
Div90-Run0-lexicase,15,19,765049250,0.906,0.905
Div90-Run0-lexicase,15,20,809318910,0.914,0.913
Div90-Run0-lexicase,16,0,0,1.000,0.909
Div90-Run0-lexicase,16,1,40173690,0.904,0.898
Div90-Run0-lexicase,16,2,81017272,0.916,0.909
Div90-Run0-lexicase,16,3,124980511,0.905,0.893
Div90-Run0-lexicase,16,4,166226683,0.902,0.898
Div90-Run0-lexicase,16,5,208600107,0.914,0.905
Div90-Run0-lexicase,16,6,251680893,0.898,0.891
Div90-Run0-lexicase,16,7,292999986,0.914,0.902
Div90-Run0-lexicase,16,8,333341676,0.906,0.901
Div90-Run0-lexicase,16,9,371364572,0.911,0.906
Div90-Run0-lexicase,16,10,408586025,0.897,0.887
Div90-Run0-lexicase,16,11,445805316,0.936,0.930
Div90-Run0-lexicase,16,12,482398949,0.924,0.917
Div90-Run0-lexicase,16,13,519259482,0.928,0.919
Div90-Run0-lexicase,16,14,558496313,0.917,0.906
Div90-Run0-lexicase,16,15,598058246,0.920,0.911
Div90-Run0-lexicase,16,16,637786483,0.915,0.906
Div90-Run0-lexicase,16,17,676611066,0.924,0.917
Div90-Run0-lexicase,16,18,716527101,0.930,0.924
Div90-Run0-lexicase,16,19,755043770,0.937,0.930
Div90-Run0-lexicase,16,20,794860809,0.914,0.911
Div90-Run0-lexicase,17,0,0,1.000,0.909
Div90-Run0-lexicase,17,1,39299173,0.929,0.919
Div90-Run0-lexicase,17,2,79609939,0.923,0.914
Div90-Run0-lexicase,17,3,118998105,0.919,0.914
Div90-Run0-lexicase,17,4,158483153,0.925,0.915
Div90-Run0-lexicase,17,5,195297635,0.926,0.917
Div90-Run0-lexicase,17,6,230677425,0.908,0.898
Div90-Run0-lexicase,17,7,266085494,0.912,0.905
Div90-Run0-lexicase,17,8,302198373,0.916,0.912
Div90-Run0-lexicase,17,9,339243837,0.913,0.909
Div90-Run0-lexicase,17,10,375008065,0.908,0.900
Div90-Run0-lexicase,17,11,411147805,0.924,0.912
Div90-Run0-lexicase,17,12,447190498,0.913,0.908
Div90-Run0-lexicase,17,13,480628485,0.918,0.911
Div90-Run0-lexicase,17,14,513506294,0.930,0.925
Div90-Run0-lexicase,17,15,544954950,0.926,0.919
Div90-Run0-lexicase,17,16,575776943,0.923,0.919
Div90-Run0-lexicase,17,17,607026390,0.927,0.922
Div90-Run0-lexicase,17,18,639592373,0.917,0.914
Div90-Run0-lexicase,17,19,673077460,0.891,0.888
Div90-Run0-lexicase,17,20,707169693,0.915,0.912
Div90-Run0-lexicase,18,0,0,1.000,0.909
Div90-Run0-lexicase,18,1,38986763,0.905,0.898
Div90-Run0-lexicase,18,2,81423953,0.934,0.924
Div90-Run0-lexicase,18,3,124686142,0.919,0.908
Div90-Run0-lexicase,18,4,167187780,0.916,0.907
Div90-Run0-lexicase,18,5,210594661,0.893,0.887
Div90-Run0-lexicase,18,6,253188206,0.900,0.890
Div90-Run0-lexicase,18,7,296869258,0.891,0.883
Div90-Run0-lexicase,18,8,339015291,0.887,0.877
Div90-Run0-lexicase,18,9,381922782,0.885,0.877
Div90-Run0-lexicase,18,10,423000917,0.888,0.882
Div90-Run0-lexicase,18,11,464336009,0.890,0.883
Div90-Run0-lexicase,18,12,506079739,0.889,0.881
Div90-Run0-lexicase,18,13,544926085,0.872,0.867
Div90-Run0-lexicase,18,14,586308151,0.883,0.872
Div90-Run0-lexicase,18,15,628714077,0.885,0.876
Div90-Run0-lexicase,18,16,672209281,0.875,0.870
Div90-Run0-lexicase,18,17,711613238,0.901,0.896
Div90-Run0-lexicase,18,18,750688104,0.883,0.878
Div90-Run0-lexicase,18,19,789528352,0.892,0.885
Div90-Run0-lexicase,18,20,827491636,0.882,0.878
Div90-Run0-lexicase,19,0,0,1.000,0.909
Div90-Run0-lexicase,19,1,40423636,0.930,0.918
Div90-Run0-lexicase,19,2,81335085,0.921,0.905
Div90-Run0-lexicase,19,3,121188290,0.909,0.902
Div90-Run0-lexicase,19,4,162658939,0.914,0.904
Div90-Run0-lexicase,19,5,206050247,0.910,0.906
Div90-Run0-lexicase,19,6,248723825,0.898,0.891
Div90-Run0-lexicase,19,7,294005888,0.892,0.877
Div90-Run0-lexicase,19,8,341200160,0.913,0.903
Div90-Run0-lexicase,19,9,389469958,0.920,0.908
Div90-Run0-lexicase,19,10,435346260,0.903,0.896
Div90-Run0-lexicase,19,11,479578613,0.907,0.899
Div90-Run0-lexicase,19,12,522806196,0.892,0.879
Div90-Run0-lexicase,19,13,567840807,0.910,0.901
Div90-Run0-lexicase,19,14,612055492,0.895,0.894
Div90-Run0-lexicase,19,15,657532244,0.909,0.902
Div90-Run0-lexicase,19,16,702039662,0.903,0.900
Div90-Run0-lexicase,19,17,748777038,0.910,0.908
Div90-Run0-lexicase,19,18,795285980,0.909,0.901
Div90-Run0-lexicase,19,19,840037271,0.897,0.889
Div90-Run0-lexicase,19,20,886885342,0.893,0.884
Div90-Run0-lexicase,20,0,0,1.000,0.909
Div90-Run0-lexicase,20,1,38988140,0.925,0.917
Div90-Run0-lexicase,20,2,81906177,0.901,0.887
Div90-Run0-lexicase,20,3,123655829,0.893,0.883
Div90-Run0-lexicase,20,4,163752067,0.913,0.902
Div90-Run0-lexicase,20,5,203946122,0.917,0.908
Div90-Run0-lexicase,20,6,243638979,0.933,0.925
Div90-Run0-lexicase,20,7,279044691,0.903,0.895
Div90-Run0-lexicase,20,8,311553207,0.897,0.894
Div90-Run0-lexicase,20,9,343313859,0.921,0.914
Div90-Run0-lexicase,20,10,376646003,0.909,0.901
Div90-Run0-lexicase,20,11,410628676,0.934,0.932
Div90-Run0-lexicase,20,12,444705872,0.910,0.906
Div90-Run0-lexicase,20,13,479647903,0.895,0.893
Div90-Run0-lexicase,20,14,540089472,0.683,0.681
Div90-Run0-lexicase,20,15,618575165,0.545,0.541
Div90-Run0-lexicase,20,16,709936859,0.484,0.482
Div90-Run0-lexicase,20,17,809866901,0.402,0.399
Div90-Run0-lexicase,20,18,913359604,0.401,0.397
Div90-Run0-lexicase,20,19,1019558295,0.421,0.416
Div90-Run0-lexicase,20,20,1128478685,0.406,0.399
Div90-Run0-lexicase,21,0,0,1.000,0.909
Div90-Run0-lexicase,21,1,39459546,0.926,0.911
Div90-Run0-lexicase,21,2,81480412,0.926,0.922
Div90-Run0-lexicase,21,3,122348540,0.915,0.910
Div90-Run0-lexicase,21,4,168442976,0.909,0.905
Div90-Run0-lexicase,21,5,215524189,0.912,0.908
Div90-Run0-lexicase,21,6,257346727,0.940,0.934
Div90-Run0-lexicase,21,7,301960897,0.923,0.912
Div90-Run0-lexicase,21,8,346673882,0.924,0.911
Div90-Run0-lexicase,21,9,392312557,0.919,0.914
Div90-Run0-lexicase,21,10,437648704,0.922,0.917
Div90-Run0-lexicase,21,11,481258030,0.906,0.897
Div90-Run0-lexicase,21,12,526925730,0.906,0.897
Div90-Run0-lexicase,21,13,573569415,0.915,0.912
Div90-Run0-lexicase,21,14,620396380,0.931,0.929
Div90-Run0-lexicase,21,15,663960336,0.923,0.919
Div90-Run0-lexicase,21,16,707196297,0.929,0.925
Div90-Run0-lexicase,21,17,750355879,0.898,0.895
Div90-Run0-lexicase,21,18,794063579,0.903,0.892
Div90-Run0-lexicase,21,19,835958265,0.934,0.931
Div90-Run0-lexicase,21,20,878750799,0.936,0.930
Div90-Run0-lexicase,22,0,0,1.000,0.909
Div90-Run0-lexicase,22,1,40454403,0.923,0.918
Div90-Run0-lexicase,22,2,81439823,0.901,0.896
Div90-Run0-lexicase,22,3,120655860,0.910,0.902
Div90-Run0-lexicase,22,4,161867633,0.922,0.911
Div90-Run0-lexicase,22,5,202553189,0.917,0.906
Div90-Run0-lexicase,22,6,244509018,0.903,0.894
Div90-Run0-lexicase,22,7,287330688,0.920,0.914
Div90-Run0-lexicase,22,8,327446294,0.928,0.923
Div90-Run0-lexicase,22,9,370819663,0.896,0.889
Div90-Run0-lexicase,22,10,412674290,0.923,0.918
Div90-Run0-lexicase,22,11,455355817,0.891,0.885
Div90-Run0-lexicase,22,12,495421922,0.885,0.879
Div90-Run0-lexicase,22,13,537335665,0.897,0.892
Div90-Run0-lexicase,22,14,580909469,0.855,0.846
Div90-Run0-lexicase,22,15,624257341,0.863,0.856
Div90-Run0-lexicase,22,16,668278258,0.839,0.830
Div90-Run0-lexicase,22,17,714195275,0.851,0.848
Div90-Run0-lexicase,22,18,782682281,0.728,0.721
Div90-Run0-lexicase,22,19,874909463,0.604,0.603
