method,trial,generation,ptevals,behavioral_diversity,error_vector_diversity
Div15-Run0-lexicase,0,0,0,1.000,0.148
Div15-Run0-lexicase,0,1,82873506,0.284,0.276
Div15-Run0-lexicase,0,2,165926677,0.406,0.399
Div15-Run0-lexicase,0,3,251443809,0.482,0.470
Div15-Run0-lexicase,0,4,338044465,0.617,0.606
Div15-Run0-lexicase,0,5,425480538,0.674,0.661
Div15-Run0-lexicase,0,6,520962537,0.594,0.586
Div15-Run0-lexicase,0,7,616370892,0.555,0.545
Div15-Run0-lexicase,0,8,712237811,0.628,0.617
Div15-Run0-lexicase,0,9,805822251,0.679,0.672
Div15-Run0-lexicase,0,10,901727719,0.712,0.703
Div15-Run0-lexicase,0,11,993196740,0.749,0.742
Div15-Run0-lexicase,0,12,1082011216,0.749,0.743
Div15-Run0-lexicase,0,13,1165907745,0.759,0.758
Div15-Run0-lexicase,0,14,1246064706,0.769,0.752
Div15-Run0-lexicase,0,15,1325353374,0.735,0.732
Div15-Run0-lexicase,0,16,1400155422,0.771,0.765
Div15-Run0-lexicase,0,17,1473512319,0.745,0.734
Div15-Run0-lexicase,0,18,1544700962,0.770,0.760
Div15-Run0-lexicase,0,19,1612960919,0.808,0.804
Div15-Run0-lexicase,0,20,1677808784,0.782,0.774
Div15-Run0-lexicase,1,0,0,1.000,0.148
Div15-Run0-lexicase,1,1,82339960,0.282,0.276
Div15-Run0-lexicase,1,2,181295109,0.315,0.312
Div15-Run0-lexicase,1,3,269962626,0.323,0.317
Div15-Run0-lexicase,1,4,355307783,0.365,0.360
Div15-Run0-lexicase,1,5,438718918,0.464,0.448
Div15-Run0-lexicase,1,6,527001520,0.511,0.490
Div15-Run0-lexicase,1,7,616432862,0.550,0.541
Div15-Run0-lexicase,1,8,702674079,0.626,0.618
Div15-Run0-lexicase,1,9,789766668,0.666,0.658
Div15-Run0-lexicase,1,10,879014219,0.674,0.660
Div15-Run0-lexicase,1,11,970952785,0.658,0.645
Div15-Run0-lexicase,1,12,1064320789,0.614,0.607
Div15-Run0-lexicase,1,13,1157528623,0.619,0.609
Div15-Run0-lexicase,1,14,1250829244,0.631,0.621
Div15-Run0-lexicase,1,15,1347580849,0.633,0.630
Div15-Run0-lexicase,1,16,1441248887,0.666,0.657
Div15-Run0-lexicase,1,17,1533197609,0.653,0.644
Div15-Run0-lexicase,1,18,1626428934,0.685,0.678
Div15-Run0-lexicase,1,19,1718538861,0.711,0.702
Div15-Run0-lexicase,1,20,1811038003,0.715,0.701
Div15-Run0-lexicase,2,0,0,1.000,0.148
Div15-Run0-lexicase,2,1,83587785,0.284,0.279
Div15-Run0-lexicase,2,2,169257905,0.427,0.416
Div15-Run0-lexicase,2,3,257356969,0.554,0.545
Div15-Run0-lexicase,2,4,351592812,0.560,0.554
Div15-Run0-lexicase,2,5,444222065,0.583,0.573
Div15-Run0-lexicase,2,6,534028839,0.677,0.673
Div15-Run0-lexicase,2,7,623233211,0.728,0.718
Div15-Run0-lexicase,2,8,714622779,0.762,0.750
Div15-Run0-lexicase,2,9,812506078,0.733,0.727
Div15-Run0-lexicase,2,10,910425349,0.722,0.714
Div15-Run0-lexicase,2,11,1004004126,0.730,0.721
Div15-Run0-lexicase,2,12,1095970622,0.739,0.731
Div15-Run0-lexicase,2,13,1188216261,0.762,0.750
Div15-Run0-lexicase,2,14,1284277398,0.748,0.737
Div15-Run0-lexicase,2,15,1381575797,0.716,0.707
Div15-Run0-lexicase,2,16,1479426496,0.703,0.694
Div15-Run0-lexicase,2,17,1575827698,0.594,0.587
Div15-Run0-lexicase,2,18,1669037719,0.541,0.535
Div15-Run0-lexicase,2,19,1766794679,0.500,0.493
Div15-Run0-lexicase,2,20,1864806996,0.481,0.474
Div15-Run0-lexicase,3,0,0,1.000,0.148
Div15-Run0-lexicase,3,1,80563231,0.293,0.284
Div15-Run0-lexicase,3,2,162368994,0.411,0.394
Div15-Run0-lexicase,3,3,239376620,0.515,0.505
Div15-Run0-lexicase,3,4,315141196,0.575,0.567
Div15-Run0-lexicase,3,5,390252300,0.609,0.605
Div15-Run0-lexicase,3,6,471872772,0.630,0.624
Div15-Run0-lexicase,3,7,541918993,0.644,0.632
Div15-Run0-lexicase,3,8,605017617,0.690,0.680
Div15-Run0-lexicase,3,9,663809387,0.695,0.686
Div15-Run0-lexicase,3,10,733075595,0.620,0.612
Div15-Run0-lexicase,3,11,789998863,0.554,0.546
Div15-Run0-lexicase,3,12,844025572,0.506,0.498
Div15-Run0-lexicase,3,13,893606300,0.529,0.525
Div15-Run0-lexicase,3,14,940541357,0.602,0.597
Div15-Run0-lexicase,3,15,983622563,0.632,0.627
Div15-Run0-lexicase,3,16,1023799101,0.650,0.643
Div15-Run0-lexicase,3,17,1064072995,0.676,0.669
Div15-Run0-lexicase,3,18,1101348689,0.711,0.707
Div15-Run0-lexicase,3,19,1135114492,0.677,0.670
Div15-Run0-lexicase,3,20,1165950238,0.678,0.673
Div15-Run0-lexicase,4,0,0,1.000,0.148
Div15-Run0-lexicase,4,1,82989298,0.295,0.289
Div15-Run0-lexicase,4,2,165980907,0.434,0.421
Div15-Run0-lexicase,4,3,249105707,0.517,0.512
Div15-Run0-lexicase,4,4,322941770,0.466,0.459
Div15-Run0-lexicase,4,5,410503378,0.467,0.456
Div15-Run0-lexicase,4,6,502516605,0.552,0.543
Div15-Run0-lexicase,4,7,591240960,0.656,0.642
Div15-Run0-lexicase,4,8,676783977,0.687,0.668
Div15-Run0-lexicase,4,9,757795268,0.698,0.689
Div15-Run0-lexicase,4,10,836244568,0.730,0.724
Div15-Run0-lexicase,4,11,907089079,0.750,0.746
Div15-Run0-lexicase,4,12,973850807,0.755,0.747
Div15-Run0-lexicase,4,13,1038507137,0.756,0.749
Div15-Run0-lexicase,4,14,1104252405,0.790,0.780
Div15-Run0-lexicase,4,15,1172167452,0.784,0.780
Div15-Run0-lexicase,4,16,1236902649,0.762,0.758
Div15-Run0-lexicase,4,17,1298630778,0.794,0.789
Div15-Run0-lexicase,4,18,1351625418,0.795,0.784
Div15-Run0-lexicase,4,19,1405997198,0.839,0.835
Div15-Run0-lexicase,4,20,1461513148,0.830,0.826
Div15-Run0-lexicase,5,0,0,1.000,0.148
Div15-Run0-lexicase,5,1,82901358,0.274,0.266
Div15-Run0-lexicase,5,2,166666604,0.378,0.364
Div15-Run0-lexicase,5,3,235880533,0.558,0.552
Div15-Run0-lexicase,5,4,315760035,0.612,0.602
Div15-Run0-lexicase,5,5,395691228,0.679,0.671
Div15-Run0-lexicase,5,6,479267794,0.749,0.740
Div15-Run0-lexicase,5,7,558972438,0.741,0.734
Div15-Run0-lexicase,5,8,639205829,0.750,0.744
Div15-Run0-lexicase,5,9,722822696,0.749,0.744
Div15-Run0-lexicase,5,10,811291299,0.799,0.793
Div15-Run0-lexicase,5,11,902664530,0.824,0.820
Div15-Run0-lexicase,5,12,998438407,0.817,0.815
Div15-Run0-lexicase,5,13,1095343003,0.819,0.812
Div15-Run0-lexicase,5,14,1185064515,0.815,0.811
Div15-Run0-lexicase,5,15,1262785729,0.830,0.824
Div15-Run0-lexicase,5,16,1343025026,0.844,0.842
Div15-Run0-lexicase,5,17,1425425353,0.846,0.836
Div15-Run0-lexicase,5,18,1506628442,0.862,0.856
Div15-Run0-lexicase,5,19,1592047566,0.859,0.855
Div15-Run0-lexicase,5,20,1679646422,0.872,0.866
Div15-Run0-lexicase,6,0,0,1.000,0.148
Div15-Run0-lexicase,6,1,82999393,0.296,0.291
Div15-Run0-lexicase,6,2,166068155,0.367,0.358
Div15-Run0-lexicase,6,3,243896300,0.447,0.439
Div15-Run0-lexicase,6,4,323837466,0.580,0.574
Div15-Run0-lexicase,6,5,405024260,0.672,0.666
Div15-Run0-lexicase,6,6,486047018,0.680,0.670
Div15-Run0-lexicase,6,7,566952088,0.730,0.723
Div15-Run0-lexicase,6,8,647843995,0.732,0.727
Div15-Run0-lexicase,6,9,728932790,0.751,0.745
Div15-Run0-lexicase,6,10,809438944,0.766,0.759
Div15-Run0-lexicase,6,11,889440346,0.789,0.782
Div15-Run0-lexicase,6,12,967777136,0.777,0.771
Div15-Run0-lexicase,6,13,1039830375,0.809,0.798
Div15-Run0-lexicase,6,14,1111011022,0.829,0.823
Div15-Run0-lexicase,6,15,1177273018,0.819,0.811
Div15-Run0-lexicase,6,16,1237275731,0.796,0.789
Div15-Run0-lexicase,6,17,1292059393,0.814,0.805
Div15-Run0-lexicase,6,18,1345816538,0.820,0.812
Div15-Run0-lexicase,6,19,1398149005,0.824,0.818
Div15-Run0-lexicase,6,20,1449432749,0.788,0.779
Div15-Run0-lexicase,7,0,0,1.000,0.148
Div15-Run0-lexicase,7,1,82175162,0.293,0.285
Div15-Run0-lexicase,7,2,166216415,0.396,0.387
Div15-Run0-lexicase,7,3,250910637,0.479,0.473
Div15-Run0-lexicase,7,4,332595957,0.556,0.554
Div15-Run0-lexicase,7,5,418249414,0.664,0.654
Div15-Run0-lexicase,7,6,507649017,0.676,0.668
Div15-Run0-lexicase,7,7,597962551,0.618,0.616
Div15-Run0-lexicase,7,8,685379694,0.664,0.660
Div15-Run0-lexicase,7,9,770723288,0.717,0.711
Div15-Run0-lexicase,7,10,850450993,0.726,0.724
Div15-Run0-lexicase,7,11,935937917,0.742,0.734
Div15-Run0-lexicase,7,12,1022285038,0.779,0.770
Div15-Run0-lexicase,7,13,1100310801,0.663,0.659
Div15-Run0-lexicase,7,14,1171014676,0.617,0.610
Div15-Run0-lexicase,7,15,1237596107,0.585,0.581
Div15-Run0-lexicase,7,16,1299907286,0.605,0.594
Div15-Run0-lexicase,7,17,1362008614,0.569,0.557
Div15-Run0-lexicase,7,18,1422039191,0.578,0.568
Div15-Run0-lexicase,7,19,1480915592,0.635,0.623
Div15-Run0-lexicase,7,20,1539490709,0.636,0.624
Div15-Run0-lexicase,8,0,0,1.000,0.148
Div15-Run0-lexicase,8,1,82386150,0.295,0.283
Div15-Run0-lexicase,8,2,168100056,0.414,0.407
Div15-Run0-lexicase,8,3,252414122,0.515,0.508
Div15-Run0-lexicase,8,4,335630702,0.555,0.542
Div15-Run0-lexicase,8,5,419016842,0.622,0.614
Div15-Run0-lexicase,8,6,504873113,0.681,0.678
Div15-Run0-lexicase,8,7,596996160,0.730,0.724
Div15-Run0-lexicase,8,8,693546087,0.785,0.779
Div15-Run0-lexicase,8,9,790541264,0.795,0.792
Div15-Run0-lexicase,8,10,885988973,0.812,0.805
Div15-Run0-lexicase,8,11,984506229,0.845,0.839
Div15-Run0-lexicase,8,12,1080772463,0.869,0.860
Div15-Run0-lexicase,8,13,1174805687,0.858,0.851
Div15-Run0-lexicase,8,14,1267104881,0.877,0.874
Div15-Run0-lexicase,8,15,1360294124,0.885,0.883
Div15-Run0-lexicase,8,16,1454018500,0.902,0.899
Div15-Run0-lexicase,8,17,1547536298,0.906,0.902
Div15-Run0-lexicase,8,18,1638585890,0.886,0.879
Div15-Run0-lexicase,8,19,1730050455,0.904,0.900
Div15-Run0-lexicase,8,20,1819483193,0.897,0.895
Div15-Run0-lexicase,9,0,0,1.000,0.148
Div15-Run0-lexicase,9,1,82185453,0.291,0.285
Div15-Run0-lexicase,9,2,165065532,0.426,0.420
Div15-Run0-lexicase,9,3,255948730,0.379,0.370
Div15-Run0-lexicase,9,4,349292650,0.470,0.464
Div15-Run0-lexicase,9,5,436228380,0.547,0.540
Div15-Run0-lexicase,9,6,523093913,0.604,0.594
Div15-Run0-lexicase,9,7,612595401,0.661,0.649
Div15-Run0-lexicase,9,8,698218645,0.695,0.683
Div15-Run0-lexicase,9,9,782870492,0.741,0.731
Div15-Run0-lexicase,9,10,865412109,0.788,0.776
Div15-Run0-lexicase,9,11,947767146,0.789,0.779
Div15-Run0-lexicase,9,12,1029530315,0.808,0.792
Div15-Run0-lexicase,9,13,1110489382,0.840,0.832
Div15-Run0-lexicase,9,14,1192491009,0.856,0.847
Div15-Run0-lexicase,9,15,1274324425,0.863,0.855
Div15-Run0-lexicase,9,16,1355690238,0.870,0.863
Div15-Run0-lexicase,9,17,1438324561,0.849,0.846
Div15-Run0-lexicase,9,18,1523037221,0.866,0.859
Div15-Run0-lexicase,9,19,1607946783,0.868,0.863
Div15-Run0-lexicase,9,20,1694854692,0.878,0.876
Div15-Run0-lexicase,10,0,0,1.000,0.148
Div15-Run0-lexicase,10,1,82165835,0.270,0.265
Div15-Run0-lexicase,10,2,168770115,0.451,0.443
Div15-Run0-lexicase,10,3,254035427,0.502,0.492
Div15-Run0-lexicase,10,4,335818516,0.539,0.532
Div15-Run0-lexicase,10,5,407703327,0.553,0.545
Div15-Run0-lexicase,10,6,475623551,0.563,0.549
Div15-Run0-lexicase,10,7,548526007,0.658,0.643
Div15-Run0-lexicase,10,8,623287056,0.715,0.703
Div15-Run0-lexicase,10,9,702986041,0.781,0.770
Div15-Run0-lexicase,10,10,784845052,0.785,0.779
Div15-Run0-lexicase,10,11,863594352,0.816,0.805
Div15-Run0-lexicase,10,12,946770720,0.803,0.800
Div15-Run0-lexicase,10,13,1026663575,0.836,0.820
Div15-Run0-lexicase,10,14,1108916199,0.813,0.803
Div15-Run0-lexicase,10,15,1192423051,0.802,0.788
Div15-Run0-lexicase,10,16,1276908633,0.810,0.801
Div15-Run0-lexicase,10,17,1361155354,0.816,0.808
Div15-Run0-lexicase,10,18,1443449866,0.815,0.808
Div15-Run0-lexicase,10,19,1528355483,0.825,0.818
Div15-Run0-lexicase,10,20,1612049453,0.842,0.831
Div15-Run0-lexicase,11,0,0,1.000,0.148
Div15-Run0-lexicase,11,1,82856828,0.283,0.279
Div15-Run0-lexicase,11,2,169446887,0.395,0.385
Div15-Run0-lexicase,11,3,252253727,0.463,0.455
Div15-Run0-lexicase,11,4,335981543,0.540,0.534
Div15-Run0-lexicase,11,5,416635173,0.582,0.576
Div15-Run0-lexicase,11,6,507541257,0.519,0.514
Div15-Run0-lexicase,11,7,598562191,0.611,0.603
Div15-Run0-lexicase,11,8,683377062,0.671,0.664
Div15-Run0-lexicase,11,9,772096801,0.707,0.702
Div15-Run0-lexicase,11,10,856750675,0.683,0.674
Div15-Run0-lexicase,11,11,937442130,0.711,0.703
Div15-Run0-lexicase,11,12,1017997030,0.714,0.708
Div15-Run0-lexicase,11,13,1099370651,0.690,0.685
Div15-Run0-lexicase,11,14,1184708981,0.708,0.702
Div15-Run0-lexicase,11,15,1266095200,0.756,0.751
Div15-Run0-lexicase,11,16,1348741534,0.726,0.720
Div15-Run0-lexicase,11,17,1430875976,0.737,0.732
Div15-Run0-lexicase,11,18,1518648511,0.712,0.708
Div15-Run0-lexicase,11,19,1606972126,0.696,0.690
Div15-Run0-lexicase,11,20,1694855625,0.706,0.701
Div15-Run0-lexicase,12,0,0,1.000,0.148
Div15-Run0-lexicase,12,1,82134731,0.284,0.273
Div15-Run0-lexicase,12,2,168390301,0.395,0.387
Div15-Run0-lexicase,12,3,267131720,0.514,0.508
Div15-Run0-lexicase,12,4,359945393,0.611,0.597
Div15-Run0-lexicase,12,5,449460217,0.640,0.632
Div15-Run0-lexicase,12,6,532522349,0.666,0.663
Div15-Run0-lexicase,12,7,613307802,0.714,0.709
Div15-Run0-lexicase,12,8,692780675,0.762,0.757
Div15-Run0-lexicase,12,9,770407511,0.664,0.658
Div15-Run0-lexicase,12,10,856275269,0.744,0.737
Div15-Run0-lexicase,12,11,944268593,0.780,0.772
Div15-Run0-lexicase,12,12,1036649258,0.809,0.805
Div15-Run0-lexicase,12,13,1128232637,0.833,0.827
Div15-Run0-lexicase,12,14,1221469635,0.822,0.815
Div15-Run0-lexicase,12,15,1313251162,0.822,0.819
Div15-Run0-lexicase,12,16,1401223923,0.822,0.815
Div15-Run0-lexicase,12,17,1489171910,0.848,0.844
Div15-Run0-lexicase,12,18,1573947518,0.836,0.827
Div15-Run0-lexicase,12,19,1661426259,0.836,0.834
Div15-Run0-lexicase,12,20,1744830117,0.854,0.845
Div15-Run0-lexicase,13,0,0,1.000,0.148
Div15-Run0-lexicase,13,1,82197627,0.293,0.286
Div15-Run0-lexicase,13,2,167107762,0.410,0.403
Div15-Run0-lexicase,13,3,252799799,0.515,0.505
Div15-Run0-lexicase,13,4,321305545,0.641,0.631
Div15-Run0-lexicase,13,5,397140086,0.696,0.680
Div15-Run0-lexicase,13,6,470644252,0.762,0.756
Div15-Run0-lexicase,13,7,543941452,0.729,0.720
Div15-Run0-lexicase,13,8,617805523,0.766,0.755
Div15-Run0-lexicase,13,9,688539146,0.778,0.769
Div15-Run0-lexicase,13,10,753267768,0.802,0.799
Div15-Run0-lexicase,13,11,816487524,0.765,0.760
Div15-Run0-lexicase,13,12,885622972,0.739,0.732
Div15-Run0-lexicase,13,13,955721099,0.758,0.752
Div15-Run0-lexicase,13,14,1028014733,0.781,0.778
Div15-Run0-lexicase,13,15,1097828369,0.750,0.747
Div15-Run0-lexicase,13,16,1165308636,0.782,0.778
Div15-Run0-lexicase,13,17,1232865286,0.808,0.801
Div15-Run0-lexicase,13,18,1300974832,0.800,0.797
Div15-Run0-lexicase,13,19,1367062920,0.834,0.830
Div15-Run0-lexicase,13,20,1437142457,0.789,0.784
Div15-Run0-lexicase,14,0,0,1.000,0.148
Div15-Run0-lexicase,14,1,81238656,0.300,0.290
Div15-Run0-lexicase,14,2,162773927,0.444,0.426
Div15-Run0-lexicase,14,3,263826552,0.431,0.425
Div15-Run0-lexicase,14,4,353924539,0.462,0.447
Div15-Run0-lexicase,14,5,438716595,0.520,0.510
Div15-Run0-lexicase,14,6,534231300,0.597,0.589
Div15-Run0-lexicase,14,7,630066006,0.642,0.631
Div15-Run0-lexicase,14,8,725152225,0.669,0.659
Div15-Run0-lexicase,14,9,822462751,0.689,0.678
Div15-Run0-lexicase,14,10,916944943,0.710,0.703
Div15-Run0-lexicase,14,11,1013044368,0.719,0.705
Div15-Run0-lexicase,14,12,1104495637,0.732,0.727
Div15-Run0-lexicase,14,13,1192412630,0.749,0.739
Div15-Run0-lexicase,14,14,1279547953,0.765,0.759
Div15-Run0-lexicase,14,15,1362073217,0.756,0.748
Div15-Run0-lexicase,14,16,1444501854,0.706,0.693
Div15-Run0-lexicase,14,17,1515075203,0.707,0.695
Div15-Run0-lexicase,14,18,1583705750,0.675,0.658
Div15-Run0-lexicase,14,19,1653739055,0.687,0.674
Div15-Run0-lexicase,14,20,1725835996,0.671,0.661
Div15-Run0-lexicase,15,0,0,1.000,0.148
Div15-Run0-lexicase,15,1,83109207,0.298,0.291
Div15-Run0-lexicase,15,2,166409238,0.425,0.412
Div15-Run0-lexicase,15,3,252477625,0.517,0.505
Div15-Run0-lexicase,15,4,334173374,0.553,0.540
Div15-Run0-lexicase,15,5,398765830,0.476,0.468
Div15-Run0-lexicase,15,6,464721183,0.494,0.485
Div15-Run0-lexicase,15,7,539463232,0.584,0.571
Div15-Run0-lexicase,15,8,613487231,0.646,0.635
Div15-Run0-lexicase,15,9,697238286,0.698,0.689
Div15-Run0-lexicase,15,10,785475734,0.727,0.718
Div15-Run0-lexicase,15,11,873527562,0.727,0.720
Div15-Run0-lexicase,15,12,959599007,0.733,0.724
Div15-Run0-lexicase,15,13,1044963383,0.772,0.760
Div15-Run0-lexicase,15,14,1129465125,0.793,0.788
Div15-Run0-lexicase,15,15,1212952238,0.777,0.765
Div15-Run0-lexicase,15,16,1293451525,0.769,0.756
Div15-Run0-lexicase,15,17,1367226547,0.789,0.779
Div15-Run0-lexicase,15,18,1441055637,0.796,0.788
Div15-Run0-lexicase,15,19,1509964196,0.800,0.794
Div15-Run0-lexicase,15,20,1567334061,0.721,0.714
Div15-Run0-lexicase,16,0,0,1.000,0.148
Div15-Run0-lexicase,16,1,81370733,0.286,0.282
Div15-Run0-lexicase,16,2,163857523,0.420,0.412
Div15-Run0-lexicase,16,3,254315787,0.411,0.407
Div15-Run0-lexicase,16,4,337461327,0.432,0.418
Div15-Run0-lexicase,16,5,413273462,0.506,0.495
Div15-Run0-lexicase,16,6,485321401,0.543,0.534
Div15-Run0-lexicase,16,7,560291895,0.588,0.577
Div15-Run0-lexicase,16,8,618366784,0.578,0.566
Div15-Run0-lexicase,16,9,680067520,0.551,0.544
Div15-Run0-lexicase,16,10,742363084,0.619,0.606
Div15-Run0-lexicase,16,11,808162630,0.685,0.676
Div15-Run0-lexicase,16,12,873117255,0.685,0.675
Div15-Run0-lexicase,16,13,934903355,0.702,0.694
Div15-Run0-lexicase,16,14,996035916,0.737,0.734
Div15-Run0-lexicase,16,15,1055614094,0.760,0.750
Div15-Run0-lexicase,16,16,1111559583,0.779,0.778
Div15-Run0-lexicase,16,17,1161404252,0.785,0.784
Div15-Run0-lexicase,16,18,1210571646,0.805,0.804
Div15-Run0-lexicase,16,19,1257288254,0.775,0.770
Div15-Run0-lexicase,16,20,1302499946,0.811,0.805
Div15-Run0-lexicase,17,0,0,1.000,0.148
Div15-Run0-lexicase,17,1,82113559,0.306,0.296
Div15-Run0-lexicase,17,2,170491010,0.310,0.307
Div15-Run0-lexicase,17,3,269755424,0.293,0.284
Div15-Run0-lexicase,17,4,366998170,0.357,0.349
Div15-Run0-lexicase,17,5,463454901,0.382,0.377
Div15-Run0-lexicase,17,6,551128161,0.418,0.407
Div15-Run0-lexicase,17,7,634916322,0.499,0.491
Div15-Run0-lexicase,17,8,717650344,0.559,0.551
Div15-Run0-lexicase,17,9,797954432,0.624,0.614
Div15-Run0-lexicase,17,10,881294858,0.689,0.682
Div15-Run0-lexicase,17,11,965621232,0.732,0.722
Div15-Run0-lexicase,17,12,1051533450,0.757,0.747
Div15-Run0-lexicase,17,13,1134240441,0.799,0.787
Div15-Run0-lexicase,17,14,1216292061,0.829,0.822
Div15-Run0-lexicase,17,15,1294767670,0.807,0.801
Div15-Run0-lexicase,17,16,1373392280,0.828,0.822
Div15-Run0-lexicase,17,17,1453550626,0.833,0.831
Div15-Run0-lexicase,17,18,1536442311,0.815,0.811
Div15-Run0-lexicase,17,19,1617517910,0.843,0.841
Div15-Run0-lexicase,17,20,1697176719,0.859,0.854
Div15-Run0-lexicase,18,0,0,1.000,0.148
Div15-Run0-lexicase,18,1,85319475,0.288,0.276
Div15-Run0-lexicase,18,2,171935111,0.396,0.391
Div15-Run0-lexicase,18,3,258814682,0.507,0.502
Div15-Run0-lexicase,18,4,343989125,0.622,0.608
Div15-Run0-lexicase,18,5,430076699,0.588,0.580
Div15-Run0-lexicase,18,6,526587359,0.604,0.597
Div15-Run0-lexicase,18,7,629369323,0.636,0.623
Div15-Run0-lexicase,18,8,734864340,0.668,0.659
Div15-Run0-lexicase,18,9,839459976,0.666,0.656
Div15-Run0-lexicase,18,10,945294977,0.698,0.687
Div15-Run0-lexicase,18,11,1052834360,0.659,0.645
Div15-Run0-lexicase,18,12,1156439176,0.676,0.668
Div15-Run0-lexicase,18,13,1258294713,0.695,0.683
Div15-Run0-lexicase,18,14,1361853854,0.732,0.724
Div15-Run0-lexicase,18,15,1465416691,0.722,0.713
Div15-Run0-lexicase,18,16,1569853932,0.740,0.724
Div15-Run0-lexicase,18,17,1677389616,0.750,0.742
Div15-Run0-lexicase,18,18,1786438988,0.755,0.746
Div15-Run0-lexicase,18,19,1898975581,0.771,0.759
Div15-Run0-lexicase,18,20,2011601306,0.793,0.787
Div15-Run0-lexicase,19,0,0,1.000,0.148
Div15-Run0-lexicase,19,1,81866743,0.283,0.278
Div15-Run0-lexicase,19,2,165260579,0.408,0.399
Div15-Run0-lexicase,19,3,245279131,0.492,0.483
Div15-Run0-lexicase,19,4,328074544,0.513,0.505
Div15-Run0-lexicase,19,5,414725056,0.550,0.541
Div15-Run0-lexicase,19,6,502095291,0.688,0.676
Div15-Run0-lexicase,19,7,584672583,0.690,0.680
Div15-Run0-lexicase,19,8,668958400,0.714,0.704
Div15-Run0-lexicase,19,9,751891943,0.758,0.747
Div15-Run0-lexicase,19,10,828151783,0.769,0.764
Div15-Run0-lexicase,19,11,902293858,0.800,0.795
Div15-Run0-lexicase,19,12,971518048,0.838,0.831
Div15-Run0-lexicase,19,13,1034261359,0.823,0.815
Div15-Run0-lexicase,19,14,1093546143,0.838,0.834
Div15-Run0-lexicase,19,15,1149900916,0.857,0.852
Div15-Run0-lexicase,19,16,1204659966,0.851,0.843
Div15-Run0-lexicase,19,17,1254720741,0.842,0.832
Div15-Run0-lexicase,19,18,1302468833,0.867,0.862
Div15-Run0-lexicase,19,19,1351000271,0.872,0.870
Div15-Run0-lexicase,19,20,1398307182,0.866,0.863
Div15-Run0-lexicase,20,0,0,1.000,0.148
Div15-Run0-lexicase,20,1,84257273,0.270,0.266
Div15-Run0-lexicase,20,2,168923298,0.434,0.424
Div15-Run0-lexicase,20,3,249772838,0.515,0.503
Div15-Run0-lexicase,20,4,326544625,0.635,0.630
Div15-Run0-lexicase,20,5,401507128,0.683,0.679
Div15-Run0-lexicase,20,6,476605877,0.677,0.668
Div15-Run0-lexicase,20,7,555013678,0.738,0.732
Div15-Run0-lexicase,20,8,632697064,0.722,0.714
Div15-Run0-lexicase,20,9,714079091,0.655,0.640
Div15-Run0-lexicase,20,10,789264645,0.680,0.668
Div15-Run0-lexicase,20,11,859649964,0.716,0.707
Div15-Run0-lexicase,20,12,938141099,0.695,0.692
Div15-Run0-lexicase,20,13,1013448597,0.731,0.726
Div15-Run0-lexicase,20,14,1084249068,0.739,0.736
Div15-Run0-lexicase,20,15,1153775632,0.792,0.790
Div15-Run0-lexicase,20,16,1217691817,0.777,0.770
Div15-Run0-lexicase,20,17,1277959228,0.821,0.819
Div15-Run0-lexicase,20,18,1336850594,0.828,0.824
Div15-Run0-lexicase,20,19,1399227407,0.822,0.821
Div15-Run0-lexicase,20,20,1460857433,0.822,0.815
Div15-Run0-lexicase,21,0,0,1.000,0.148
Div15-Run0-lexicase,21,1,81258982,0.289,0.276
Div15-Run0-lexicase,21,2,161435145,0.428,0.416
Div15-Run0-lexicase,21,3,242579602,0.521,0.509
Div15-Run0-lexicase,21,4,329066738,0.556,0.550
Div15-Run0-lexicase,21,5,415630964,0.562,0.554
Div15-Run0-lexicase,21,6,499433420,0.663,0.652
Div15-Run0-lexicase,21,7,584840097,0.693,0.683
Div15-Run0-lexicase,21,8,673122476,0.706,0.700
Div15-Run0-lexicase,21,9,764018354,0.722,0.714
Div15-Run0-lexicase,21,10,849423415,0.737,0.729
Div15-Run0-lexicase,21,11,934963628,0.725,0.719
Div15-Run0-lexicase,21,12,1018384618,0.752,0.741
Div15-Run0-lexicase,21,13,1097514072,0.790,0.783
Div15-Run0-lexicase,21,14,1181786939,0.770,0.761
Div15-Run0-lexicase,21,15,1263851337,0.779,0.774
Div15-Run0-lexicase,21,16,1343680823,0.796,0.793
Div15-Run0-lexicase,21,17,1422571001,0.801,0.799
Div15-Run0-lexicase,21,18,1500796754,0.801,0.794
Div15-Run0-lexicase,21,19,1578299836,0.770,0.762
Div15-Run0-lexicase,21,20,1653765209,0.795,0.791
Div15-Run0-lexicase,22,0,0,1.000,0.148
Div15-Run0-lexicase,22,1,85074124,0.302,0.294
Div15-Run0-lexicase,22,2,167621129,0.473,0.466
Div15-Run0-lexicase,22,3,235692523,0.484,0.479
Div15-Run0-lexicase,22,4,329188020,0.494,0.488
Div15-Run0-lexicase,22,5,426131940,0.573,0.566
Div15-Run0-lexicase,22,6,520240267,0.625,0.618
Div15-Run0-lexicase,22,7,616334075,0.653,0.643
Div15-Run0-lexicase,22,8,711964399,0.674,0.668
Div15-Run0-lexicase,22,9,804897887,0.697,0.688
Div15-Run0-lexicase,22,10,897193026,0.723,0.715
Div15-Run0-lexicase,22,11,990528125,0.736,0.728
Div15-Run0-lexicase,22,12,1085630100,0.701,0.691
Div15-Run0-lexicase,22,13,1175412383,0.701,0.695
