method,trial,generation,ptevals,behavioral_diversity,error_vector_diversity
Div15-Run1-lexicase,10,2,22042200,0.308,0.307
Div15-Run1-lexicase,10,3,33219382,0.346,0.344
Div15-Run1-lexicase,10,4,44259985,0.364,0.363
Div15-Run1-lexicase,10,5,55914067,0.435,0.433
Div15-Run1-lexicase,10,6,68102710,0.499,0.495
Div15-Run1-lexicase,10,7,81494815,0.570,0.566
Div15-Run1-lexicase,10,8,94383993,0.616,0.612
Div15-Run1-lexicase,10,9,106490443,0.630,0.625
Div15-Run1-lexicase,10,10,118931510,0.642,0.638
Div15-Run1-lexicase,10,11,131920890,0.649,0.644
Div15-Run1-lexicase,10,12,144986067,0.673,0.667
Div15-Run1-lexicase,10,13,157508180,0.640,0.639
Div15-Run1-lexicase,10,14,170325095,0.643,0.638
Div15-Run1-lexicase,10,15,183146968,0.667,0.662
Div15-Run1-lexicase,10,16,196043289,0.656,0.649
Div15-Run1-lexicase,10,17,207938776,0.650,0.649
Div15-Run1-lexicase,10,18,221019802,0.642,0.636
Div15-Run1-lexicase,10,19,234329565,0.672,0.669
Div15-Run1-lexicase,10,20,247950062,0.685,0.683
Div15-Run1-lexicase,11,0,0,1.000,0.086
Div15-Run1-lexicase,11,1,10346907,0.208,0.206
Div15-Run1-lexicase,11,2,21389599,0.337,0.333
Div15-Run1-lexicase,11,3,32195221,0.407,0.402
Div15-Run1-lexicase,11,4,44553260,0.473,0.469
Div15-Run1-lexicase,11,5,56657345,0.487,0.481
Div15-Run1-lexicase,11,6,71327626,0.488,0.482
Div15-Run1-lexicase,11,7,84924488,0.472,0.466
Div15-Run1-lexicase,11,8,98647221,0.471,0.460
Div15-Run1-lexicase,11,9,112128411,0.493,0.483
Div15-Run1-lexicase,11,10,125785450,0.515,0.508
Div15-Run1-lexicase,11,11,139047951,0.518,0.511
Div15-Run1-lexicase,11,12,151965590,0.546,0.537
Div15-Run1-lexicase,11,13,165726744,0.528,0.523
Div15-Run1-lexicase,11,14,180132386,0.549,0.534
Div15-Run1-lexicase,11,15,194448675,0.523,0.516
Div15-Run1-lexicase,11,16,208046077,0.559,0.551
Div15-Run1-lexicase,11,17,220984320,0.562,0.555
Div15-Run1-lexicase,11,18,234361137,0.551,0.544
Div15-Run1-lexicase,11,19,247015625,0.559,0.549
Div15-Run1-lexicase,11,20,260241744,0.595,0.573
Div15-Run1-lexicase,12,0,0,1.000,0.086
Div15-Run1-lexicase,12,1,10140643,0.212,0.207
Div15-Run1-lexicase,12,2,19824949,0.272,0.270
Div15-Run1-lexicase,12,3,29498222,0.346,0.343
Div15-Run1-lexicase,12,4,42767696,0.393,0.390
Div15-Run1-lexicase,12,5,54800519,0.421,0.418
Div15-Run1-lexicase,12,6,66123379,0.467,0.465
Div15-Run1-lexicase,12,7,77978947,0.506,0.502
Div15-Run1-lexicase,12,8,90356692,0.568,0.562
Div15-Run1-lexicase,12,9,103128080,0.590,0.581
Div15-Run1-lexicase,12,10,116822008,0.584,0.579
Div15-Run1-lexicase,12,11,131214537,0.615,0.611
Div15-Run1-lexicase,12,12,146306531,0.650,0.645
Div15-Run1-lexicase,12,13,162186467,0.682,0.671
Div15-Run1-lexicase,12,14,178509713,0.676,0.670
Div15-Run1-lexicase,12,15,195296643,0.664,0.659
Div15-Run1-lexicase,12,16,213910371,0.655,0.652
Div15-Run1-lexicase,12,17,231535047,0.668,0.665
Div15-Run1-lexicase,12,18,247421302,0.694,0.688
Div15-Run1-lexicase,12,19,264087901,0.672,0.669
Div15-Run1-lexicase,12,20,279640841,0.667,0.664
Div15-Run1-lexicase,13,0,0,1.000,0.086
Div15-Run1-lexicase,13,1,10537678,0.209,0.208
Div15-Run1-lexicase,13,2,21026715,0.284,0.282
Div15-Run1-lexicase,13,3,31466622,0.326,0.324
Div15-Run1-lexicase,13,4,41049450,0.372,0.371
Div15-Run1-lexicase,13,5,51283144,0.405,0.402
Div15-Run1-lexicase,13,6,71771287,0.420,0.416
Div15-Run1-lexicase,13,7,91049907,0.446,0.444
Div15-Run1-lexicase,13,8,112577989,0.483,0.480
Div15-Run1-lexicase,13,9,134958394,0.449,0.447
Div15-Run1-lexicase,13,10,157913079,0.482,0.475
Div15-Run1-lexicase,13,11,180265274,0.493,0.489
Div15-Run1-lexicase,13,12,202647506,0.509,0.505
Div15-Run1-lexicase,13,13,225654756,0.545,0.544
Div15-Run1-lexicase,13,14,248979377,0.535,0.532
Div15-Run1-lexicase,13,15,273594721,0.553,0.550
Div15-Run1-lexicase,13,16,299337996,0.587,0.586
Div15-Run1-lexicase,13,17,325570698,0.597,0.593
Div15-Run1-lexicase,13,18,353581980,0.619,0.615
Div15-Run1-lexicase,13,19,383858115,0.628,0.625
Div15-Run1-lexicase,13,20,416340533,0.644,0.640
Div15-Run1-lexicase,14,0,0,1.000,0.086
Div15-Run1-lexicase,14,1,10366089,0.182,0.181
Div15-Run1-lexicase,14,2,20288180,0.277,0.275
Div15-Run1-lexicase,14,3,31258152,0.365,0.360
Div15-Run1-lexicase,14,4,42622911,0.415,0.410
Div15-Run1-lexicase,14,5,54845176,0.437,0.433
Div15-Run1-lexicase,14,6,67981013,0.475,0.470
Div15-Run1-lexicase,14,7,81143482,0.523,0.520
Div15-Run1-lexicase,14,8,93517057,0.534,0.528
Div15-Run1-lexicase,14,9,106534360,0.521,0.515
Div15-Run1-lexicase,14,10,121723523,0.577,0.576
Div15-Run1-lexicase,14,11,135229768,0.616,0.609
Div15-Run1-lexicase,14,12,150566601,0.602,0.598
Div15-Run1-lexicase,14,13,164889575,0.630,0.625
Div15-Run1-lexicase,14,14,179850217,0.648,0.642
Div15-Run1-lexicase,14,15,194735284,0.636,0.631
Div15-Run1-lexicase,14,16,208485247,0.663,0.656
Div15-Run1-lexicase,14,17,223043533,0.646,0.638
Div15-Run1-lexicase,14,18,237461372,0.684,0.681
Div15-Run1-lexicase,14,19,252665973,0.650,0.642
Div15-Run1-lexicase,14,20,268598959,0.693,0.681
Div15-Run1-lexicase,15,0,0,1.000,0.086
Div15-Run1-lexicase,15,1,10371918,0.203,0.200
Div15-Run1-lexicase,15,2,21103479,0.306,0.302
Div15-Run1-lexicase,15,3,34505119,0.372,0.365
Div15-Run1-lexicase,15,4,47653488,0.422,0.418
Div15-Run1-lexicase,15,5,60780522,0.443,0.437
Div15-Run1-lexicase,15,6,75879735,0.518,0.516
Div15-Run1-lexicase,15,7,90559951,0.509,0.507
Div15-Run1-lexicase,15,8,105197001,0.488,0.483
Div15-Run1-lexicase,15,9,119664161,0.488,0.483
Div15-Run1-lexicase,15,10,133474693,0.528,0.522
Div15-Run1-lexicase,15,11,146994164,0.534,0.525
Div15-Run1-lexicase,15,12,161123590,0.535,0.531
Div15-Run1-lexicase,15,13,175698927,0.590,0.585
Div15-Run1-lexicase,15,14,189931410,0.535,0.524
Div15-Run1-lexicase,15,15,204670532,0.584,0.570
Div15-Run1-lexicase,15,16,219207823,0.598,0.589
Div15-Run1-lexicase,15,17,237079421,0.582,0.577
Div15-Run1-lexicase,15,18,254043774,0.592,0.584
Div15-Run1-lexicase,15,19,271405078,0.611,0.602
Div15-Run1-lexicase,15,20,288584952,0.637,0.633
Div15-Run1-lexicase,16,0,0,1.000,0.086
Div15-Run1-lexicase,16,1,11234150,0.221,0.220
Div15-Run1-lexicase,16,2,21938185,0.258,0.257
Div15-Run1-lexicase,16,3,32126955,0.284,0.281
Div15-Run1-lexicase,16,4,43165399,0.365,0.363
Div15-Run1-lexicase,16,5,55369085,0.444,0.441
Div15-Run1-lexicase,16,6,67782674,0.477,0.473
Div15-Run1-lexicase,16,7,81120179,0.496,0.491
Div15-Run1-lexicase,16,8,95588415,0.570,0.565
Div15-Run1-lexicase,16,9,110464254,0.569,0.563
Div15-Run1-lexicase,16,10,126400574,0.595,0.591
Div15-Run1-lexicase,16,11,142087578,0.609,0.604
Div15-Run1-lexicase,16,12,157019931,0.632,0.628
Div15-Run1-lexicase,16,13,172327113,0.630,0.623
Div15-Run1-lexicase,16,14,187916088,0.646,0.639
Div15-Run1-lexicase,16,15,203514787,0.628,0.622
Div15-Run1-lexicase,16,16,219135379,0.639,0.634
Div15-Run1-lexicase,16,17,234664528,0.660,0.649
Div15-Run1-lexicase,16,18,248156165,0.647,0.638
Div15-Run1-lexicase,16,19,261763076,0.628,0.619
Div15-Run1-lexicase,16,20,275913725,0.640,0.635
Div15-Run1-lexicase,17,0,0,1.000,0.086
Div15-Run1-lexicase,17,1,10933643,0.222,0.221
Div15-Run1-lexicase,17,2,21707770,0.266,0.263
Div15-Run1-lexicase,17,3,32615205,0.334,0.330
Div15-Run1-lexicase,17,4,43951774,0.392,0.387
Div15-Run1-lexicase,17,5,54577212,0.466,0.455
Div15-Run1-lexicase,17,6,66040416,0.496,0.479
Div15-Run1-lexicase,17,7,76242687,0.497,0.489
Div15-Run1-lexicase,17,8,87491824,0.517,0.506
Div15-Run1-lexicase,17,9,98725981,0.552,0.551
Div15-Run1-lexicase,17,10,110792210,0.546,0.542
Div15-Run1-lexicase,17,11,123098257,0.577,0.573
Div15-Run1-lexicase,17,12,135757819,0.544,0.540
Div15-Run1-lexicase,17,13,148943347,0.573,0.571
Div15-Run1-lexicase,17,14,162356924,0.593,0.585
Div15-Run1-lexicase,17,15,177014727,0.625,0.621
Div15-Run1-lexicase,17,16,191196225,0.599,0.595
Div15-Run1-lexicase,17,17,205703794,0.555,0.546
Div15-Run1-lexicase,17,18,219270050,0.597,0.591
Div15-Run1-lexicase,17,19,234077934,0.615,0.608
Div15-Run1-lexicase,17,20,248948602,0.620,0.610
Div15-Run1-lexicase,18,0,0,1.000,0.086
Div15-Run1-lexicase,18,1,10086597,0.208,0.207
Div15-Run1-lexicase,18,2,29129344,0.307,0.305
Div15-Run1-lexicase,18,3,49287602,0.366,0.363
Div15-Run1-lexicase,18,4,69308941,0.384,0.383
Div15-Run1-lexicase,18,5,86856052,0.429,0.423
Div15-Run1-lexicase,18,6,103512894,0.453,0.449
Div15-Run1-lexicase,18,7,120260815,0.450,0.447
Div15-Run1-lexicase,18,8,135128195,0.484,0.480
Div15-Run1-lexicase,18,9,150278966,0.472,0.470
Div15-Run1-lexicase,18,10,164956650,0.504,0.496
Div15-Run1-lexicase,18,11,179725234,0.521,0.519
Div15-Run1-lexicase,18,12,194692129,0.549,0.543
Div15-Run1-lexicase,18,13,209970933,0.551,0.547
Div15-Run1-lexicase,18,14,224855031,0.541,0.535
Div15-Run1-lexicase,18,15,240138544,0.579,0.575
Div15-Run1-lexicase,18,16,256712283,0.564,0.558
Div15-Run1-lexicase,18,17,275773662,0.562,0.559
Div15-Run1-lexicase,18,18,293570486,0.565,0.560
Div15-Run1-lexicase,18,19,312934277,0.594,0.591
Div15-Run1-lexicase,18,20,331056697,0.593,0.589
Div15-Run1-lexicase,19,0,0,1.000,0.086
Div15-Run1-lexicase,19,1,11683289,0.216,0.215
Div15-Run1-lexicase,19,2,21616320,0.249,0.247
Div15-Run1-lexicase,19,3,31916881,0.335,0.333
Div15-Run1-lexicase,19,4,42443129,0.397,0.393
Div15-Run1-lexicase,19,5,53358804,0.466,0.457
Div15-Run1-lexicase,19,6,66268456,0.447,0.443
Div15-Run1-lexicase,19,7,80220180,0.531,0.527
Div15-Run1-lexicase,19,8,97003437,0.534,0.529
Div15-Run1-lexicase,19,9,115886070,0.570,0.564
Div15-Run1-lexicase,19,10,138177756,0.592,0.585
Div15-Run1-lexicase,19,11,159756840,0.602,0.598
Div15-Run1-lexicase,19,12,181943383,0.621,0.617
Div15-Run1-lexicase,19,13,206804041,0.654,0.653
Div15-Run1-lexicase,19,14,231244969,0.628,0.627
Div15-Run1-lexicase,19,15,260228856,0.655,0.653
Div15-Run1-lexicase,19,16,288879435,0.644,0.638
Div15-Run1-lexicase,19,17,319030416,0.647,0.642
Div15-Run1-lexicase,19,18,350993644,0.692,0.689
Div15-Run1-lexicase,19,19,383921456,0.691,0.688
Div15-Run1-lexicase,19,20,418972918,0.720,0.715
Div15-Run1-lexicase,20,0,0,1.000,0.086
Div15-Run1-lexicase,20,1,10912683,0.200,0.198
Div15-Run1-lexicase,20,2,23394128,0.311,0.307
Div15-Run1-lexicase,20,3,37879039,0.414,0.412
Div15-Run1-lexicase,20,4,56680374,0.562,0.556
Div15-Run1-lexicase,20,5,76803348,0.600,0.595
Div15-Run1-lexicase,20,6,97064403,0.624,0.618
Div15-Run1-lexicase,20,7,117349113,0.649,0.643
Div15-Run1-lexicase,20,8,137517148,0.644,0.639
Div15-Run1-lexicase,20,9,159493098,0.680,0.672
Div15-Run1-lexicase,20,10,185796715,0.624,0.619
Div15-Run1-lexicase,20,11,213645180,0.651,0.642
Div15-Run1-lexicase,20,12,241844270,0.661,0.653
Div15-Run1-lexicase,20,13,271539143,0.656,0.650
Div15-Run1-lexicase,20,14,303294599,0.689,0.683
Div15-Run1-lexicase,20,15,334796498,0.674,0.667
Div15-Run1-lexicase,20,16,368669300,0.698,0.693
Div15-Run1-lexicase,20,17,404489159,0.636,0.631
Div15-Run1-lexicase,20,18,439017369,0.674,0.664
Div15-Run1-lexicase,20,19,471950442,0.667,0.660
Div15-Run1-lexicase,20,20,504651627,0.698,0.691
Div15-Run1-lexicase,21,0,0,1.000,0.086
Div15-Run1-lexicase,21,1,10777465,0.196,0.192
Div15-Run1-lexicase,21,2,22952692,0.296,0.293
Div15-Run1-lexicase,21,3,33694259,0.364,0.358
Div15-Run1-lexicase,21,4,46407716,0.405,0.404
Div15-Run1-lexicase,21,5,59090589,0.448,0.440
Div15-Run1-lexicase,21,6,71897832,0.489,0.485
Div15-Run1-lexicase,21,7,84296119,0.493,0.489
Div15-Run1-lexicase,21,8,97585591,0.526,0.519
Div15-Run1-lexicase,21,9,109809706,0.531,0.525
Div15-Run1-lexicase,21,10,121794594,0.567,0.560
Div15-Run1-lexicase,21,11,134073775,0.551,0.544
Div15-Run1-lexicase,21,12,146368580,0.560,0.557
Div15-Run1-lexicase,21,13,158305152,0.604,0.598
Div15-Run1-lexicase,21,14,170581851,0.588,0.584
Div15-Run1-lexicase,21,15,184625678,0.614,0.611
Div15-Run1-lexicase,21,16,199357367,0.636,0.632
Div15-Run1-lexicase,21,17,217609609,0.637,0.633
Div15-Run1-lexicase,21,18,238063800,0.686,0.680
Div15-Run1-lexicase,21,19,256530541,0.667,0.660
Div15-Run1-lexicase,21,20,275561681,0.652,0.648
Div15-Run1-lexicase,22,0,0,1.000,0.086
Div15-Run1-lexicase,22,1,11232200,0.188,0.187
Div15-Run1-lexicase,22,2,20858277,0.247,0.246
Div15-Run1-lexicase,22,3,31215123,0.322,0.321
Div15-Run1-lexicase,22,4,41186760,0.394,0.392
Div15-Run1-lexicase,22,5,51910772,0.478,0.475
Div15-Run1-lexicase,22,6,62644337,0.466,0.462
Div15-Run1-lexicase,22,7,74159496,0.505,0.503
Div15-Run1-lexicase,22,8,85560303,0.560,0.560
Div15-Run1-lexicase,22,9,97520281,0.558,0.553
Div15-Run1-lexicase,22,10,110309007,0.634,0.630
Div15-Run1-lexicase,22,11,130092855,0.642,0.637
Div15-Run1-lexicase,22,12,151927580,0.610,0.602
Div15-Run1-lexicase,22,13,172256116,0.621,0.616
Div15-Run1-lexicase,22,14,190591203,0.647,0.643
Div15-Run1-lexicase,22,15,210657284,0.634,0.630
Div15-Run1-lexicase,22,16,230770150,0.609,0.605
Div15-Run1-lexicase,22,17,251120177,0.613,0.610
Div15-Run1-lexicase,22,18,271609174,0.633,0.631
Div15-Run1-lexicase,22,19,292472772,0.627,0.621
