method,trial,generation,ptevals,behavioral_diversity,error_vector_diversity
Drop25-Run21-lexicase,10,9,859149795,0.419,0.413
Drop25-Run21-lexicase,10,10,953748801,0.421,0.414
Drop25-Run21-lexicase,10,11,1048430311,0.447,0.443
Drop25-Run21-lexicase,10,12,1141230314,0.452,0.443
Drop25-Run21-lexicase,10,13,1230891458,0.471,0.463
Drop25-Run21-lexicase,10,14,1320667989,0.524,0.510
Drop25-Run21-lexicase,10,15,1410875103,0.531,0.523
Drop25-Run21-lexicase,10,16,1502151312,0.523,0.517
Drop25-Run21-lexicase,10,17,1591518735,0.527,0.523
Drop25-Run21-lexicase,10,18,1680472552,0.540,0.528
Drop25-Run21-lexicase,10,19,1767757053,0.571,0.564
Drop25-Run21-lexicase,10,20,1858366667,0.584,0.571
Drop25-Run21-lexicase,11,0,0,1.000,0.321
Drop25-Run21-lexicase,11,1,98759916,0.277,0.258
Drop25-Run21-lexicase,11,2,195439091,0.238,0.229
Drop25-Run21-lexicase,11,3,289144922,0.265,0.256
Drop25-Run21-lexicase,11,4,387583669,0.300,0.287
Drop25-Run21-lexicase,11,5,481151449,0.323,0.314
Drop25-Run21-lexicase,11,6,575943065,0.433,0.414
Drop25-Run21-lexicase,11,7,669958213,0.471,0.449
Drop25-Run21-lexicase,11,8,765411614,0.507,0.480
Drop25-Run21-lexicase,11,9,859367221,0.485,0.455
Drop25-Run21-lexicase,11,10,955577237,0.531,0.510
Drop25-Run21-lexicase,11,11,1050923033,0.502,0.478
Drop25-Run21-lexicase,11,12,1145402359,0.500,0.471
Drop25-Run21-lexicase,11,13,1241937138,0.518,0.493
Drop25-Run21-lexicase,11,14,1335669797,0.501,0.473
Drop25-Run21-lexicase,11,15,1430996176,0.512,0.485
Drop25-Run21-lexicase,11,16,1523159594,0.505,0.476
Drop25-Run21-lexicase,11,17,1619542496,0.523,0.499
Drop25-Run21-lexicase,11,18,1713286953,0.536,0.509
Drop25-Run21-lexicase,11,19,1805516813,0.546,0.520
Drop25-Run21-lexicase,11,20,1898379553,0.529,0.501
Drop25-Run21-lexicase,12,0,0,1.000,0.321
Drop25-Run21-lexicase,12,1,98044182,0.296,0.272
Drop25-Run21-lexicase,12,2,192749624,0.249,0.233
Drop25-Run21-lexicase,12,3,285867660,0.281,0.267
Drop25-Run21-lexicase,12,4,380437182,0.314,0.287
Drop25-Run21-lexicase,12,5,476305479,0.333,0.311
Drop25-Run21-lexicase,12,6,571023330,0.347,0.319
Drop25-Run21-lexicase,12,7,664773020,0.360,0.334
Drop25-Run21-lexicase,12,8,760720065,0.392,0.364
Drop25-Run21-lexicase,12,9,856263642,0.400,0.350
Drop25-Run21-lexicase,12,10,952450331,0.388,0.355
Drop25-Run21-lexicase,12,11,1048487261,0.347,0.331
Drop25-Run21-lexicase,12,12,1143864461,0.405,0.380
Drop25-Run21-lexicase,12,13,1239563518,0.374,0.345
Drop25-Run21-lexicase,12,14,1333817981,0.379,0.350
Drop25-Run21-lexicase,12,15,1427661292,0.394,0.358
Drop25-Run21-lexicase,12,16,1522099812,0.404,0.367
Drop25-Run21-lexicase,12,17,1614625147,0.350,0.318
Drop25-Run21-lexicase,12,18,1707622261,0.326,0.296
Drop25-Run21-lexicase,12,19,1798131006,0.344,0.311
Drop25-Run21-lexicase,12,20,1890331458,0.356,0.325
Drop25-Run21-lexicase,13,0,0,1.000,0.321
Drop25-Run21-lexicase,13,1,100314003,0.313,0.294
Drop25-Run21-lexicase,13,2,201918709,0.282,0.267
Drop25-Run21-lexicase,13,3,302329685,0.249,0.239
Drop25-Run21-lexicase,13,4,402156178,0.281,0.269
Drop25-Run21-lexicase,13,5,502382564,0.274,0.265
Drop25-Run21-lexicase,13,6,601384126,0.267,0.254
Drop25-Run21-lexicase,13,7,698772686,0.255,0.245
Drop25-Run21-lexicase,13,8,795842645,0.280,0.266
Drop25-Run21-lexicase,13,9,890884731,0.269,0.257
Drop25-Run21-lexicase,13,10,988543497,0.284,0.273
Drop25-Run21-lexicase,13,11,1085737356,0.298,0.288
Drop25-Run21-lexicase,13,12,1182668348,0.318,0.307
Drop25-Run21-lexicase,13,13,1279437216,0.333,0.322
Drop25-Run21-lexicase,13,14,1376436225,0.339,0.327
Drop25-Run21-lexicase,13,15,1471967377,0.357,0.347
Drop25-Run21-lexicase,13,16,1568407205,0.365,0.350
Drop25-Run21-lexicase,13,17,1663988898,0.372,0.362
Drop25-Run21-lexicase,13,18,1758270859,0.420,0.408
Drop25-Run21-lexicase,13,19,1854701384,0.440,0.432
Drop25-Run21-lexicase,13,20,1949691576,0.454,0.446
Drop25-Run21-lexicase,14,0,0,1.000,0.321
Drop25-Run21-lexicase,14,1,98809419,0.337,0.319
Drop25-Run21-lexicase,14,2,195645331,0.290,0.280
Drop25-Run21-lexicase,14,3,293444518,0.290,0.282
Drop25-Run21-lexicase,14,4,391178227,0.262,0.252
Drop25-Run21-lexicase,14,5,488881916,0.271,0.254
Drop25-Run21-lexicase,14,6,587889652,0.368,0.349
Drop25-Run21-lexicase,14,7,685797741,0.366,0.354
Drop25-Run21-lexicase,14,8,785448975,0.430,0.410
Drop25-Run21-lexicase,14,9,886214846,0.485,0.465
Drop25-Run21-lexicase,14,10,985978377,0.447,0.433
Drop25-Run21-lexicase,14,11,1084791162,0.449,0.439
Drop25-Run21-lexicase,14,12,1185995752,0.449,0.439
Drop25-Run21-lexicase,14,13,1283624647,0.424,0.417
Drop25-Run21-lexicase,14,14,1382137390,0.447,0.441
Drop25-Run21-lexicase,14,15,1479272216,0.453,0.449
Drop25-Run21-lexicase,14,16,1577802296,0.453,0.449
Drop25-Run21-lexicase,14,17,1675238164,0.432,0.424
Drop25-Run21-lexicase,14,18,1771377512,0.424,0.420
Drop25-Run21-lexicase,14,19,1867746721,0.416,0.408
Drop25-Run21-lexicase,14,20,1964422781,0.451,0.447
Drop25-Run21-lexicase,15,0,0,1.000,0.321
Drop25-Run21-lexicase,15,1,99986715,0.293,0.279
Drop25-Run21-lexicase,15,2,195910461,0.258,0.245
Drop25-Run21-lexicase,15,3,292046284,0.239,0.225
Drop25-Run21-lexicase,15,4,385381848,0.229,0.212
Drop25-Run21-lexicase,15,5,481735088,0.205,0.193
Drop25-Run21-lexicase,15,6,575712125,0.242,0.230
Drop25-Run21-lexicase,15,7,672246667,0.229,0.219
Drop25-Run21-lexicase,15,8,767635045,0.238,0.227
Drop25-Run21-lexicase,15,9,863446989,0.229,0.217
Drop25-Run21-lexicase,15,10,958766797,0.235,0.223
Drop25-Run21-lexicase,15,11,1053052001,0.248,0.234
Drop25-Run21-lexicase,15,12,1145631943,0.271,0.260
Drop25-Run21-lexicase,15,13,1240104159,0.264,0.254
Drop25-Run21-lexicase,15,14,1333838474,0.290,0.278
Drop25-Run21-lexicase,15,15,1427095756,0.274,0.263
Drop25-Run21-lexicase,15,16,1519407605,0.325,0.309
Drop25-Run21-lexicase,15,17,1614242257,0.360,0.340
Drop25-Run21-lexicase,15,18,1709231130,0.330,0.319
Drop25-Run21-lexicase,15,19,1803874728,0.339,0.328
Drop25-Run21-lexicase,15,20,1897545370,0.351,0.340
Drop25-Run21-lexicase,16,0,0,1.000,0.321
Drop25-Run21-lexicase,16,1,100200204,0.301,0.280
Drop25-Run21-lexicase,16,2,194003521,0.247,0.238
Drop25-Run21-lexicase,16,3,290748428,0.262,0.250
Drop25-Run21-lexicase,16,4,391627545,0.283,0.268
Drop25-Run21-lexicase,16,5,491866885,0.304,0.293
Drop25-Run21-lexicase,16,6,593065221,0.314,0.300
Drop25-Run21-lexicase,16,7,693971352,0.301,0.286
Drop25-Run21-lexicase,16,8,795351043,0.326,0.307
Drop25-Run21-lexicase,16,9,897857387,0.303,0.295
Drop25-Run21-lexicase,16,10,999303789,0.326,0.313
Drop25-Run21-lexicase,16,11,1103015448,0.344,0.331
Drop25-Run21-lexicase,16,12,1207078884,0.374,0.360
Drop25-Run21-lexicase,16,13,1311907198,0.367,0.354
Drop25-Run21-lexicase,16,14,1417080558,0.377,0.368
Drop25-Run21-lexicase,16,15,1524286476,0.356,0.342
Drop25-Run21-lexicase,16,16,1633107946,0.401,0.393
Drop25-Run21-lexicase,16,17,1743276262,0.393,0.383
Drop25-Run21-lexicase,16,18,1852895146,0.404,0.395
Drop25-Run21-lexicase,16,19,1963718992,0.429,0.423
Drop25-Run21-lexicase,16,20,2077058196,0.444,0.437
Drop25-Run21-lexicase,17,0,0,1.000,0.321
Drop25-Run21-lexicase,17,1,100432759,0.296,0.283
Drop25-Run21-lexicase,17,2,201056030,0.244,0.233
Drop25-Run21-lexicase,17,3,301799654,0.231,0.215
Drop25-Run21-lexicase,17,4,401363388,0.269,0.256
Drop25-Run21-lexicase,17,5,501687691,0.278,0.269
Drop25-Run21-lexicase,17,6,602696735,0.266,0.249
Drop25-Run21-lexicase,17,7,698964659,0.262,0.251
Drop25-Run21-lexicase,17,8,795815081,0.258,0.246
Drop25-Run21-lexicase,17,9,893271889,0.244,0.231
Drop25-Run21-lexicase,17,10,989786639,0.261,0.243
Drop25-Run21-lexicase,17,11,1089525082,0.281,0.266
Drop25-Run21-lexicase,17,12,1188381285,0.270,0.251
Drop25-Run21-lexicase,17,13,1285841751,0.266,0.251
Drop25-Run21-lexicase,17,14,1385162834,0.310,0.292
Drop25-Run21-lexicase,17,15,1483686926,0.330,0.311
Drop25-Run21-lexicase,17,16,1582574264,0.338,0.321
Drop25-Run21-lexicase,17,17,1681445603,0.353,0.333
Drop25-Run21-lexicase,17,18,1782085857,0.364,0.342
Drop25-Run21-lexicase,17,19,1880702561,0.410,0.390
Drop25-Run21-lexicase,17,20,1982632533,0.455,0.432
Drop25-Run21-lexicase,18,0,0,1.000,0.321
Drop25-Run21-lexicase,18,1,102509983,0.344,0.319
Drop25-Run21-lexicase,18,2,204421883,0.263,0.247
Drop25-Run21-lexicase,18,3,306945015,0.259,0.247
Drop25-Run21-lexicase,18,4,409944569,0.256,0.248
Drop25-Run21-lexicase,18,5,510619467,0.264,0.245
Drop25-Run21-lexicase,18,6,611042259,0.278,0.266
Drop25-Run21-lexicase,18,7,707356768,0.337,0.315
Drop25-Run21-lexicase,18,8,811586266,0.392,0.379
Drop25-Run21-lexicase,18,9,910812958,0.448,0.431
Drop25-Run21-lexicase,18,10,1006423187,0.507,0.489
Drop25-Run21-lexicase,18,11,1098287991,0.477,0.464
Drop25-Run21-lexicase,18,12,1190006246,0.511,0.491
Drop25-Run21-lexicase,18,13,1283399638,0.516,0.508
Drop25-Run21-lexicase,18,14,1378085671,0.564,0.550
Drop25-Run21-lexicase,18,15,1473795179,0.567,0.549
Drop25-Run21-lexicase,18,16,1568781335,0.561,0.546
Drop25-Run21-lexicase,18,17,1667224282,0.598,0.580
Drop25-Run21-lexicase,18,18,1765163728,0.592,0.579
Drop25-Run21-lexicase,18,19,1862339767,0.592,0.573
Drop25-Run21-lexicase,18,20,1961133664,0.599,0.580
Drop25-Run21-lexicase,19,0,0,1.000,0.321
Drop25-Run21-lexicase,19,1,98031710,0.341,0.317
Drop25-Run21-lexicase,19,2,192942344,0.276,0.259
Drop25-Run21-lexicase,19,3,287371840,0.253,0.244
Drop25-Run21-lexicase,19,4,382326568,0.252,0.238
Drop25-Run21-lexicase,19,5,478047012,0.387,0.364
Drop25-Run21-lexicase,19,6,572253958,0.420,0.390
Drop25-Run21-lexicase,19,7,670834865,0.432,0.404
Drop25-Run21-lexicase,19,8,767266329,0.465,0.433
Drop25-Run21-lexicase,19,9,863016917,0.470,0.439
Drop25-Run21-lexicase,19,10,957254610,0.459,0.427
Drop25-Run21-lexicase,19,11,1052772227,0.463,0.427
Drop25-Run21-lexicase,19,12,1148020228,0.471,0.437
Drop25-Run21-lexicase,19,13,1242659181,0.473,0.451
Drop25-Run21-lexicase,19,14,1334959911,0.472,0.451
Drop25-Run21-lexicase,19,15,1429932752,0.517,0.483
Drop25-Run21-lexicase,19,16,1525242207,0.508,0.486
Drop25-Run21-lexicase,19,17,1619211587,0.489,0.469
Drop25-Run21-lexicase,19,18,1711494761,0.540,0.521
Drop25-Run21-lexicase,19,19,1803896636,0.556,0.538
Drop25-Run21-lexicase,19,20,1897431718,0.544,0.520
Drop25-Run21-lexicase,20,0,0,1.000,0.321
Drop25-Run21-lexicase,20,1,98689961,0.298,0.282
Drop25-Run21-lexicase,20,2,197561421,0.249,0.234
Drop25-Run21-lexicase,20,3,293379519,0.222,0.210
Drop25-Run21-lexicase,20,4,390901860,0.214,0.204
Drop25-Run21-lexicase,20,5,487652419,0.233,0.226
Drop25-Run21-lexicase,20,6,586414049,0.243,0.233
Drop25-Run21-lexicase,20,7,682574279,0.265,0.258
Drop25-Run21-lexicase,20,8,781052542,0.257,0.251
Drop25-Run21-lexicase,20,9,879986777,0.299,0.289
Drop25-Run21-lexicase,20,10,978482430,0.284,0.276
Drop25-Run21-lexicase,20,11,1075983448,0.330,0.311
Drop25-Run21-lexicase,20,12,1175448830,0.367,0.350
Drop25-Run21-lexicase,20,13,1273697094,0.337,0.329
Drop25-Run21-lexicase,20,14,1373321543,0.377,0.366
Drop25-Run21-lexicase,20,15,1471936129,0.409,0.401
Drop25-Run21-lexicase,20,16,1572683816,0.430,0.417
Drop25-Run21-lexicase,20,17,1673843976,0.456,0.445
Drop25-Run21-lexicase,20,18,1776022490,0.483,0.471
Drop25-Run21-lexicase,20,19,1878660898,0.496,0.481
Drop25-Run21-lexicase,20,20,1983272991,0.515,0.502
Drop25-Run21-lexicase,21,0,0,1.000,0.321
Drop25-Run21-lexicase,21,1,99302719,0.292,0.276
Drop25-Run21-lexicase,21,2,195449001,0.241,0.234
Drop25-Run21-lexicase,21,3,291765468,0.224,0.214
Drop25-Run21-lexicase,21,4,386317502,0.228,0.219
Drop25-Run21-lexicase,21,5,481332202,0.236,0.230
Drop25-Run21-lexicase,21,6,574943914,0.235,0.225
Drop25-Run21-lexicase,21,7,668634673,0.264,0.254
Drop25-Run21-lexicase,21,8,763092483,0.271,0.264
Drop25-Run21-lexicase,21,9,859755235,0.299,0.288
Drop25-Run21-lexicase,21,10,956892512,0.345,0.330
Drop25-Run21-lexicase,21,11,1054401125,0.418,0.409
Drop25-Run21-lexicase,21,12,1153769354,0.433,0.424
Drop25-Run21-lexicase,21,13,1253112550,0.445,0.437
Drop25-Run21-lexicase,21,14,1353094154,0.465,0.457
Drop25-Run21-lexicase,21,15,1452871804,0.461,0.450
Drop25-Run21-lexicase,21,16,1551698167,0.492,0.485
