method,trial,generation,ptevals,behavioral_diversity,error_vector_diversity
Drop25-Run0-lexicase,0,0,0,1.000,0.512
Drop25-Run0-lexicase,0,1,98364042,0.499,0.498
Drop25-Run0-lexicase,0,2,201033890,0.511,0.508
Drop25-Run0-lexicase,0,3,304129871,0.517,0.515
Drop25-Run0-lexicase,0,4,406367529,0.555,0.551
Drop25-Run0-lexicase,0,5,509145464,0.565,0.565
Drop25-Run0-lexicase,0,6,615914465,0.584,0.583
Drop25-Run0-lexicase,0,7,721997260,0.615,0.614
Drop25-Run0-lexicase,0,8,829974233,0.617,0.617
Drop25-Run0-lexicase,0,9,937327707,0.619,0.617
Drop25-Run0-lexicase,0,10,1048840854,0.576,0.575
Drop25-Run0-lexicase,0,11,1163061336,0.569,0.567
Drop25-Run0-lexicase,0,12,1279489203,0.564,0.561
Drop25-Run0-lexicase,0,13,1391514828,0.558,0.557
Drop25-Run0-lexicase,0,14,1502409874,0.526,0.524
Drop25-Run0-lexicase,0,15,1613473079,0.514,0.514
Drop25-Run0-lexicase,0,16,1723809530,0.411,0.411
Drop25-Run0-lexicase,0,17,1830746869,0.431,0.429
Drop25-Run0-lexicase,0,18,1938271225,0.419,0.418
Drop25-Run0-lexicase,0,19,2045730403,0.413,0.410
Drop25-Run0-lexicase,0,20,2153985167,0.395,0.394
Drop25-Run0-lexicase,1,0,0,1.000,0.512
Drop25-Run0-lexicase,1,1,98390700,0.500,0.498
Drop25-Run0-lexicase,1,2,199839578,0.492,0.488
Drop25-Run0-lexicase,1,3,301932254,0.530,0.526
Drop25-Run0-lexicase,1,4,406059537,0.564,0.561
Drop25-Run0-lexicase,1,5,509305272,0.568,0.566
Drop25-Run0-lexicase,1,6,614581107,0.593,0.590
Drop25-Run0-lexicase,1,7,720275856,0.617,0.612
Drop25-Run0-lexicase,1,8,828630944,0.562,0.561
Drop25-Run0-lexicase,1,9,938274462,0.476,0.476
Drop25-Run0-lexicase,1,10,1045958624,0.417,0.417
Drop25-Run0-lexicase,1,11,1155865551,0.375,0.375
Drop25-Run0-lexicase,1,12,1264193460,0.353,0.353
Drop25-Run0-lexicase,1,13,1372194784,0.325,0.322
Drop25-Run0-lexicase,1,14,1480748062,0.305,0.305
Drop25-Run0-lexicase,1,15,1590535641,0.341,0.340
Drop25-Run0-lexicase,1,16,1698251121,0.320,0.316
Drop25-Run0-lexicase,1,17,1806825996,0.309,0.307
Drop25-Run0-lexicase,1,18,1915156507,0.341,0.337
Drop25-Run0-lexicase,1,19,2022653949,0.323,0.319
Drop25-Run0-lexicase,1,20,2129913822,0.346,0.342
Drop25-Run0-lexicase,2,0,0,1.000,0.512
Drop25-Run0-lexicase,2,1,100156473,0.495,0.492
Drop25-Run0-lexicase,2,2,203387711,0.507,0.504
Drop25-Run0-lexicase,2,3,307021443,0.502,0.500
Drop25-Run0-lexicase,2,4,412698829,0.541,0.537
Drop25-Run0-lexicase,2,5,519052987,0.544,0.540
Drop25-Run0-lexicase,2,6,626534450,0.546,0.545
Drop25-Run0-lexicase,2,7,734214209,0.556,0.555
Drop25-Run0-lexicase,2,8,843906058,0.572,0.570
Drop25-Run0-lexicase,2,9,953026948,0.589,0.586
Drop25-Run0-lexicase,2,10,1060947555,0.579,0.576
Drop25-Run0-lexicase,2,11,1168661030,0.600,0.597
Drop25-Run0-lexicase,2,12,1281315688,0.385,0.384
Drop25-Run0-lexicase,2,13,1394218222,0.348,0.347
Drop25-Run0-lexicase,2,14,1507260681,0.379,0.375
Drop25-Run0-lexicase,2,15,1619612567,0.418,0.413
Drop25-Run0-lexicase,2,16,1733285973,0.404,0.401
Drop25-Run0-lexicase,2,17,1846140050,0.377,0.373
Drop25-Run0-lexicase,2,18,1959208547,0.382,0.380
Drop25-Run0-lexicase,2,19,2072637980,0.395,0.390
Drop25-Run0-lexicase,2,20,2186069088,0.400,0.395
Drop25-Run0-lexicase,3,0,0,1.000,0.512
Drop25-Run0-lexicase,3,1,101499194,0.509,0.506
Drop25-Run0-lexicase,3,2,201569690,0.514,0.512
Drop25-Run0-lexicase,3,3,303782500,0.538,0.535
Drop25-Run0-lexicase,3,4,409415324,0.562,0.560
Drop25-Run0-lexicase,3,5,515412856,0.571,0.567
Drop25-Run0-lexicase,3,6,623618711,0.599,0.592
Drop25-Run0-lexicase,3,7,731986048,0.584,0.582
Drop25-Run0-lexicase,3,8,840672185,0.582,0.580
Drop25-Run0-lexicase,3,9,948475593,0.619,0.617
Drop25-Run0-lexicase,3,10,1055602157,0.627,0.626
Drop25-Run0-lexicase,3,11,1162071099,0.633,0.630
Drop25-Run0-lexicase,3,12,1273063331,0.642,0.642
Drop25-Run0-lexicase,3,13,1381530339,0.606,0.604
Drop25-Run0-lexicase,3,14,1490469265,0.652,0.651
Drop25-Run0-lexicase,3,15,1597307446,0.603,0.602
Drop25-Run0-lexicase,3,16,1703779324,0.630,0.629
Drop25-Run0-lexicase,3,17,1810652913,0.617,0.616
Drop25-Run0-lexicase,3,18,1918240153,0.622,0.622
Drop25-Run0-lexicase,3,19,2025529252,0.623,0.621
Drop25-Run0-lexicase,3,20,2134980617,0.616,0.613
Drop25-Run0-lexicase,4,0,0,1.000,0.512
Drop25-Run0-lexicase,4,1,98357224,0.508,0.505
Drop25-Run0-lexicase,4,2,200776038,0.504,0.502
Drop25-Run0-lexicase,4,3,303046999,0.546,0.540
Drop25-Run0-lexicase,4,4,405284816,0.556,0.554
Drop25-Run0-lexicase,4,5,509021409,0.585,0.580
Drop25-Run0-lexicase,4,6,612970781,0.592,0.586
Drop25-Run0-lexicase,4,7,717880777,0.613,0.607
Drop25-Run0-lexicase,4,8,823791296,0.612,0.610
Drop25-Run0-lexicase,4,9,930564732,0.651,0.646
Drop25-Run0-lexicase,4,10,1039697225,0.564,0.560
Drop25-Run0-lexicase,4,11,1149682009,0.558,0.555
Drop25-Run0-lexicase,4,12,1258641285,0.561,0.560
Drop25-Run0-lexicase,4,13,1368946111,0.576,0.573
Drop25-Run0-lexicase,4,14,1480036673,0.569,0.569
Drop25-Run0-lexicase,4,15,1590867931,0.618,0.618
Drop25-Run0-lexicase,4,16,1701070760,0.593,0.592
Drop25-Run0-lexicase,4,17,1812231563,0.638,0.636
Drop25-Run0-lexicase,4,18,1924232567,0.611,0.610
Drop25-Run0-lexicase,4,19,2036161796,0.629,0.627
Drop25-Run0-lexicase,4,20,2147623871,0.607,0.605
Drop25-Run0-lexicase,5,0,0,1.000,0.512
Drop25-Run0-lexicase,5,1,100266241,0.498,0.494
Drop25-Run0-lexicase,5,2,202998117,0.475,0.471
Drop25-Run0-lexicase,5,3,308146749,0.536,0.534
Drop25-Run0-lexicase,5,4,414787221,0.557,0.556
Drop25-Run0-lexicase,5,5,521267361,0.608,0.606
Drop25-Run0-lexicase,5,6,629805275,0.597,0.590
Drop25-Run0-lexicase,5,7,740380610,0.628,0.625
Drop25-Run0-lexicase,5,8,851053095,0.632,0.631
Drop25-Run0-lexicase,5,9,960838812,0.644,0.643
Drop25-Run0-lexicase,5,10,1071594520,0.651,0.649
Drop25-Run0-lexicase,5,11,1183431428,0.624,0.622
Drop25-Run0-lexicase,5,12,1296340809,0.565,0.565
Drop25-Run0-lexicase,5,13,1407871314,0.537,0.533
Drop25-Run0-lexicase,5,14,1519257488,0.552,0.550
Drop25-Run0-lexicase,5,15,1633895698,0.539,0.537
Drop25-Run0-lexicase,5,16,1747205486,0.471,0.467
Drop25-Run0-lexicase,5,17,1859441834,0.382,0.382
Drop25-Run0-lexicase,5,18,1969988868,0.410,0.409
Drop25-Run0-lexicase,5,19,2081535565,0.372,0.371
Drop25-Run0-lexicase,5,20,2193737758,0.370,0.367
Drop25-Run0-lexicase,6,0,0,1.000,0.512
Drop25-Run0-lexicase,6,1,101444605,0.497,0.494
Drop25-Run0-lexicase,6,2,202518297,0.535,0.532
Drop25-Run0-lexicase,6,3,306809291,0.508,0.506
Drop25-Run0-lexicase,6,4,413735181,0.543,0.538
Drop25-Run0-lexicase,6,5,519469840,0.528,0.523
Drop25-Run0-lexicase,6,6,626691311,0.537,0.536
Drop25-Run0-lexicase,6,7,740478120,0.476,0.476
Drop25-Run0-lexicase,6,8,854219451,0.336,0.336
Drop25-Run0-lexicase,6,9,967469073,0.320,0.318
Drop25-Run0-lexicase,6,10,1080219328,0.331,0.330
Drop25-Run0-lexicase,6,11,1193408601,0.304,0.302
Drop25-Run0-lexicase,6,12,1306399826,0.336,0.336
Drop25-Run0-lexicase,6,13,1420265505,0.316,0.315
Drop25-Run0-lexicase,6,14,1533057063,0.344,0.342
Drop25-Run0-lexicase,6,15,1646166054,0.332,0.331
Drop25-Run0-lexicase,6,16,1758914999,0.332,0.329
Drop25-Run0-lexicase,6,17,1870067501,0.346,0.344
Drop25-Run0-lexicase,6,18,1982291532,0.338,0.337
Drop25-Run0-lexicase,6,19,2093774881,0.315,0.314
Drop25-Run0-lexicase,6,20,2205581760,0.327,0.327
Drop25-Run0-lexicase,7,0,0,1.000,0.512
Drop25-Run0-lexicase,7,1,98970278,0.498,0.494
Drop25-Run0-lexicase,7,2,197425005,0.511,0.509
Drop25-Run0-lexicase,7,3,300458012,0.532,0.530
Drop25-Run0-lexicase,7,4,407114350,0.526,0.524
Drop25-Run0-lexicase,7,5,514478426,0.582,0.580
Drop25-Run0-lexicase,7,6,619690550,0.622,0.619
Drop25-Run0-lexicase,7,7,724045765,0.609,0.608
Drop25-Run0-lexicase,7,8,829691723,0.599,0.599
Drop25-Run0-lexicase,7,9,937947144,0.549,0.548
Drop25-Run0-lexicase,7,10,1045728505,0.437,0.437
Drop25-Run0-lexicase,7,11,1154051118,0.413,0.412
Drop25-Run0-lexicase,7,12,1261384943,0.419,0.417
Drop25-Run0-lexicase,7,13,1369426672,0.391,0.390
Drop25-Run0-lexicase,7,14,1476758010,0.429,0.428
Drop25-Run0-lexicase,7,15,1584485918,0.449,0.448
Drop25-Run0-lexicase,7,16,1691955765,0.448,0.447
Drop25-Run0-lexicase,7,17,1797322608,0.428,0.427
Drop25-Run0-lexicase,7,18,1902829673,0.441,0.440
Drop25-Run0-lexicase,7,19,2008847562,0.474,0.474
Drop25-Run0-lexicase,7,20,2114610099,0.465,0.465
Drop25-Run0-lexicase,8,0,0,1.000,0.512
Drop25-Run0-lexicase,8,1,98507663,0.476,0.471
Drop25-Run0-lexicase,8,2,200193211,0.519,0.515
Drop25-Run0-lexicase,8,3,301350057,0.537,0.534
Drop25-Run0-lexicase,8,4,402784510,0.545,0.542
Drop25-Run0-lexicase,8,5,508187815,0.578,0.578
Drop25-Run0-lexicase,8,6,612113059,0.593,0.589
Drop25-Run0-lexicase,8,7,716227670,0.612,0.608
Drop25-Run0-lexicase,8,8,822608106,0.623,0.622
Drop25-Run0-lexicase,8,9,927275269,0.583,0.580
Drop25-Run0-lexicase,8,10,1032417420,0.637,0.636
Drop25-Run0-lexicase,8,11,1137203605,0.648,0.643
Drop25-Run0-lexicase,8,12,1243367995,0.592,0.591
Drop25-Run0-lexicase,8,13,1350066096,0.610,0.608
Drop25-Run0-lexicase,8,14,1455377955,0.620,0.618
Drop25-Run0-lexicase,8,15,1560620437,0.643,0.642
Drop25-Run0-lexicase,8,16,1667591202,0.627,0.626
Drop25-Run0-lexicase,8,17,1773546315,0.645,0.644
Drop25-Run0-lexicase,8,18,1878669691,0.591,0.589
Drop25-Run0-lexicase,8,19,1983888162,0.631,0.630
Drop25-Run0-lexicase,8,20,2086929849,0.644,0.643
Drop25-Run0-lexicase,9,0,0,1.000,0.512
Drop25-Run0-lexicase,9,1,101516870,0.509,0.504
Drop25-Run0-lexicase,9,2,202523031,0.498,0.495
Drop25-Run0-lexicase,9,3,304504493,0.531,0.528
Drop25-Run0-lexicase,9,4,407795499,0.546,0.544
Drop25-Run0-lexicase,9,5,511828519,0.581,0.580
Drop25-Run0-lexicase,9,6,615050216,0.603,0.602
Drop25-Run0-lexicase,9,7,722319570,0.613,0.610
Drop25-Run0-lexicase,9,8,835417410,0.566,0.563
Drop25-Run0-lexicase,9,9,948855175,0.563,0.563
Drop25-Run0-lexicase,9,10,1061433642,0.568,0.566
Drop25-Run0-lexicase,9,11,1175977747,0.581,0.580
Drop25-Run0-lexicase,9,12,1289845839,0.584,0.583
Drop25-Run0-lexicase,9,13,1403341975,0.567,0.565
Drop25-Run0-lexicase,9,14,1515871929,0.617,0.614
Drop25-Run0-lexicase,9,15,1631095733,0.560,0.558
Drop25-Run0-lexicase,9,16,1745173534,0.572,0.571
Drop25-Run0-lexicase,9,17,1858904646,0.587,0.585
Drop25-Run0-lexicase,9,18,1972374816,0.627,0.624
Drop25-Run0-lexicase,9,19,2086310568,0.650,0.648
Drop25-Run0-lexicase,9,20,2198892727,0.630,0.629
Drop25-Run0-lexicase,10,0,0,1.000,0.512
Drop25-Run0-lexicase,10,1,99880942,0.496,0.494
Drop25-Run0-lexicase,10,2,200986678,0.498,0.496
Drop25-Run0-lexicase,10,3,304061778,0.526,0.525
Drop25-Run0-lexicase,10,4,407357111,0.544,0.541
Drop25-Run0-lexicase,10,5,513549476,0.562,0.560
Drop25-Run0-lexicase,10,6,617439880,0.598,0.597
Drop25-Run0-lexicase,10,7,723381914,0.590,0.590
Drop25-Run0-lexicase,10,8,828815559,0.607,0.607
Drop25-Run0-lexicase,10,9,935258469,0.648,0.647
Drop25-Run0-lexicase,10,10,1041859808,0.626,0.625
Drop25-Run0-lexicase,10,11,1153069513,0.611,0.609
Drop25-Run0-lexicase,10,12,1265284125,0.578,0.577
Drop25-Run0-lexicase,10,13,1380212500,0.563,0.563
Drop25-Run0-lexicase,10,14,1496974969,0.529,0.529
Drop25-Run0-lexicase,10,15,1613453686,0.529,0.529
Drop25-Run0-lexicase,10,16,1730223440,0.530,0.530
Drop25-Run0-lexicase,10,17,1846829996,0.513,0.512
Drop25-Run0-lexicase,10,18,1961224943,0.510,0.510
Drop25-Run0-lexicase,10,19,2077013952,0.539,0.539
Drop25-Run0-lexicase,10,20,2192785797,0.530,0.530
Drop25-Run0-lexicase,11,0,0,1.000,0.512
Drop25-Run0-lexicase,11,1,102113426,0.493,0.491
Drop25-Run0-lexicase,11,2,205335626,0.526,0.525
Drop25-Run0-lexicase,11,3,309904761,0.543,0.541
Drop25-Run0-lexicase,11,4,414045158,0.564,0.563
Drop25-Run0-lexicase,11,5,520894965,0.557,0.556
Drop25-Run0-lexicase,11,6,628014265,0.605,0.604
Drop25-Run0-lexicase,11,7,736006743,0.636,0.635
Drop25-Run0-lexicase,11,8,841056062,0.664,0.660
Drop25-Run0-lexicase,11,9,946548578,0.679,0.679
Drop25-Run0-lexicase,11,10,1053464536,0.676,0.674
Drop25-Run0-lexicase,11,11,1160077123,0.721,0.719
Drop25-Run0-lexicase,11,12,1266066325,0.669,0.666
Drop25-Run0-lexicase,11,13,1370568815,0.722,0.716
Drop25-Run0-lexicase,11,14,1474119030,0.714,0.712
Drop25-Run0-lexicase,11,15,1578191039,0.710,0.708
Drop25-Run0-lexicase,11,16,1683210010,0.718,0.715
Drop25-Run0-lexicase,11,17,1789428631,0.714,0.712
Drop25-Run0-lexicase,11,18,1896030288,0.714,0.712
Drop25-Run0-lexicase,11,19,2004491388,0.698,0.694
Drop25-Run0-lexicase,11,20,2113647833,0.666,0.661
Drop25-Run0-lexicase,12,0,0,1.000,0.512
Drop25-Run0-lexicase,12,1,99515059,0.535,0.532
Drop25-Run0-lexicase,12,2,201943925,0.531,0.528
Drop25-Run0-lexicase,12,3,306272112,0.541,0.538
Drop25-Run0-lexicase,12,4,412808519,0.551,0.548
Drop25-Run0-lexicase,12,5,520544438,0.587,0.586
Drop25-Run0-lexicase,12,6,628254018,0.593,0.592
Drop25-Run0-lexicase,12,7,739587164,0.579,0.577
Drop25-Run0-lexicase,12,8,850209763,0.604,0.602
Drop25-Run0-lexicase,12,9,963993700,0.599,0.598
Drop25-Run0-lexicase,12,10,1079459166,0.615,0.613
Drop25-Run0-lexicase,12,11,1192281852,0.601,0.599
Drop25-Run0-lexicase,12,12,1304602304,0.594,0.594
Drop25-Run0-lexicase,12,13,1417291230,0.551,0.549
Drop25-Run0-lexicase,12,14,1534567646,0.519,0.519
Drop25-Run0-lexicase,12,15,1649774496,0.492,0.490
Drop25-Run0-lexicase,12,16,1761753350,0.449,0.445
Drop25-Run0-lexicase,12,17,1872779012,0.441,0.439
Drop25-Run0-lexicase,12,18,1984841675,0.474,0.473
Drop25-Run0-lexicase,12,19,2095291132,0.436,0.434
Drop25-Run0-lexicase,12,20,2206146820,0.444,0.440
Drop25-Run0-lexicase,13,0,0,1.000,0.512
Drop25-Run0-lexicase,13,1,100807942,0.486,0.485
Drop25-Run0-lexicase,13,2,205010901,0.509,0.508
Drop25-Run0-lexicase,13,3,310442388,0.492,0.488
Drop25-Run0-lexicase,13,4,418007347,0.529,0.525
Drop25-Run0-lexicase,13,5,526000171,0.553,0.552
Drop25-Run0-lexicase,13,6,634399100,0.557,0.556
Drop25-Run0-lexicase,13,7,744182778,0.562,0.560
Drop25-Run0-lexicase,13,8,853315151,0.557,0.554
Drop25-Run0-lexicase,13,9,961766582,0.556,0.556
Drop25-Run0-lexicase,13,10,1070532355,0.579,0.577
Drop25-Run0-lexicase,13,11,1181808174,0.583,0.581
Drop25-Run0-lexicase,13,12,1296592760,0.409,0.409
Drop25-Run0-lexicase,13,13,1409149075,0.389,0.385
Drop25-Run0-lexicase,13,14,1521711984,0.387,0.386
Drop25-Run0-lexicase,13,15,1635120389,0.386,0.384
Drop25-Run0-lexicase,13,16,1747894963,0.380,0.378
Drop25-Run0-lexicase,13,17,1860593848,0.408,0.405
Drop25-Run0-lexicase,13,18,1972007951,0.423,0.419
Drop25-Run0-lexicase,13,19,2082368683,0.415,0.415
Drop25-Run0-lexicase,13,20,2193676333,0.441,0.438
Drop25-Run0-lexicase,14,0,0,1.000,0.512
Drop25-Run0-lexicase,14,1,101224068,0.493,0.493
Drop25-Run0-lexicase,14,2,201586030,0.536,0.533
Drop25-Run0-lexicase,14,3,303561708,0.546,0.545
Drop25-Run0-lexicase,14,4,405022134,0.582,0.582
Drop25-Run0-lexicase,14,5,507878801,0.589,0.584
Drop25-Run0-lexicase,14,6,611069552,0.610,0.609
Drop25-Run0-lexicase,14,7,713601129,0.598,0.598
Drop25-Run0-lexicase,14,8,815059189,0.639,0.638
Drop25-Run0-lexicase,14,9,915270049,0.619,0.618
Drop25-Run0-lexicase,14,10,1016630487,0.644,0.641
Drop25-Run0-lexicase,14,11,1118906403,0.635,0.632
Drop25-Run0-lexicase,14,12,1220595150,0.605,0.604
Drop25-Run0-lexicase,14,13,1320587306,0.626,0.625
Drop25-Run0-lexicase,14,14,1419834038,0.612,0.609
Drop25-Run0-lexicase,14,15,1519537318,0.647,0.645
Drop25-Run0-lexicase,14,16,1621727300,0.644,0.641
Drop25-Run0-lexicase,14,17,1723638930,0.628,0.627
Drop25-Run0-lexicase,14,18,1825158445,0.678,0.675
Drop25-Run0-lexicase,14,19,1927655666,0.674,0.674
Drop25-Run0-lexicase,14,20,2029898612,0.657,0.655
Drop25-Run0-lexicase,15,0,0,1.000,0.512
Drop25-Run0-lexicase,15,1,100818470,0.478,0.473
Drop25-Run0-lexicase,15,2,201391994,0.501,0.498
Drop25-Run0-lexicase,15,3,302970954,0.522,0.517
Drop25-Run0-lexicase,15,4,407685045,0.538,0.537
Drop25-Run0-lexicase,15,5,512452808,0.530,0.528
Drop25-Run0-lexicase,15,6,617946238,0.567,0.564
Drop25-Run0-lexicase,15,7,723471988,0.567,0.565
Drop25-Run0-lexicase,15,8,829687331,0.603,0.603
Drop25-Run0-lexicase,15,9,939813747,0.610,0.609
Drop25-Run0-lexicase,15,10,1049195557,0.583,0.581
Drop25-Run0-lexicase,15,11,1158608954,0.581,0.580
Drop25-Run0-lexicase,15,12,1266190922,0.603,0.603
Drop25-Run0-lexicase,15,13,1371246708,0.590,0.589
Drop25-Run0-lexicase,15,14,1477732947,0.592,0.591
Drop25-Run0-lexicase,15,15,1584772648,0.592,0.591
Drop25-Run0-lexicase,15,16,1691197174,0.583,0.582
Drop25-Run0-lexicase,15,17,1796808125,0.593,0.592
Drop25-Run0-lexicase,15,18,1902195097,0.593,0.589
Drop25-Run0-lexicase,15,19,2007507717,0.622,0.620
Drop25-Run0-lexicase,15,20,2112888392,0.597,0.595
Drop25-Run0-lexicase,16,0,0,1.000,0.512
Drop25-Run0-lexicase,16,1,97767780,0.497,0.494
Drop25-Run0-lexicase,16,2,197743568,0.501,0.496
Drop25-Run0-lexicase,16,3,301309402,0.530,0.528
Drop25-Run0-lexicase,16,4,406275203,0.532,0.529
Drop25-Run0-lexicase,16,5,512164283,0.523,0.520
Drop25-Run0-lexicase,16,6,616285554,0.556,0.552
Drop25-Run0-lexicase,16,7,722934364,0.537,0.537
Drop25-Run0-lexicase,16,8,829163025,0.547,0.544
Drop25-Run0-lexicase,16,9,936833162,0.572,0.569
Drop25-Run0-lexicase,16,10,1044342229,0.563,0.561
Drop25-Run0-lexicase,16,11,1152885342,0.557,0.557
Drop25-Run0-lexicase,16,12,1258817348,0.573,0.572
Drop25-Run0-lexicase,16,13,1365906224,0.593,0.592
Drop25-Run0-lexicase,16,14,1473311682,0.597,0.596
Drop25-Run0-lexicase,16,15,1580813834,0.628,0.627
Drop25-Run0-lexicase,16,16,1690772193,0.626,0.624
Drop25-Run0-lexicase,16,17,1800182698,0.577,0.574
Drop25-Run0-lexicase,16,18,1907910251,0.618,0.612
Drop25-Run0-lexicase,16,19,2014878740,0.557,0.556
Drop25-Run0-lexicase,16,20,2124776187,0.601,0.601
Drop25-Run0-lexicase,17,0,0,1.000,0.512
Drop25-Run0-lexicase,17,1,99126183,0.508,0.505
Drop25-Run0-lexicase,17,2,198246129,0.515,0.515
Drop25-Run0-lexicase,17,3,300818856,0.541,0.539
Drop25-Run0-lexicase,17,4,404708903,0.571,0.569
Drop25-Run0-lexicase,17,5,507346962,0.526,0.522
Drop25-Run0-lexicase,17,6,611846137,0.562,0.559
Drop25-Run0-lexicase,17,7,716482044,0.567,0.565
Drop25-Run0-lexicase,17,8,821108287,0.563,0.563
Drop25-Run0-lexicase,17,9,924589575,0.571,0.569
Drop25-Run0-lexicase,17,10,1027802177,0.591,0.590
Drop25-Run0-lexicase,17,11,1131653358,0.596,0.595
Drop25-Run0-lexicase,17,12,1236671115,0.619,0.619
Drop25-Run0-lexicase,17,13,1339890643,0.619,0.615
Drop25-Run0-lexicase,17,14,1444409505,0.619,0.617
Drop25-Run0-lexicase,17,15,1550721120,0.616,0.614
Drop25-Run0-lexicase,17,16,1656680548,0.624,0.620
Drop25-Run0-lexicase,17,17,1761506424,0.636,0.636
Drop25-Run0-lexicase,17,18,1868024834,0.641,0.638
Drop25-Run0-lexicase,17,19,1974999261,0.659,0.658
Drop25-Run0-lexicase,17,20,2083295882,0.654,0.650
Drop25-Run0-lexicase,18,0,0,1.000,0.512
Drop25-Run0-lexicase,18,1,99285954,0.514,0.511
Drop25-Run0-lexicase,18,2,199954590,0.498,0.495
Drop25-Run0-lexicase,18,3,304807053,0.545,0.542
Drop25-Run0-lexicase,18,4,409628285,0.590,0.587
Drop25-Run0-lexicase,18,5,515412393,0.617,0.615
Drop25-Run0-lexicase,18,6,621537564,0.477,0.473
Drop25-Run0-lexicase,18,7,723880111,0.421,0.418
Drop25-Run0-lexicase,18,8,826724331,0.412,0.407
Drop25-Run0-lexicase,18,9,927938891,0.442,0.442
Drop25-Run0-lexicase,18,10,1031032136,0.458,0.455
Drop25-Run0-lexicase,18,11,1131885138,0.461,0.460
Drop25-Run0-lexicase,18,12,1236255266,0.493,0.490
Drop25-Run0-lexicase,18,13,1339369591,0.457,0.455
Drop25-Run0-lexicase,18,14,1443660987,0.476,0.475
Drop25-Run0-lexicase,18,15,1546690138,0.449,0.448
Drop25-Run0-lexicase,18,16,1649809732,0.450,0.447
Drop25-Run0-lexicase,18,17,1752111396,0.461,0.459
Drop25-Run0-lexicase,18,18,1854904528,0.462,0.459
Drop25-Run0-lexicase,18,19,1956612348,0.452,0.450
Drop25-Run0-lexicase,18,20,2058246459,0.466,0.462
Drop25-Run0-lexicase,19,0,0,1.000,0.512
Drop25-Run0-lexicase,19,1,99018169,0.515,0.510
Drop25-Run0-lexicase,19,2,200278216,0.511,0.506
Drop25-Run0-lexicase,19,3,306018826,0.505,0.502
Drop25-Run0-lexicase,19,4,411521839,0.538,0.537
Drop25-Run0-lexicase,19,5,516346594,0.509,0.508
Drop25-Run0-lexicase,19,6,623716920,0.540,0.537
Drop25-Run0-lexicase,19,7,729428211,0.537,0.535
Drop25-Run0-lexicase,19,8,836175150,0.566,0.563
Drop25-Run0-lexicase,19,9,943736724,0.566,0.563
Drop25-Run0-lexicase,19,10,1052226518,0.624,0.621
Drop25-Run0-lexicase,19,11,1159401264,0.637,0.635
Drop25-Run0-lexicase,19,12,1267182835,0.640,0.639
Drop25-Run0-lexicase,19,13,1372456725,0.611,0.609
Drop25-Run0-lexicase,19,14,1478181265,0.627,0.627
Drop25-Run0-lexicase,19,15,1582714422,0.643,0.642
Drop25-Run0-lexicase,19,16,1689337087,0.622,0.620
Drop25-Run0-lexicase,19,17,1794862753,0.615,0.615
Drop25-Run0-lexicase,19,18,1901151610,0.657,0.656
Drop25-Run0-lexicase,19,19,2005890702,0.646,0.644
Drop25-Run0-lexicase,19,20,2110188971,0.656,0.655
Drop25-Run0-lexicase,20,0,0,1.000,0.512
Drop25-Run0-lexicase,20,1,100945392,0.490,0.484
Drop25-Run0-lexicase,20,2,202922667,0.464,0.461
Drop25-Run0-lexicase,20,3,305454002,0.498,0.495
Drop25-Run0-lexicase,20,4,414405955,0.522,0.521
Drop25-Run0-lexicase,20,5,525089818,0.526,0.524
Drop25-Run0-lexicase,20,6,637186566,0.509,0.508
Drop25-Run0-lexicase,20,7,749247746,0.506,0.505
Drop25-Run0-lexicase,20,8,861792830,0.494,0.491
Drop25-Run0-lexicase,20,9,974729050,0.519,0.517
Drop25-Run0-lexicase,20,10,1089634223,0.529,0.528
Drop25-Run0-lexicase,20,11,1203186987,0.508,0.507
Drop25-Run0-lexicase,20,12,1316757245,0.515,0.511
Drop25-Run0-lexicase,20,13,1430705702,0.538,0.535
Drop25-Run0-lexicase,20,14,1543980147,0.487,0.486
Drop25-Run0-lexicase,20,15,1656225475,0.511,0.508
Drop25-Run0-lexicase,20,16,1768091323,0.478,0.476
Drop25-Run0-lexicase,20,17,1880731636,0.463,0.460
Drop25-Run0-lexicase,20,18,1992070053,0.500,0.496
Drop25-Run0-lexicase,20,19,2104652329,0.511,0.508
Drop25-Run0-lexicase,20,20,2214326560,0.557,0.555
Drop25-Run0-lexicase,21,0,0,1.000,0.512
Drop25-Run0-lexicase,21,1,99786634,0.504,0.498
Drop25-Run0-lexicase,21,2,202536368,0.487,0.485
Drop25-Run0-lexicase,21,3,304949842,0.525,0.523
Drop25-Run0-lexicase,21,4,408633117,0.527,0.524
Drop25-Run0-lexicase,21,5,514313650,0.549,0.548
Drop25-Run0-lexicase,21,6,619799045,0.565,0.562
Drop25-Run0-lexicase,21,7,725989189,0.586,0.580
Drop25-Run0-lexicase,21,8,831731562,0.560,0.557
Drop25-Run0-lexicase,21,9,937058611,0.567,0.563
Drop25-Run0-lexicase,21,10,1042399529,0.589,0.587
Drop25-Run0-lexicase,21,11,1147345518,0.628,0.624
Drop25-Run0-lexicase,21,12,1252599484,0.612,0.609
Drop25-Run0-lexicase,21,13,1360580559,0.633,0.631
Drop25-Run0-lexicase,21,14,1465946260,0.642,0.640
Drop25-Run0-lexicase,21,15,1571619315,0.639,0.637
Drop25-Run0-lexicase,21,16,1676309135,0.623,0.622
Drop25-Run0-lexicase,21,17,1781888204,0.609,0.608
