method,trial,generation,ptevals,behavioral_diversity,error_vector_diversity
Div15-Run0-lexicase,0,0,0,1.000,0.092
Div15-Run0-lexicase,0,1,70423806,0.138,0.136
Div15-Run0-lexicase,0,2,146300172,0.222,0.221
Div15-Run0-lexicase,0,3,231326122,0.284,0.284
Div15-Run0-lexicase,0,4,316525061,0.349,0.349
Div15-Run0-lexicase,0,5,402841949,0.370,0.369
Div15-Run0-lexicase,0,6,486622817,0.447,0.447
Div15-Run0-lexicase,0,7,573698572,0.478,0.477
Div15-Run0-lexicase,0,8,654566542,0.485,0.484
Div15-Run0-lexicase,0,9,738637301,0.491,0.490
Div15-Run0-lexicase,0,10,826646551,0.530,0.529
Div15-Run0-lexicase,0,11,913400237,0.562,0.561
Div15-Run0-lexicase,0,12,1002791110,0.572,0.572
Div15-Run0-lexicase,0,13,1088838830,0.575,0.575
Div15-Run0-lexicase,0,14,1179193100,0.586,0.585
Div15-Run0-lexicase,0,15,1268843411,0.640,0.639
Div15-Run0-lexicase,0,16,1355854245,0.638,0.636
Div15-Run0-lexicase,0,17,1444873111,0.646,0.645
Div15-Run0-lexicase,0,18,1532518807,0.675,0.675
Div15-Run0-lexicase,0,19,1618763258,0.700,0.700
Div15-Run0-lexicase,0,20,1703094617,0.701,0.701
Div15-Run0-lexicase,1,0,0,1.000,0.092
Div15-Run0-lexicase,1,1,70349430,0.122,0.122
Div15-Run0-lexicase,1,2,155994888,0.223,0.222
Div15-Run0-lexicase,1,3,247035187,0.331,0.329
Div15-Run0-lexicase,1,4,339138098,0.393,0.392
Div15-Run0-lexicase,1,5,432247408,0.454,0.452
Div15-Run0-lexicase,1,6,525120340,0.496,0.492
Div15-Run0-lexicase,1,7,620570795,0.509,0.507
Div15-Run0-lexicase,1,8,713598718,0.539,0.539
Div15-Run0-lexicase,1,9,807629730,0.530,0.530
Div15-Run0-lexicase,1,10,901862235,0.595,0.595
Div15-Run0-lexicase,1,11,995144715,0.587,0.587
Div15-Run0-lexicase,1,12,1087006926,0.599,0.598
Div15-Run0-lexicase,1,13,1178028071,0.634,0.634
Div15-Run0-lexicase,1,14,1268552767,0.679,0.679
Div15-Run0-lexicase,1,15,1358318178,0.719,0.718
Div15-Run0-lexicase,1,16,1448870932,0.697,0.696
Div15-Run0-lexicase,1,17,1538232152,0.715,0.714
Div15-Run0-lexicase,1,18,1624610366,0.725,0.724
Div15-Run0-lexicase,1,19,1709610675,0.704,0.702
Div15-Run0-lexicase,1,20,1790579270,0.722,0.722
Div15-Run0-lexicase,2,0,0,1.000,0.092
Div15-Run0-lexicase,2,1,70032257,0.128,0.128
Div15-Run0-lexicase,2,2,157079120,0.195,0.193
Div15-Run0-lexicase,2,3,248086454,0.254,0.252
Div15-Run0-lexicase,2,4,340983724,0.289,0.286
Div15-Run0-lexicase,2,5,433800795,0.340,0.339
Div15-Run0-lexicase,2,6,527228145,0.407,0.405
Div15-Run0-lexicase,2,7,621506920,0.422,0.420
Div15-Run0-lexicase,2,8,713923776,0.455,0.450
Div15-Run0-lexicase,2,9,805927016,0.463,0.461
Div15-Run0-lexicase,2,10,897558888,0.494,0.491
Div15-Run0-lexicase,2,11,986820388,0.372,0.367
Div15-Run0-lexicase,2,12,1081061873,0.300,0.293
Div15-Run0-lexicase,2,13,1171177135,0.307,0.298
Div15-Run0-lexicase,2,14,1260023530,0.332,0.319
Div15-Run0-lexicase,2,15,1349389093,0.350,0.336
Div15-Run0-lexicase,2,16,1440847510,0.368,0.359
Div15-Run0-lexicase,2,17,1533712443,0.431,0.422
Div15-Run0-lexicase,2,18,1627049072,0.452,0.444
Div15-Run0-lexicase,2,19,1718866954,0.484,0.478
Div15-Run0-lexicase,2,20,1814132762,0.468,0.459
Div15-Run0-lexicase,3,0,0,1.000,0.092
Div15-Run0-lexicase,3,1,68667359,0.154,0.154
Div15-Run0-lexicase,3,2,150342899,0.216,0.215
Div15-Run0-lexicase,3,3,240223501,0.250,0.248
Div15-Run0-lexicase,3,4,331603964,0.293,0.293
Div15-Run0-lexicase,3,5,422579050,0.353,0.352
Div15-Run0-lexicase,3,6,515530559,0.402,0.400
Div15-Run0-lexicase,3,7,608053264,0.452,0.450
Div15-Run0-lexicase,3,8,701888715,0.537,0.536
Div15-Run0-lexicase,3,9,796678878,0.573,0.573
Div15-Run0-lexicase,3,10,893336706,0.622,0.621
Div15-Run0-lexicase,3,11,992164900,0.642,0.642
Div15-Run0-lexicase,3,12,1091351301,0.667,0.666
Div15-Run0-lexicase,3,13,1188296217,0.653,0.653
Div15-Run0-lexicase,3,14,1284329485,0.670,0.670
Div15-Run0-lexicase,3,15,1381072845,0.699,0.698
Div15-Run0-lexicase,3,16,1479660628,0.706,0.706
Div15-Run0-lexicase,3,17,1578019491,0.755,0.755
Div15-Run0-lexicase,3,18,1677518286,0.773,0.772
Div15-Run0-lexicase,3,19,1769037205,0.747,0.747
Div15-Run0-lexicase,3,20,1857113032,0.687,0.685
Div15-Run0-lexicase,4,0,0,1.000,0.092
Div15-Run0-lexicase,4,1,67804057,0.129,0.129
Div15-Run0-lexicase,4,2,144499242,0.187,0.185
Div15-Run0-lexicase,4,3,219196311,0.263,0.258
Div15-Run0-lexicase,4,4,303098505,0.322,0.317
Div15-Run0-lexicase,4,5,388597835,0.336,0.332
Div15-Run0-lexicase,4,6,472942925,0.370,0.368
Div15-Run0-lexicase,4,7,551975484,0.419,0.416
Div15-Run0-lexicase,4,8,629263914,0.470,0.467
Div15-Run0-lexicase,4,9,708031036,0.537,0.535
Div15-Run0-lexicase,4,10,786188420,0.548,0.548
Div15-Run0-lexicase,4,11,864067731,0.568,0.566
Div15-Run0-lexicase,4,12,939244007,0.582,0.578
Div15-Run0-lexicase,4,13,1013353327,0.603,0.603
Div15-Run0-lexicase,4,14,1087485222,0.648,0.648
Div15-Run0-lexicase,4,15,1161600765,0.653,0.651
Div15-Run0-lexicase,4,16,1233538119,0.672,0.670
Div15-Run0-lexicase,4,17,1306305713,0.678,0.677
Div15-Run0-lexicase,4,18,1379867561,0.680,0.674
Div15-Run0-lexicase,4,19,1452344720,0.713,0.711
Div15-Run0-lexicase,4,20,1524139354,0.682,0.679
Div15-Run0-lexicase,5,0,0,1.000,0.092
Div15-Run0-lexicase,5,1,71292532,0.134,0.132
Div15-Run0-lexicase,5,2,146155008,0.220,0.218
Div15-Run0-lexicase,5,3,237373723,0.255,0.254
Div15-Run0-lexicase,5,4,330132262,0.343,0.341
Div15-Run0-lexicase,5,5,424024665,0.435,0.433
Div15-Run0-lexicase,5,6,518915622,0.481,0.479
Div15-Run0-lexicase,5,7,611633192,0.544,0.542
Div15-Run0-lexicase,5,8,704761816,0.568,0.567
Div15-Run0-lexicase,5,9,797159057,0.577,0.577
Div15-Run0-lexicase,5,10,887629630,0.520,0.518
Div15-Run0-lexicase,5,11,973074172,0.565,0.565
Div15-Run0-lexicase,5,12,1051979296,0.573,0.571
Div15-Run0-lexicase,5,13,1134673736,0.610,0.607
Div15-Run0-lexicase,5,14,1218247851,0.641,0.640
Div15-Run0-lexicase,5,15,1299656707,0.669,0.668
Div15-Run0-lexicase,5,16,1381008380,0.641,0.639
Div15-Run0-lexicase,5,17,1462399236,0.686,0.685
Div15-Run0-lexicase,5,18,1545992036,0.680,0.680
Div15-Run0-lexicase,5,19,1631972343,0.711,0.710
Div15-Run0-lexicase,5,20,1715627930,0.712,0.710
Div15-Run0-lexicase,6,0,0,1.000,0.092
Div15-Run0-lexicase,6,1,67230124,0.156,0.154
Div15-Run0-lexicase,6,2,153049040,0.237,0.236
Div15-Run0-lexicase,6,3,243095908,0.325,0.324
Div15-Run0-lexicase,6,4,320701429,0.384,0.384
Div15-Run0-lexicase,6,5,393166441,0.395,0.395
Div15-Run0-lexicase,6,6,472091344,0.432,0.432
Div15-Run0-lexicase,6,7,551353745,0.438,0.437
Div15-Run0-lexicase,6,8,632062994,0.457,0.455
Div15-Run0-lexicase,6,9,714648026,0.496,0.496
Div15-Run0-lexicase,6,10,797357799,0.536,0.536
Div15-Run0-lexicase,6,11,877456901,0.577,0.575
Div15-Run0-lexicase,6,12,956505121,0.602,0.598
Div15-Run0-lexicase,6,13,1032904378,0.669,0.668
Div15-Run0-lexicase,6,14,1112219992,0.699,0.698
Div15-Run0-lexicase,6,15,1188916802,0.746,0.743
Div15-Run0-lexicase,6,16,1265467019,0.767,0.765
Div15-Run0-lexicase,6,17,1341961974,0.784,0.783
Div15-Run0-lexicase,6,18,1418283323,0.776,0.776
Div15-Run0-lexicase,6,19,1496212418,0.755,0.754
Div15-Run0-lexicase,6,20,1573692357,0.777,0.777
Div15-Run0-lexicase,7,0,0,1.000,0.092
Div15-Run0-lexicase,7,1,67325124,0.136,0.136
Div15-Run0-lexicase,7,2,137106882,0.214,0.213
Div15-Run0-lexicase,7,3,205681441,0.265,0.265
Div15-Run0-lexicase,7,4,278377545,0.321,0.319
Div15-Run0-lexicase,7,5,360232326,0.447,0.446
Div15-Run0-lexicase,7,6,441494543,0.482,0.481
Div15-Run0-lexicase,7,7,526921158,0.499,0.498
Div15-Run0-lexicase,7,8,614568675,0.498,0.495
Div15-Run0-lexicase,7,9,700761168,0.453,0.450
Div15-Run0-lexicase,7,10,782065514,0.444,0.444
Div15-Run0-lexicase,7,11,854675747,0.537,0.536
Div15-Run0-lexicase,7,12,947784141,0.200,0.199
Div15-Run0-lexicase,7,13,1041002617,0.215,0.214
Div15-Run0-lexicase,7,14,1134468004,0.276,0.274
Div15-Run0-lexicase,7,15,1225744839,0.292,0.288
Div15-Run0-lexicase,7,16,1316208644,0.302,0.300
Div15-Run0-lexicase,7,17,1403598832,0.300,0.298
Div15-Run0-lexicase,7,18,1488889832,0.322,0.319
Div15-Run0-lexicase,7,19,1577413708,0.311,0.308
Div15-Run0-lexicase,7,20,1664330929,0.302,0.301
Div15-Run0-lexicase,8,0,0,1.000,0.092
Div15-Run0-lexicase,8,1,71436013,0.147,0.144
Div15-Run0-lexicase,8,2,153894817,0.221,0.219
Div15-Run0-lexicase,8,3,238542243,0.281,0.278
Div15-Run0-lexicase,8,4,331226687,0.314,0.312
Div15-Run0-lexicase,8,5,424210278,0.354,0.351
Div15-Run0-lexicase,8,6,520381892,0.396,0.396
Div15-Run0-lexicase,8,7,617123968,0.465,0.464
Div15-Run0-lexicase,8,8,713560933,0.496,0.496
Div15-Run0-lexicase,8,9,810808805,0.555,0.553
Div15-Run0-lexicase,8,10,908134203,0.609,0.609
Div15-Run0-lexicase,8,11,1007430934,0.630,0.630
Div15-Run0-lexicase,8,12,1107048338,0.648,0.646
Div15-Run0-lexicase,8,13,1204661181,0.679,0.679
Div15-Run0-lexicase,8,14,1301208605,0.679,0.679
Div15-Run0-lexicase,8,15,1399775707,0.683,0.682
Div15-Run0-lexicase,8,16,1499425364,0.655,0.655
Div15-Run0-lexicase,8,17,1599137340,0.677,0.675
Div15-Run0-lexicase,8,18,1699401023,0.660,0.659
Div15-Run0-lexicase,8,19,1801434829,0.680,0.680
Div15-Run0-lexicase,8,20,1899940534,0.687,0.687
Div15-Run0-lexicase,9,0,0,1.000,0.092
Div15-Run0-lexicase,9,1,68723223,0.144,0.143
Div15-Run0-lexicase,9,2,149984977,0.211,0.210
Div15-Run0-lexicase,9,3,241779533,0.282,0.281
Div15-Run0-lexicase,9,4,334802288,0.363,0.362
Div15-Run0-lexicase,9,5,429303817,0.355,0.353
Div15-Run0-lexicase,9,6,522057015,0.446,0.445
Div15-Run0-lexicase,9,7,614637397,0.426,0.426
Div15-Run0-lexicase,9,8,707864794,0.448,0.448
Div15-Run0-lexicase,9,9,801237983,0.488,0.488
Div15-Run0-lexicase,9,10,891424425,0.516,0.516
Div15-Run0-lexicase,9,11,981839229,0.540,0.540
Div15-Run0-lexicase,9,12,1071588613,0.579,0.578
Div15-Run0-lexicase,9,13,1162588983,0.580,0.580
Div15-Run0-lexicase,9,14,1252905152,0.614,0.614
Div15-Run0-lexicase,9,15,1342490211,0.592,0.592
Div15-Run0-lexicase,9,16,1434114259,0.624,0.624
Div15-Run0-lexicase,9,17,1524446689,0.642,0.642
Div15-Run0-lexicase,9,18,1613844143,0.651,0.651
Div15-Run0-lexicase,9,19,1703741812,0.621,0.621
Div15-Run0-lexicase,9,20,1794379663,0.639,0.639
Div15-Run0-lexicase,10,0,0,1.000,0.092
Div15-Run0-lexicase,10,1,69652274,0.137,0.137
Div15-Run0-lexicase,10,2,149977099,0.215,0.215
Div15-Run0-lexicase,10,3,228433853,0.296,0.296
Div15-Run0-lexicase,10,4,297630323,0.365,0.365
Div15-Run0-lexicase,10,5,362479424,0.462,0.461
Div15-Run0-lexicase,10,6,423595341,0.484,0.481
Div15-Run0-lexicase,10,7,483319285,0.475,0.475
Div15-Run0-lexicase,10,8,541378141,0.471,0.471
Div15-Run0-lexicase,10,9,586674627,0.454,0.452
Div15-Run0-lexicase,10,10,611205822,0.359,0.358
Div15-Run0-lexicase,10,11,632746204,0.379,0.378
Div15-Run0-lexicase,10,12,650543490,0.324,0.324
Div15-Run0-lexicase,10,13,670362083,0.362,0.360
Div15-Run0-lexicase,10,14,692103638,0.306,0.303
Div15-Run0-lexicase,10,15,713871696,0.326,0.325
Div15-Run0-lexicase,10,16,734704821,0.332,0.328
Div15-Run0-lexicase,10,17,759334162,0.341,0.337
Div15-Run0-lexicase,10,18,783713314,0.353,0.350
Div15-Run0-lexicase,10,19,807134818,0.373,0.370
Div15-Run0-lexicase,10,20,829226502,0.372,0.369
Div15-Run0-lexicase,11,0,0,1.000,0.092
Div15-Run0-lexicase,11,1,70014263,0.149,0.149
Div15-Run0-lexicase,11,2,157844340,0.251,0.251
Div15-Run0-lexicase,11,3,252479267,0.309,0.307
Div15-Run0-lexicase,11,4,346827656,0.379,0.377
Div15-Run0-lexicase,11,5,442141593,0.412,0.411
Div15-Run0-lexicase,11,6,536620533,0.481,0.480
Div15-Run0-lexicase,11,7,631348777,0.529,0.525
Div15-Run0-lexicase,11,8,727529558,0.569,0.569
Div15-Run0-lexicase,11,9,822542074,0.641,0.641
Div15-Run0-lexicase,11,10,915799965,0.702,0.701
Div15-Run0-lexicase,11,11,1008220422,0.719,0.718
Div15-Run0-lexicase,11,12,1101252813,0.757,0.756
Div15-Run0-lexicase,11,13,1194181674,0.763,0.761
Div15-Run0-lexicase,11,14,1287715269,0.771,0.770
Div15-Run0-lexicase,11,15,1380458296,0.770,0.770
Div15-Run0-lexicase,11,16,1472135886,0.785,0.785
Div15-Run0-lexicase,11,17,1561647363,0.823,0.822
Div15-Run0-lexicase,11,18,1650939354,0.793,0.791
Div15-Run0-lexicase,11,19,1738490669,0.755,0.753
Div15-Run0-lexicase,11,20,1826661686,0.777,0.777
Div15-Run0-lexicase,12,0,0,1.000,0.092
Div15-Run0-lexicase,12,1,70195356,0.149,0.148
Div15-Run0-lexicase,12,2,159510393,0.228,0.228
Div15-Run0-lexicase,12,3,248550375,0.336,0.334
Div15-Run0-lexicase,12,4,336163369,0.399,0.398
Div15-Run0-lexicase,12,5,426024867,0.463,0.463
Div15-Run0-lexicase,12,6,518166001,0.517,0.517
Div15-Run0-lexicase,12,7,610133676,0.557,0.556
Div15-Run0-lexicase,12,8,702488452,0.541,0.539
Div15-Run0-lexicase,12,9,795423241,0.581,0.581
Div15-Run0-lexicase,12,10,888025475,0.622,0.619
Div15-Run0-lexicase,12,11,977342297,0.664,0.664
Div15-Run0-lexicase,12,12,1066240308,0.672,0.671
Div15-Run0-lexicase,12,13,1157674280,0.688,0.687
Div15-Run0-lexicase,12,14,1245968503,0.698,0.696
Div15-Run0-lexicase,12,15,1331854851,0.720,0.719
Div15-Run0-lexicase,12,16,1420002702,0.738,0.736
Div15-Run0-lexicase,12,17,1504922056,0.762,0.762
Div15-Run0-lexicase,12,18,1590917445,0.746,0.746
Div15-Run0-lexicase,12,19,1672257265,0.768,0.767
Div15-Run0-lexicase,12,20,1756035199,0.783,0.782
Div15-Run0-lexicase,13,0,0,1.000,0.092
Div15-Run0-lexicase,13,1,66878426,0.125,0.125
Div15-Run0-lexicase,13,2,144319082,0.193,0.193
Div15-Run0-lexicase,13,3,228879913,0.267,0.266
Div15-Run0-lexicase,13,4,314912812,0.313,0.312
Div15-Run0-lexicase,13,5,400812997,0.319,0.319
Div15-Run0-lexicase,13,6,483488139,0.361,0.360
Div15-Run0-lexicase,13,7,569102940,0.397,0.396
Div15-Run0-lexicase,13,8,654174707,0.396,0.394
Div15-Run0-lexicase,13,9,737270517,0.384,0.381
Div15-Run0-lexicase,13,10,822841668,0.427,0.424
Div15-Run0-lexicase,13,11,907784575,0.425,0.419
Div15-Run0-lexicase,13,12,994707503,0.441,0.438
Div15-Run0-lexicase,13,13,1081518656,0.474,0.473
Div15-Run0-lexicase,13,14,1169096645,0.489,0.488
Div15-Run0-lexicase,13,15,1254687526,0.512,0.511
Div15-Run0-lexicase,13,16,1339304675,0.530,0.526
Div15-Run0-lexicase,13,17,1426593403,0.533,0.531
Div15-Run0-lexicase,13,18,1511601364,0.588,0.585
Div15-Run0-lexicase,13,19,1596350140,0.616,0.616
Div15-Run0-lexicase,13,20,1676519792,0.657,0.656
Div15-Run0-lexicase,14,0,0,1.000,0.092
Div15-Run0-lexicase,14,1,68627161,0.154,0.152
Div15-Run0-lexicase,14,2,162698558,0.235,0.234
Div15-Run0-lexicase,14,3,254455881,0.313,0.313
Div15-Run0-lexicase,14,4,349820133,0.322,0.321
Div15-Run0-lexicase,14,5,446678163,0.398,0.397
Div15-Run0-lexicase,14,6,542772367,0.449,0.449
Div15-Run0-lexicase,14,7,637997561,0.518,0.518
Div15-Run0-lexicase,14,8,733444137,0.531,0.531
Div15-Run0-lexicase,14,9,828973172,0.531,0.529
Div15-Run0-lexicase,14,10,923131680,0.530,0.530
Div15-Run0-lexicase,14,11,1018292545,0.586,0.586
Div15-Run0-lexicase,14,12,1113759686,0.614,0.612
Div15-Run0-lexicase,14,13,1208352435,0.660,0.660
Div15-Run0-lexicase,14,14,1302309698,0.646,0.645
Div15-Run0-lexicase,14,15,1394156494,0.679,0.678
Div15-Run0-lexicase,14,16,1489029272,0.691,0.690
Div15-Run0-lexicase,14,17,1582286967,0.718,0.715
Div15-Run0-lexicase,14,18,1675598342,0.714,0.712
Div15-Run0-lexicase,14,19,1767044461,0.725,0.724
Div15-Run0-lexicase,14,20,1859418131,0.739,0.739
Div15-Run0-lexicase,15,0,0,1.000,0.092
Div15-Run0-lexicase,15,1,68855092,0.129,0.128
Div15-Run0-lexicase,15,2,150462410,0.212,0.212
Div15-Run0-lexicase,15,3,240120826,0.300,0.300
Div15-Run0-lexicase,15,4,333557280,0.366,0.365
Div15-Run0-lexicase,15,5,428753546,0.402,0.401
Div15-Run0-lexicase,15,6,524380229,0.421,0.420
Div15-Run0-lexicase,15,7,620116867,0.469,0.468
Div15-Run0-lexicase,15,8,716151767,0.471,0.469
Div15-Run0-lexicase,15,9,812705024,0.465,0.465
Div15-Run0-lexicase,15,10,908723024,0.515,0.515
Div15-Run0-lexicase,15,11,1004349425,0.552,0.551
Div15-Run0-lexicase,15,12,1096617086,0.588,0.588
Div15-Run0-lexicase,15,13,1187876499,0.624,0.623
Div15-Run0-lexicase,15,14,1271455033,0.668,0.668
Div15-Run0-lexicase,15,15,1352283641,0.685,0.685
Div15-Run0-lexicase,15,16,1433503787,0.728,0.728
Div15-Run0-lexicase,15,17,1515411699,0.728,0.728
Div15-Run0-lexicase,15,18,1598360546,0.715,0.712
Div15-Run0-lexicase,15,19,1678954727,0.743,0.740
Div15-Run0-lexicase,15,20,1757928128,0.740,0.739
Div15-Run0-lexicase,16,0,0,1.000,0.092
Div15-Run0-lexicase,16,1,68568456,0.129,0.129
Div15-Run0-lexicase,16,2,147328166,0.209,0.209
Div15-Run0-lexicase,16,3,234873349,0.255,0.253
Div15-Run0-lexicase,16,4,325070069,0.333,0.333
Div15-Run0-lexicase,16,5,416009023,0.344,0.341
Div15-Run0-lexicase,16,6,507643784,0.430,0.430
Div15-Run0-lexicase,16,7,593418971,0.467,0.466
Div15-Run0-lexicase,16,8,678652454,0.512,0.512
Div15-Run0-lexicase,16,9,762282807,0.528,0.527
Div15-Run0-lexicase,16,10,843179232,0.544,0.544
Div15-Run0-lexicase,16,11,922724526,0.536,0.535
Div15-Run0-lexicase,16,12,1001225964,0.546,0.544
Div15-Run0-lexicase,16,13,1074038241,0.550,0.549
Div15-Run0-lexicase,16,14,1145784527,0.579,0.579
Div15-Run0-lexicase,16,15,1216651360,0.568,0.568
Div15-Run0-lexicase,16,16,1280920738,0.585,0.583
Div15-Run0-lexicase,16,17,1345250983,0.603,0.601
Div15-Run0-lexicase,16,18,1405275009,0.575,0.575
Div15-Run0-lexicase,16,19,1464073059,0.596,0.596
Div15-Run0-lexicase,16,20,1518160742,0.621,0.621
Div15-Run0-lexicase,17,0,0,1.000,0.092
Div15-Run0-lexicase,17,1,67638689,0.144,0.144
Div15-Run0-lexicase,17,2,146771810,0.234,0.234
Div15-Run0-lexicase,17,3,235231771,0.291,0.291
Div15-Run0-lexicase,17,4,325774211,0.370,0.369
Div15-Run0-lexicase,17,5,417886983,0.458,0.458
Div15-Run0-lexicase,17,6,509741569,0.465,0.464
Div15-Run0-lexicase,17,7,601944760,0.479,0.478
Div15-Run0-lexicase,17,8,696451273,0.527,0.526
Div15-Run0-lexicase,17,9,791870228,0.530,0.530
Div15-Run0-lexicase,17,10,885971112,0.548,0.548
Div15-Run0-lexicase,17,11,980648602,0.571,0.570
Div15-Run0-lexicase,17,12,1076211560,0.573,0.573
Div15-Run0-lexicase,17,13,1171752795,0.612,0.612
Div15-Run0-lexicase,17,14,1268378260,0.631,0.631
Div15-Run0-lexicase,17,15,1364859172,0.671,0.671
Div15-Run0-lexicase,17,16,1461575576,0.675,0.675
Div15-Run0-lexicase,17,17,1557470599,0.689,0.688
Div15-Run0-lexicase,17,18,1652055013,0.685,0.683
Div15-Run0-lexicase,17,19,1745024056,0.723,0.723
Div15-Run0-lexicase,17,20,1837309887,0.724,0.721
Div15-Run0-lexicase,18,0,0,1.000,0.092
Div15-Run0-lexicase,18,1,68810690,0.140,0.138
Div15-Run0-lexicase,18,2,157186522,0.225,0.224
Div15-Run0-lexicase,18,3,248716379,0.290,0.288
Div15-Run0-lexicase,18,4,340770820,0.362,0.362
Div15-Run0-lexicase,18,5,434086872,0.402,0.400
Div15-Run0-lexicase,18,6,526206319,0.402,0.402
Div15-Run0-lexicase,18,7,617586635,0.437,0.435
Div15-Run0-lexicase,18,8,709024500,0.462,0.462
Div15-Run0-lexicase,18,9,799550729,0.474,0.472
Div15-Run0-lexicase,18,10,890378641,0.468,0.465
Div15-Run0-lexicase,18,11,980280889,0.503,0.500
Div15-Run0-lexicase,18,12,1069830234,0.543,0.540
Div15-Run0-lexicase,18,13,1159520858,0.564,0.562
Div15-Run0-lexicase,18,14,1247305779,0.539,0.536
Div15-Run0-lexicase,18,15,1336089857,0.550,0.547
Div15-Run0-lexicase,18,16,1424721422,0.577,0.574
Div15-Run0-lexicase,18,17,1510809060,0.574,0.570
Div15-Run0-lexicase,18,18,1597219270,0.609,0.605
Div15-Run0-lexicase,18,19,1682901042,0.598,0.596
Div15-Run0-lexicase,18,20,1768723817,0.598,0.598
Div15-Run0-lexicase,19,0,0,1.000,0.092
Div15-Run0-lexicase,19,1,68196164,0.151,0.149
Div15-Run0-lexicase,19,2,155919447,0.248,0.247
Div15-Run0-lexicase,19,3,247448616,0.280,0.278
Div15-Run0-lexicase,19,4,337930782,0.348,0.341
Div15-Run0-lexicase,19,5,427613868,0.423,0.413
Div15-Run0-lexicase,19,6,511128891,0.454,0.448
Div15-Run0-lexicase,19,7,592711611,0.499,0.497
Div15-Run0-lexicase,19,8,671433130,0.555,0.551
Div15-Run0-lexicase,19,9,758814578,0.612,0.610
Div15-Run0-lexicase,19,10,849021958,0.692,0.690
Div15-Run0-lexicase,19,11,941415433,0.762,0.760
Div15-Run0-lexicase,19,12,1034205766,0.783,0.779
Div15-Run0-lexicase,19,13,1125860590,0.797,0.795
Div15-Run0-lexicase,19,14,1218915655,0.792,0.790
Div15-Run0-lexicase,19,15,1310653313,0.792,0.789
Div15-Run0-lexicase,19,16,1404032958,0.786,0.784
Div15-Run0-lexicase,19,17,1497081449,0.827,0.822
Div15-Run0-lexicase,19,18,1588745117,0.789,0.784
Div15-Run0-lexicase,19,19,1680414033,0.806,0.803
Div15-Run0-lexicase,19,20,1772295923,0.784,0.780
Div15-Run0-lexicase,20,0,0,1.000,0.092
Div15-Run0-lexicase,20,1,67938477,0.140,0.140
Div15-Run0-lexicase,20,2,152029821,0.227,0.227
Div15-Run0-lexicase,20,3,241638643,0.291,0.291
Div15-Run0-lexicase,20,4,335511819,0.352,0.351
Div15-Run0-lexicase,20,5,430687757,0.397,0.396
Div15-Run0-lexicase,20,6,525318838,0.436,0.434
Div15-Run0-lexicase,20,7,621153626,0.476,0.475
Div15-Run0-lexicase,20,8,716096557,0.504,0.499
Div15-Run0-lexicase,20,9,810970171,0.528,0.526
Div15-Run0-lexicase,20,10,906420406,0.534,0.530
Div15-Run0-lexicase,20,11,1002942057,0.501,0.494
Div15-Run0-lexicase,20,12,1099235740,0.545,0.541
Div15-Run0-lexicase,20,13,1195988028,0.560,0.552
Div15-Run0-lexicase,20,14,1292237463,0.595,0.586
Div15-Run0-lexicase,20,15,1388590583,0.635,0.632
Div15-Run0-lexicase,20,16,1484545052,0.642,0.633
Div15-Run0-lexicase,20,17,1579704218,0.641,0.634
Div15-Run0-lexicase,20,18,1675703171,0.662,0.654
Div15-Run0-lexicase,20,19,1772142951,0.660,0.652
Div15-Run0-lexicase,20,20,1867341087,0.669,0.660
Div15-Run0-lexicase,21,0,0,1.000,0.092
Div15-Run0-lexicase,21,1,69298219,0.132,0.131
Div15-Run0-lexicase,21,2,152885702,0.239,0.239
Div15-Run0-lexicase,21,3,238454548,0.296,0.296
Div15-Run0-lexicase,21,4,327661765,0.353,0.351
Div15-Run0-lexicase,21,5,417204714,0.436,0.436
Div15-Run0-lexicase,21,6,507767829,0.475,0.474
Div15-Run0-lexicase,21,7,602482720,0.544,0.544
Div15-Run0-lexicase,21,8,692022577,0.552,0.547
Div15-Run0-lexicase,21,9,784867815,0.495,0.495
Div15-Run0-lexicase,21,10,879672970,0.501,0.501
Div15-Run0-lexicase,21,11,969899176,0.506,0.505
Div15-Run0-lexicase,21,12,1057191053,0.549,0.549
Div15-Run0-lexicase,21,13,1145493853,0.596,0.594
Div15-Run0-lexicase,21,14,1238012292,0.352,0.349
Div15-Run0-lexicase,21,15,1330691015,0.376,0.371
Div15-Run0-lexicase,21,16,1421543940,0.426,0.423
Div15-Run0-lexicase,21,17,1510508416,0.452,0.448
Div15-Run0-lexicase,21,18,1598902941,0.506,0.501
Div15-Run0-lexicase,21,19,1687641519,0.537,0.532
Div15-Run0-lexicase,21,20,1775676796,0.523,0.517
Div15-Run0-lexicase,22,0,0,1.000,0.092
Div15-Run0-lexicase,22,1,67064633,0.134,0.134
Div15-Run0-lexicase,22,2,158079512,0.192,0.191
Div15-Run0-lexicase,22,3,249659529,0.267,0.266
Div15-Run0-lexicase,22,4,341103450,0.330,0.329
Div15-Run0-lexicase,22,5,430574364,0.353,0.351
Div15-Run0-lexicase,22,6,518568950,0.436,0.436
Div15-Run0-lexicase,22,7,605590055,0.464,0.464
Div15-Run0-lexicase,22,8,692384004,0.520,0.519
Div15-Run0-lexicase,22,9,780393045,0.549,0.548
Div15-Run0-lexicase,22,10,867364358,0.575,0.571
Div15-Run0-lexicase,22,11,953960159,0.580,0.580
Div15-Run0-lexicase,22,12,1041358889,0.606,0.605
Div15-Run0-lexicase,22,13,1127575986,0.619,0.618
