method,trial,generation,ptevals,behavioral_diversity,error_vector_diversity
Div15-Run1-lexicase,2,16,395131504,0.632,0.632
Div15-Run1-lexicase,2,17,417054215,0.657,0.657
Div15-Run1-lexicase,2,18,439881348,0.683,0.683
Div15-Run1-lexicase,2,19,460854011,0.656,0.655
Div15-Run1-lexicase,2,20,477214031,0.283,0.282
Div15-Run1-lexicase,3,0,0,1.000,0.117
Div15-Run1-lexicase,3,1,30837610,0.226,0.225
Div15-Run1-lexicase,3,2,61811647,0.351,0.349
Div15-Run1-lexicase,3,3,91549759,0.482,0.481
Div15-Run1-lexicase,3,4,116028270,0.559,0.559
Div15-Run1-lexicase,3,5,134538834,0.565,0.563
Div15-Run1-lexicase,3,6,152194831,0.500,0.499
Div15-Run1-lexicase,3,7,168611308,0.502,0.501
Div15-Run1-lexicase,3,8,188643214,0.366,0.364
Div15-Run1-lexicase,3,9,207616003,0.292,0.292
Div15-Run1-lexicase,3,10,231775430,0.289,0.289
Div15-Run1-lexicase,3,11,253536369,0.303,0.301
Div15-Run1-lexicase,3,12,277222040,0.321,0.318
Div15-Run1-lexicase,3,13,303128182,0.342,0.339
Div15-Run1-lexicase,3,14,326861994,0.315,0.313
Div15-Run1-lexicase,3,15,348019821,0.322,0.320
Div15-Run1-lexicase,3,16,369773921,0.306,0.300
Div15-Run1-lexicase,3,17,392581205,0.333,0.331
Div15-Run1-lexicase,3,18,415292593,0.323,0.322
Div15-Run1-lexicase,3,19,437827194,0.320,0.319
Div15-Run1-lexicase,3,20,459919206,0.335,0.331
Div15-Run1-lexicase,4,0,0,1.000,0.117
Div15-Run1-lexicase,4,1,29457604,0.240,0.240
Div15-Run1-lexicase,4,2,61422987,0.414,0.412
Div15-Run1-lexicase,4,3,92045691,0.463,0.462
Div15-Run1-lexicase,4,4,118364159,0.535,0.535
Div15-Run1-lexicase,4,5,146096378,0.572,0.572
Div15-Run1-lexicase,4,6,170372817,0.580,0.580
Div15-Run1-lexicase,4,7,198156898,0.630,0.630
Div15-Run1-lexicase,4,8,226093891,0.665,0.664
Div15-Run1-lexicase,4,9,251962757,0.648,0.646
Div15-Run1-lexicase,4,10,276533762,0.640,0.639
Div15-Run1-lexicase,4,11,301169751,0.667,0.666
Div15-Run1-lexicase,4,12,325616539,0.696,0.696
Div15-Run1-lexicase,4,13,349025127,0.667,0.667
Div15-Run1-lexicase,4,14,366866531,0.644,0.644
Div15-Run1-lexicase,4,15,382117920,0.628,0.628
Div15-Run1-lexicase,4,16,396533170,0.628,0.628
Div15-Run1-lexicase,4,17,410697727,0.242,0.240
Div15-Run1-lexicase,4,18,426984791,0.256,0.255
Div15-Run1-lexicase,4,19,443624702,0.310,0.307
Div15-Run1-lexicase,4,20,458812555,0.317,0.314
Div15-Run1-lexicase,5,0,0,1.000,0.117
Div15-Run1-lexicase,5,1,30768727,0.231,0.231
Div15-Run1-lexicase,5,2,62450988,0.365,0.365
Div15-Run1-lexicase,5,3,86838913,0.437,0.435
Div15-Run1-lexicase,5,4,109016934,0.484,0.484
Div15-Run1-lexicase,5,5,132179256,0.538,0.537
Div15-Run1-lexicase,5,6,153293202,0.539,0.538
Div15-Run1-lexicase,5,7,174781772,0.612,0.612
Div15-Run1-lexicase,5,8,195654197,0.650,0.650
Div15-Run1-lexicase,5,9,217622922,0.650,0.649
Div15-Run1-lexicase,5,10,240212796,0.681,0.681
Div15-Run1-lexicase,5,11,263202143,0.684,0.684
Div15-Run1-lexicase,5,12,285278440,0.695,0.695
Div15-Run1-lexicase,5,13,306990300,0.705,0.705
Div15-Run1-lexicase,5,14,329614462,0.723,0.723
Div15-Run1-lexicase,5,15,353063914,0.714,0.714
Div15-Run1-lexicase,5,16,377961242,0.740,0.740
Div15-Run1-lexicase,5,17,403114778,0.764,0.764
Div15-Run1-lexicase,5,18,428730126,0.743,0.743
Div15-Run1-lexicase,5,19,451384129,0.742,0.742
Div15-Run1-lexicase,5,20,474356020,0.722,0.722
Div15-Run1-lexicase,6,0,0,1.000,0.117
Div15-Run1-lexicase,6,1,32211579,0.235,0.233
Div15-Run1-lexicase,6,2,58072491,0.291,0.290
Div15-Run1-lexicase,6,3,80118232,0.354,0.354
Div15-Run1-lexicase,6,4,101444017,0.527,0.527
Div15-Run1-lexicase,6,5,122303761,0.614,0.614
Div15-Run1-lexicase,6,6,141724136,0.672,0.672
Div15-Run1-lexicase,6,7,162828593,0.732,0.732
Div15-Run1-lexicase,6,8,182579486,0.746,0.746
Div15-Run1-lexicase,6,9,203054099,0.762,0.761
Div15-Run1-lexicase,6,10,223708977,0.767,0.767
Div15-Run1-lexicase,6,11,246542145,0.756,0.756
Div15-Run1-lexicase,6,12,257301316,0.207,0.207
Div15-Run1-lexicase,6,13,274458672,0.212,0.211
Div15-Run1-lexicase,6,14,292024866,0.235,0.231
Div15-Run1-lexicase,6,15,309298752,0.214,0.212
Div15-Run1-lexicase,6,16,327352909,0.216,0.215
Div15-Run1-lexicase,6,17,345866516,0.245,0.244
Div15-Run1-lexicase,6,18,363185053,0.263,0.262
Div15-Run1-lexicase,6,19,379079490,0.253,0.252
Div15-Run1-lexicase,6,20,394633850,0.254,0.253
Div15-Run1-lexicase,7,0,0,1.000,0.117
Div15-Run1-lexicase,7,1,32414150,0.232,0.231
Div15-Run1-lexicase,7,2,59549669,0.328,0.327
Div15-Run1-lexicase,7,3,85389166,0.433,0.431
Div15-Run1-lexicase,7,4,110984067,0.528,0.527
Div15-Run1-lexicase,7,5,135270147,0.570,0.570
Div15-Run1-lexicase,7,6,161342493,0.623,0.623
Div15-Run1-lexicase,7,7,185906237,0.649,0.649
Div15-Run1-lexicase,7,8,210882304,0.695,0.693
Div15-Run1-lexicase,7,9,238715098,0.707,0.706
Div15-Run1-lexicase,7,10,263344653,0.695,0.695
Div15-Run1-lexicase,7,11,289165004,0.738,0.737
Div15-Run1-lexicase,7,12,311837061,0.769,0.766
Div15-Run1-lexicase,7,13,333754446,0.737,0.736
Div15-Run1-lexicase,7,14,355501764,0.778,0.776
Div15-Run1-lexicase,7,15,377653550,0.756,0.755
Div15-Run1-lexicase,7,16,402045376,0.753,0.753
Div15-Run1-lexicase,7,17,426295890,0.690,0.690
Div15-Run1-lexicase,7,18,455103727,0.676,0.674
Div15-Run1-lexicase,7,19,491459797,0.616,0.616
Div15-Run1-lexicase,7,20,532203902,0.628,0.627
Div15-Run1-lexicase,8,0,0,1.000,0.117
Div15-Run1-lexicase,8,1,33698241,0.223,0.222
Div15-Run1-lexicase,8,2,65256631,0.338,0.338
Div15-Run1-lexicase,8,3,91091873,0.400,0.400
Div15-Run1-lexicase,8,4,112983208,0.519,0.519
Div15-Run1-lexicase,8,5,133750496,0.573,0.573
Div15-Run1-lexicase,8,6,156428624,0.616,0.616
Div15-Run1-lexicase,8,7,179175458,0.638,0.638
Div15-Run1-lexicase,8,8,199556887,0.660,0.659
Div15-Run1-lexicase,8,9,220665885,0.689,0.689
Div15-Run1-lexicase,8,10,240544369,0.675,0.674
Div15-Run1-lexicase,8,11,260483554,0.691,0.691
Div15-Run1-lexicase,8,12,280525340,0.714,0.713
Div15-Run1-lexicase,8,13,291558360,0.476,0.475
Div15-Run1-lexicase,8,14,300085294,0.307,0.307
Div15-Run1-lexicase,8,15,310413774,0.293,0.292
Div15-Run1-lexicase,8,16,320733389,0.334,0.333
Div15-Run1-lexicase,8,17,332354171,0.333,0.333
Div15-Run1-lexicase,8,18,344459400,0.337,0.336
Div15-Run1-lexicase,8,19,357068912,0.321,0.321
Div15-Run1-lexicase,8,20,373047055,0.373,0.372
Div15-Run1-lexicase,9,0,0,1.000,0.117
Div15-Run1-lexicase,9,1,32543543,0.231,0.228
Div15-Run1-lexicase,9,2,65301759,0.339,0.338
Div15-Run1-lexicase,9,3,100244921,0.429,0.429
Div15-Run1-lexicase,9,4,129879327,0.502,0.502
Div15-Run1-lexicase,9,5,157035979,0.567,0.567
Div15-Run1-lexicase,9,6,184094250,0.606,0.606
Div15-Run1-lexicase,9,7,208155082,0.621,0.621
Div15-Run1-lexicase,9,8,232000013,0.627,0.627
Div15-Run1-lexicase,9,9,255159847,0.694,0.694
Div15-Run1-lexicase,9,10,277464337,0.677,0.674
Div15-Run1-lexicase,9,11,297963568,0.684,0.683
Div15-Run1-lexicase,9,12,318715377,0.668,0.668
Div15-Run1-lexicase,9,13,341186622,0.664,0.664
Div15-Run1-lexicase,9,14,364558574,0.671,0.670
Div15-Run1-lexicase,9,15,388956266,0.640,0.640
Div15-Run1-lexicase,9,16,412308580,0.382,0.379
Div15-Run1-lexicase,9,17,434292622,0.385,0.381
Div15-Run1-lexicase,9,18,456257419,0.412,0.408
Div15-Run1-lexicase,9,19,479067145,0.414,0.409
Div15-Run1-lexicase,9,20,500889139,0.407,0.404
Div15-Run1-lexicase,10,0,0,1.000,0.117
Div15-Run1-lexicase,10,1,33039330,0.230,0.228
Div15-Run1-lexicase,10,2,69155449,0.289,0.289
Div15-Run1-lexicase,10,3,107668362,0.432,0.432
Div15-Run1-lexicase,10,4,143488427,0.496,0.496
Div15-Run1-lexicase,10,5,183521552,0.566,0.566
Div15-Run1-lexicase,10,6,220749739,0.603,0.603
Div15-Run1-lexicase,10,7,256750656,0.626,0.626
Div15-Run1-lexicase,10,8,289633701,0.603,0.603
Div15-Run1-lexicase,10,9,320501221,0.631,0.631
Div15-Run1-lexicase,10,10,351463207,0.689,0.689
Div15-Run1-lexicase,10,11,381717858,0.685,0.685
Div15-Run1-lexicase,10,12,413176372,0.685,0.685
Div15-Run1-lexicase,10,13,441168842,0.708,0.707
Div15-Run1-lexicase,10,14,469786113,0.683,0.683
Div15-Run1-lexicase,10,15,497555492,0.688,0.688
Div15-Run1-lexicase,10,16,525341384,0.700,0.700
Div15-Run1-lexicase,10,17,552206540,0.713,0.712
Div15-Run1-lexicase,10,18,576005095,0.698,0.697
Div15-Run1-lexicase,10,19,596961018,0.706,0.705
Div15-Run1-lexicase,10,20,618406162,0.688,0.688
Div15-Run1-lexicase,11,0,0,1.000,0.117
Div15-Run1-lexicase,11,1,31889335,0.203,0.202
Div15-Run1-lexicase,11,2,64164203,0.313,0.311
Div15-Run1-lexicase,11,3,93661346,0.419,0.418
Div15-Run1-lexicase,11,4,121427337,0.502,0.502
Div15-Run1-lexicase,11,5,152796397,0.576,0.576
Div15-Run1-lexicase,11,6,184406213,0.608,0.608
Div15-Run1-lexicase,11,7,216108663,0.638,0.638
Div15-Run1-lexicase,11,8,246458568,0.620,0.619
Div15-Run1-lexicase,11,9,276196119,0.638,0.638
Div15-Run1-lexicase,11,10,304114938,0.649,0.649
Div15-Run1-lexicase,11,11,330605243,0.636,0.636
Div15-Run1-lexicase,11,12,357846208,0.634,0.633
Div15-Run1-lexicase,11,13,383956393,0.656,0.655
Div15-Run1-lexicase,11,14,410853459,0.646,0.646
Div15-Run1-lexicase,11,15,435364522,0.408,0.405
Div15-Run1-lexicase,11,16,455527251,0.453,0.451
Div15-Run1-lexicase,11,17,477166406,0.502,0.497
Div15-Run1-lexicase,11,18,497908632,0.534,0.533
Div15-Run1-lexicase,11,19,519566113,0.576,0.573
Div15-Run1-lexicase,11,20,539682057,0.593,0.590
Div15-Run1-lexicase,12,0,0,1.000,0.117
Div15-Run1-lexicase,12,1,31874212,0.234,0.232
Div15-Run1-lexicase,12,2,59675212,0.319,0.319
Div15-Run1-lexicase,12,3,85626365,0.435,0.435
Div15-Run1-lexicase,12,4,111475884,0.510,0.510
Div15-Run1-lexicase,12,5,135628589,0.560,0.560
Div15-Run1-lexicase,12,6,159988598,0.586,0.586
Div15-Run1-lexicase,12,7,184377913,0.608,0.608
Div15-Run1-lexicase,12,8,206851649,0.610,0.610
Div15-Run1-lexicase,12,9,226628982,0.613,0.613
Div15-Run1-lexicase,12,10,245558808,0.570,0.570
Div15-Run1-lexicase,12,11,254321205,0.171,0.169
Div15-Run1-lexicase,12,12,263483649,0.203,0.203
Div15-Run1-lexicase,12,13,272642568,0.206,0.205
Div15-Run1-lexicase,12,14,282213657,0.221,0.219
Div15-Run1-lexicase,12,15,292379416,0.249,0.247
Div15-Run1-lexicase,12,16,302112012,0.259,0.257
Div15-Run1-lexicase,12,17,311535668,0.267,0.267
Div15-Run1-lexicase,12,18,321605066,0.274,0.272
Div15-Run1-lexicase,12,19,331381057,0.299,0.299
Div15-Run1-lexicase,12,20,341079684,0.295,0.293
Div15-Run1-lexicase,13,0,0,1.000,0.117
Div15-Run1-lexicase,13,1,31723088,0.238,0.238
Div15-Run1-lexicase,13,2,62776247,0.372,0.371
Div15-Run1-lexicase,13,3,89321979,0.433,0.433
Div15-Run1-lexicase,13,4,114344919,0.543,0.542
Div15-Run1-lexicase,13,5,140962136,0.560,0.560
Div15-Run1-lexicase,13,6,169644657,0.616,0.616
Div15-Run1-lexicase,13,7,197821543,0.679,0.679
Div15-Run1-lexicase,13,8,225212589,0.668,0.668
Div15-Run1-lexicase,13,9,255225177,0.668,0.667
Div15-Run1-lexicase,13,10,286027089,0.684,0.683
Div15-Run1-lexicase,13,11,315865237,0.693,0.691
Div15-Run1-lexicase,13,12,342169299,0.697,0.696
Div15-Run1-lexicase,13,13,366144925,0.712,0.712
Div15-Run1-lexicase,13,14,395992148,0.733,0.732
Div15-Run1-lexicase,13,15,424776260,0.706,0.706
Div15-Run1-lexicase,13,16,451026554,0.695,0.694
Div15-Run1-lexicase,13,17,476426231,0.724,0.724
Div15-Run1-lexicase,13,18,502286263,0.716,0.716
Div15-Run1-lexicase,13,19,530785605,0.690,0.690
Div15-Run1-lexicase,13,20,559136180,0.687,0.686
Div15-Run1-lexicase,14,0,0,1.000,0.117
Div15-Run1-lexicase,14,1,31089404,0.208,0.208
Div15-Run1-lexicase,14,2,59384382,0.322,0.321
Div15-Run1-lexicase,14,3,91039165,0.438,0.438
Div15-Run1-lexicase,14,4,118919309,0.474,0.474
Div15-Run1-lexicase,14,5,144815997,0.548,0.548
Div15-Run1-lexicase,14,6,170674866,0.579,0.579
Div15-Run1-lexicase,14,7,197492775,0.577,0.577
Div15-Run1-lexicase,14,8,223793580,0.636,0.635
Div15-Run1-lexicase,14,9,248255102,0.627,0.627
Div15-Run1-lexicase,14,10,271400910,0.612,0.611
Div15-Run1-lexicase,14,11,293908666,0.658,0.658
Div15-Run1-lexicase,14,12,315717320,0.620,0.620
Div15-Run1-lexicase,14,13,333383915,0.615,0.615
Div15-Run1-lexicase,14,14,350405985,0.619,0.619
Div15-Run1-lexicase,14,15,364409278,0.626,0.626
Div15-Run1-lexicase,14,16,377567334,0.619,0.617
Div15-Run1-lexicase,14,17,387781976,0.265,0.265
Div15-Run1-lexicase,14,18,397409349,0.270,0.270
Div15-Run1-lexicase,14,19,407252776,0.308,0.307
Div15-Run1-lexicase,14,20,417443124,0.305,0.305
Div15-Run1-lexicase,15,0,0,1.000,0.117
Div15-Run1-lexicase,15,1,33273632,0.257,0.257
Div15-Run1-lexicase,15,2,69869861,0.358,0.356
Div15-Run1-lexicase,15,3,100170366,0.424,0.423
Div15-Run1-lexicase,15,4,129474445,0.486,0.486
Div15-Run1-lexicase,15,5,161357374,0.542,0.542
Div15-Run1-lexicase,15,6,188278848,0.570,0.570
Div15-Run1-lexicase,15,7,216979679,0.618,0.618
Div15-Run1-lexicase,15,8,242839786,0.640,0.639
Div15-Run1-lexicase,15,9,273030972,0.636,0.636
Div15-Run1-lexicase,15,10,300880204,0.674,0.674
Div15-Run1-lexicase,15,11,328201100,0.678,0.678
Div15-Run1-lexicase,15,12,357965934,0.657,0.657
Div15-Run1-lexicase,15,13,385587729,0.691,0.691
Div15-Run1-lexicase,15,14,411321787,0.726,0.726
Div15-Run1-lexicase,15,15,435960563,0.694,0.693
Div15-Run1-lexicase,15,16,458994516,0.688,0.686
Div15-Run1-lexicase,15,17,472318740,0.339,0.336
Div15-Run1-lexicase,15,18,483945093,0.380,0.377
Div15-Run1-lexicase,15,19,495003433,0.419,0.418
Div15-Run1-lexicase,15,20,506626589,0.491,0.485
Div15-Run1-lexicase,16,0,0,1.000,0.117
Div15-Run1-lexicase,16,1,30572939,0.209,0.209
Div15-Run1-lexicase,16,2,58456703,0.325,0.323
Div15-Run1-lexicase,16,3,83708410,0.435,0.435
Div15-Run1-lexicase,16,4,107223314,0.540,0.540
Div15-Run1-lexicase,16,5,126683582,0.578,0.577
Div15-Run1-lexicase,16,6,147154375,0.619,0.619
Div15-Run1-lexicase,16,7,166177716,0.638,0.638
Div15-Run1-lexicase,16,8,187867130,0.646,0.645
Div15-Run1-lexicase,16,9,208701541,0.263,0.259
Div15-Run1-lexicase,16,10,229808077,0.250,0.245
Div15-Run1-lexicase,16,11,251545663,0.243,0.233
Div15-Run1-lexicase,16,12,271898868,0.279,0.276
Div15-Run1-lexicase,16,13,294324927,0.270,0.267
Div15-Run1-lexicase,16,14,315009768,0.233,0.230
Div15-Run1-lexicase,16,15,336312646,0.275,0.269
Div15-Run1-lexicase,16,16,355512761,0.272,0.264
Div15-Run1-lexicase,16,17,376626063,0.275,0.273
Div15-Run1-lexicase,16,18,395220544,0.284,0.281
Div15-Run1-lexicase,16,19,415552836,0.294,0.288
Div15-Run1-lexicase,16,20,436879476,0.300,0.296
Div15-Run1-lexicase,17,0,0,1.000,0.117
Div15-Run1-lexicase,17,1,30389951,0.248,0.248
Div15-Run1-lexicase,17,2,57025696,0.382,0.381
Div15-Run1-lexicase,17,3,81478012,0.501,0.499
Div15-Run1-lexicase,17,4,103996426,0.544,0.543
Div15-Run1-lexicase,17,5,124391680,0.560,0.560
Div15-Run1-lexicase,17,6,145763457,0.643,0.643
Div15-Run1-lexicase,17,7,167736233,0.674,0.674
Div15-Run1-lexicase,17,8,189550749,0.659,0.659
Div15-Run1-lexicase,17,9,208876115,0.694,0.694
Div15-Run1-lexicase,17,10,229550885,0.714,0.713
Div15-Run1-lexicase,17,11,250970834,0.710,0.709
Div15-Run1-lexicase,17,12,271602960,0.729,0.728
Div15-Run1-lexicase,17,13,293249566,0.748,0.748
Div15-Run1-lexicase,17,14,313939447,0.727,0.727
Div15-Run1-lexicase,17,15,338666137,0.727,0.727
Div15-Run1-lexicase,17,16,370851613,0.744,0.744
Div15-Run1-lexicase,17,17,405325622,0.709,0.708
Div15-Run1-lexicase,17,18,435815021,0.731,0.731
Div15-Run1-lexicase,17,19,467507816,0.748,0.748
Div15-Run1-lexicase,17,20,499259743,0.751,0.751
Div15-Run1-lexicase,18,0,0,1.000,0.117
Div15-Run1-lexicase,18,1,33155477,0.245,0.243
Div15-Run1-lexicase,18,2,62346830,0.336,0.335
Div15-Run1-lexicase,18,3,85915708,0.427,0.427
Div15-Run1-lexicase,18,4,108097724,0.466,0.466
Div15-Run1-lexicase,18,5,129811236,0.536,0.536
Div15-Run1-lexicase,18,6,148375235,0.547,0.547
Div15-Run1-lexicase,18,7,168741308,0.591,0.590
Div15-Run1-lexicase,18,8,190781975,0.651,0.651
Div15-Run1-lexicase,18,9,216795166,0.672,0.670
Div15-Run1-lexicase,18,10,241136551,0.701,0.701
Div15-Run1-lexicase,18,11,262783774,0.719,0.719
Div15-Run1-lexicase,18,12,284247890,0.736,0.735
Div15-Run1-lexicase,18,13,302410736,0.730,0.730
Div15-Run1-lexicase,18,14,320069162,0.779,0.779
Div15-Run1-lexicase,18,15,335733344,0.748,0.748
Div15-Run1-lexicase,18,16,350767457,0.743,0.743
Div15-Run1-lexicase,18,17,366142978,0.758,0.757
Div15-Run1-lexicase,18,18,382658898,0.781,0.780
Div15-Run1-lexicase,18,19,396914069,0.775,0.774
Div15-Run1-lexicase,18,20,408750807,0.736,0.736
Div15-Run1-lexicase,19,0,0,1.000,0.117
Div15-Run1-lexicase,19,1,30284291,0.227,0.227
Div15-Run1-lexicase,19,2,64325121,0.343,0.342
Div15-Run1-lexicase,19,3,89306869,0.436,0.434
Div15-Run1-lexicase,19,4,110952589,0.499,0.499
Div15-Run1-lexicase,19,5,131526468,0.547,0.546
Div15-Run1-lexicase,19,6,151896570,0.597,0.597
Div15-Run1-lexicase,19,7,169723059,0.657,0.657
Div15-Run1-lexicase,19,8,185534481,0.671,0.671
Div15-Run1-lexicase,19,9,203184650,0.664,0.664
Div15-Run1-lexicase,19,10,219866458,0.665,0.665
Div15-Run1-lexicase,19,11,236674010,0.685,0.685
Div15-Run1-lexicase,19,12,253293053,0.586,0.583
Div15-Run1-lexicase,19,13,270167642,0.466,0.465
Div15-Run1-lexicase,19,14,286182270,0.415,0.414
Div15-Run1-lexicase,19,15,302955086,0.339,0.336
Div15-Run1-lexicase,19,16,320205644,0.401,0.393
Div15-Run1-lexicase,19,17,339599355,0.417,0.415
Div15-Run1-lexicase,19,18,358325299,0.413,0.407
Div15-Run1-lexicase,19,19,379933315,0.430,0.429
Div15-Run1-lexicase,19,20,403306695,0.489,0.487
Div15-Run1-lexicase,20,0,0,1.000,0.117
Div15-Run1-lexicase,20,1,31196878,0.226,0.222
Div15-Run1-lexicase,20,2,69789840,0.361,0.359
Div15-Run1-lexicase,20,3,106964574,0.507,0.507
Div15-Run1-lexicase,20,4,133070040,0.580,0.578
Div15-Run1-lexicase,20,5,159064152,0.624,0.624
Div15-Run1-lexicase,20,6,180616088,0.627,0.627
Div15-Run1-lexicase,20,7,199607833,0.661,0.661
Div15-Run1-lexicase,20,8,217669595,0.647,0.647
Div15-Run1-lexicase,20,9,230039414,0.595,0.594
Div15-Run1-lexicase,20,10,239442069,0.318,0.316
Div15-Run1-lexicase,20,11,249623823,0.320,0.319
Div15-Run1-lexicase,20,12,260065415,0.286,0.285
Div15-Run1-lexicase,20,13,270457201,0.297,0.294
Div15-Run1-lexicase,20,14,281570912,0.290,0.287
Div15-Run1-lexicase,20,15,292429515,0.317,0.316
Div15-Run1-lexicase,20,16,302296355,0.297,0.297
Div15-Run1-lexicase,20,17,314322294,0.314,0.310
Div15-Run1-lexicase,20,18,326963973,0.309,0.309
Div15-Run1-lexicase,20,19,338159608,0.316,0.316
Div15-Run1-lexicase,20,20,349751215,0.273,0.271
Div15-Run1-lexicase,21,0,0,1.000,0.117
Div15-Run1-lexicase,21,1,32244023,0.216,0.216
Div15-Run1-lexicase,21,2,63937038,0.322,0.322
Div15-Run1-lexicase,21,3,92381480,0.485,0.482
Div15-Run1-lexicase,21,4,119499087,0.554,0.553
Div15-Run1-lexicase,21,5,144485696,0.613,0.612
Div15-Run1-lexicase,21,6,170236438,0.685,0.684
Div15-Run1-lexicase,21,7,195736282,0.696,0.696
Div15-Run1-lexicase,21,8,219697305,0.726,0.726
Div15-Run1-lexicase,21,9,244076601,0.723,0.720
Div15-Run1-lexicase,21,10,264696594,0.709,0.709
Div15-Run1-lexicase,21,11,284383457,0.703,0.703
Div15-Run1-lexicase,21,12,307172639,0.743,0.742
Div15-Run1-lexicase,21,13,328213016,0.717,0.716
Div15-Run1-lexicase,21,14,348575935,0.732,0.730
Div15-Run1-lexicase,21,15,366155196,0.728,0.727
Div15-Run1-lexicase,21,16,383395721,0.771,0.770
Div15-Run1-lexicase,21,17,403312050,0.755,0.755
Div15-Run1-lexicase,21,18,421558150,0.658,0.657
Div15-Run1-lexicase,21,19,440826892,0.535,0.533
Div15-Run1-lexicase,21,20,459683378,0.561,0.559
Div15-Run1-lexicase,22,0,0,1.000,0.117
Div15-Run1-lexicase,22,1,30978622,0.221,0.220
Div15-Run1-lexicase,22,2,59544474,0.368,0.365
Div15-Run1-lexicase,22,3,85195484,0.419,0.419
Div15-Run1-lexicase,22,4,111465871,0.524,0.524
Div15-Run1-lexicase,22,5,138398719,0.562,0.562
Div15-Run1-lexicase,22,6,166778630,0.611,0.611
Div15-Run1-lexicase,22,7,189426651,0.654,0.653
Div15-Run1-lexicase,22,8,211435896,0.697,0.697
Div15-Run1-lexicase,22,9,230214753,0.694,0.693
Div15-Run1-lexicase,22,10,251748144,0.701,0.701
Div15-Run1-lexicase,22,11,271458335,0.735,0.735
Div15-Run1-lexicase,22,12,291185107,0.726,0.725
Div15-Run1-lexicase,22,13,311000858,0.730,0.729
Div15-Run1-lexicase,22,14,328360117,0.734,0.734
Div15-Run1-lexicase,22,15,345203141,0.764,0.763
Div15-Run1-lexicase,22,16,362145314,0.777,0.775
Div15-Run1-lexicase,22,17,379100534,0.796,0.795
Div15-Run1-lexicase,22,18,397374885,0.793,0.789
Div15-Run1-lexicase,22,19,415646918,0.761,0.759
