method,trial,generation,ptevals,behavioral_diversity,error_vector_diversity
Drop25-Run0-lexicase,2,6,423664659,0.432,0.428
Drop25-Run0-lexicase,2,7,491339270,0.463,0.459
Drop25-Run0-lexicase,2,8,560090747,0.479,0.476
Drop25-Run0-lexicase,2,9,629220415,0.464,0.460
Drop25-Run0-lexicase,2,10,697393799,0.501,0.500
Drop25-Run0-lexicase,2,11,766135834,0.523,0.520
Drop25-Run0-lexicase,2,12,835701435,0.540,0.538
Drop25-Run0-lexicase,2,13,905660245,0.515,0.513
Drop25-Run0-lexicase,2,14,975273157,0.517,0.517
Drop25-Run0-lexicase,2,15,1043820906,0.534,0.530
Drop25-Run0-lexicase,2,16,1112418765,0.547,0.543
Drop25-Run0-lexicase,2,17,1178804584,0.551,0.544
Drop25-Run0-lexicase,2,18,1246233266,0.528,0.523
Drop25-Run0-lexicase,2,19,1313279142,0.538,0.534
Drop25-Run0-lexicase,2,20,1379464156,0.556,0.551
Drop25-Run0-lexicase,3,0,0,1.000,0.371
Drop25-Run0-lexicase,3,1,72084431,0.401,0.399
Drop25-Run0-lexicase,3,2,144656356,0.421,0.417
Drop25-Run0-lexicase,3,3,214707320,0.424,0.419
Drop25-Run0-lexicase,3,4,285515777,0.456,0.453
Drop25-Run0-lexicase,3,5,356121017,0.512,0.508
Drop25-Run0-lexicase,3,6,425024784,0.489,0.482
Drop25-Run0-lexicase,3,7,494297778,0.510,0.499
Drop25-Run0-lexicase,3,8,563161800,0.504,0.494
Drop25-Run0-lexicase,3,9,632658718,0.531,0.519
Drop25-Run0-lexicase,3,10,701306690,0.526,0.518
Drop25-Run0-lexicase,3,11,770598510,0.529,0.519
Drop25-Run0-lexicase,3,12,837873371,0.539,0.529
Drop25-Run0-lexicase,3,13,905139105,0.553,0.544
Drop25-Run0-lexicase,3,14,969964151,0.576,0.565
Drop25-Run0-lexicase,3,15,1036158317,0.573,0.564
Drop25-Run0-lexicase,3,16,1101546023,0.583,0.568
Drop25-Run0-lexicase,3,17,1168853088,0.592,0.583
Drop25-Run0-lexicase,3,18,1236527610,0.616,0.599
Drop25-Run0-lexicase,3,19,1302524710,0.596,0.583
Drop25-Run0-lexicase,3,20,1367667212,0.643,0.629
Drop25-Run0-lexicase,4,0,0,1.000,0.371
Drop25-Run0-lexicase,4,1,71913059,0.406,0.403
Drop25-Run0-lexicase,4,2,144405243,0.431,0.429
Drop25-Run0-lexicase,4,3,215570655,0.456,0.452
Drop25-Run0-lexicase,4,4,287016317,0.447,0.438
Drop25-Run0-lexicase,4,5,358030702,0.457,0.448
Drop25-Run0-lexicase,4,6,432227997,0.481,0.470
Drop25-Run0-lexicase,4,7,510555000,0.478,0.470
Drop25-Run0-lexicase,4,8,586140097,0.493,0.484
Drop25-Run0-lexicase,4,9,663055856,0.529,0.520
Drop25-Run0-lexicase,4,10,739275908,0.549,0.543
Drop25-Run0-lexicase,4,11,812752204,0.523,0.514
Drop25-Run0-lexicase,4,12,887406316,0.532,0.524
Drop25-Run0-lexicase,4,13,960978891,0.548,0.542
Drop25-Run0-lexicase,4,14,1032723640,0.575,0.563
Drop25-Run0-lexicase,4,15,1105901954,0.557,0.547
Drop25-Run0-lexicase,4,16,1181381452,0.597,0.591
Drop25-Run0-lexicase,4,17,1251894141,0.576,0.571
Drop25-Run0-lexicase,4,18,1317466142,0.612,0.596
Drop25-Run0-lexicase,4,19,1385168161,0.598,0.588
Drop25-Run0-lexicase,4,20,1453021679,0.606,0.593
Drop25-Run0-lexicase,5,0,0,1.000,0.371
Drop25-Run0-lexicase,5,1,72434907,0.375,0.370
Drop25-Run0-lexicase,5,2,143016621,0.408,0.403
Drop25-Run0-lexicase,5,3,213539542,0.412,0.406
Drop25-Run0-lexicase,5,4,283624110,0.405,0.401
Drop25-Run0-lexicase,5,5,353365119,0.466,0.462
Drop25-Run0-lexicase,5,6,422863688,0.470,0.462
Drop25-Run0-lexicase,5,7,487977498,0.501,0.500
Drop25-Run0-lexicase,5,8,553749050,0.509,0.505
Drop25-Run0-lexicase,5,9,622582004,0.530,0.526
Drop25-Run0-lexicase,5,10,690702683,0.520,0.514
Drop25-Run0-lexicase,5,11,759982692,0.530,0.527
Drop25-Run0-lexicase,5,12,830941488,0.558,0.554
Drop25-Run0-lexicase,5,13,902363123,0.529,0.516
Drop25-Run0-lexicase,5,14,972582470,0.535,0.521
Drop25-Run0-lexicase,5,15,1044927002,0.526,0.513
Drop25-Run0-lexicase,5,16,1117277169,0.537,0.526
Drop25-Run0-lexicase,5,17,1191037639,0.577,0.570
Drop25-Run0-lexicase,5,18,1262321376,0.589,0.576
Drop25-Run0-lexicase,5,19,1334327109,0.586,0.574
Drop25-Run0-lexicase,5,20,1406994579,0.587,0.582
Drop25-Run0-lexicase,6,0,0,1.000,0.371
Drop25-Run0-lexicase,6,1,72847799,0.404,0.401
Drop25-Run0-lexicase,6,2,146649519,0.446,0.440
Drop25-Run0-lexicase,6,3,218530359,0.446,0.443
Drop25-Run0-lexicase,6,4,289266562,0.446,0.441
Drop25-Run0-lexicase,6,5,360504834,0.448,0.444
Drop25-Run0-lexicase,6,6,431024724,0.467,0.460
Drop25-Run0-lexicase,6,7,500881875,0.487,0.486
Drop25-Run0-lexicase,6,8,572021248,0.478,0.474
Drop25-Run0-lexicase,6,9,643236928,0.509,0.501
Drop25-Run0-lexicase,6,10,714093371,0.523,0.519
Drop25-Run0-lexicase,6,11,784399606,0.531,0.528
Drop25-Run0-lexicase,6,12,855058914,0.531,0.527
Drop25-Run0-lexicase,6,13,925983110,0.519,0.514
Drop25-Run0-lexicase,6,14,996655044,0.522,0.518
Drop25-Run0-lexicase,6,15,1067174755,0.509,0.508
Drop25-Run0-lexicase,6,16,1137200302,0.572,0.567
Drop25-Run0-lexicase,6,17,1203737891,0.574,0.568
Drop25-Run0-lexicase,6,18,1269486596,0.527,0.522
Drop25-Run0-lexicase,6,19,1334407961,0.506,0.502
Drop25-Run0-lexicase,6,20,1399459362,0.515,0.514
Drop25-Run0-lexicase,7,0,0,1.000,0.371
Drop25-Run0-lexicase,7,1,72184785,0.398,0.392
Drop25-Run0-lexicase,7,2,143514888,0.436,0.430
Drop25-Run0-lexicase,7,3,215395779,0.429,0.426
Drop25-Run0-lexicase,7,4,287306438,0.455,0.452
Drop25-Run0-lexicase,7,5,357698317,0.477,0.469
Drop25-Run0-lexicase,7,6,430415394,0.459,0.449
Drop25-Run0-lexicase,7,7,502122276,0.482,0.478
Drop25-Run0-lexicase,7,8,574337036,0.461,0.456
Drop25-Run0-lexicase,7,9,646311211,0.470,0.466
Drop25-Run0-lexicase,7,10,718915389,0.461,0.456
Drop25-Run0-lexicase,7,11,795801016,0.488,0.479
Drop25-Run0-lexicase,7,12,875841038,0.514,0.503
Drop25-Run0-lexicase,7,13,957206430,0.548,0.539
Drop25-Run0-lexicase,7,14,1035518897,0.541,0.529
Drop25-Run0-lexicase,7,15,1114867288,0.556,0.547
Drop25-Run0-lexicase,7,16,1193275049,0.590,0.578
Drop25-Run0-lexicase,7,17,1265887114,0.578,0.570
Drop25-Run0-lexicase,7,18,1336637058,0.602,0.592
Drop25-Run0-lexicase,7,19,1407120764,0.563,0.557
Drop25-Run0-lexicase,7,20,1476718584,0.535,0.524
Drop25-Run0-lexicase,8,0,0,1.000,0.371
Drop25-Run0-lexicase,8,1,71620363,0.400,0.395
Drop25-Run0-lexicase,8,2,143953736,0.410,0.406
Drop25-Run0-lexicase,8,3,214508963,0.429,0.423
Drop25-Run0-lexicase,8,4,285681798,0.447,0.445
Drop25-Run0-lexicase,8,5,356096007,0.446,0.443
Drop25-Run0-lexicase,8,6,425612612,0.423,0.418
Drop25-Run0-lexicase,8,7,495014563,0.426,0.420
Drop25-Run0-lexicase,8,8,564859537,0.426,0.424
Drop25-Run0-lexicase,8,9,633600488,0.459,0.456
Drop25-Run0-lexicase,8,10,701448105,0.477,0.470
Drop25-Run0-lexicase,8,11,766819392,0.488,0.484
Drop25-Run0-lexicase,8,12,832199919,0.499,0.493
Drop25-Run0-lexicase,8,13,899176108,0.500,0.495
Drop25-Run0-lexicase,8,14,964061820,0.497,0.493
Drop25-Run0-lexicase,8,15,1025904493,0.551,0.541
Drop25-Run0-lexicase,8,16,1089861817,0.564,0.557
Drop25-Run0-lexicase,8,17,1155617523,0.582,0.573
Drop25-Run0-lexicase,8,18,1221587635,0.654,0.643
Drop25-Run0-lexicase,8,19,1284434588,0.636,0.626
Drop25-Run0-lexicase,8,20,1343331541,0.637,0.630
Drop25-Run0-lexicase,9,0,0,1.000,0.371
Drop25-Run0-lexicase,9,1,72176647,0.389,0.386
Drop25-Run0-lexicase,9,2,143420458,0.403,0.400
Drop25-Run0-lexicase,9,3,214011047,0.437,0.433
Drop25-Run0-lexicase,9,4,282779306,0.438,0.434
Drop25-Run0-lexicase,9,5,350942110,0.476,0.472
Drop25-Run0-lexicase,9,6,421560097,0.480,0.475
Drop25-Run0-lexicase,9,7,489317276,0.501,0.497
Drop25-Run0-lexicase,9,8,556637344,0.533,0.529
Drop25-Run0-lexicase,9,9,624962537,0.528,0.520
Drop25-Run0-lexicase,9,10,690567390,0.552,0.549
Drop25-Run0-lexicase,9,11,755940961,0.576,0.570
Drop25-Run0-lexicase,9,12,823039254,0.598,0.596
Drop25-Run0-lexicase,9,13,891520513,0.601,0.591
Drop25-Run0-lexicase,9,14,962426460,0.614,0.610
Drop25-Run0-lexicase,9,15,1033049705,0.591,0.584
Drop25-Run0-lexicase,9,16,1103524486,0.604,0.600
Drop25-Run0-lexicase,9,17,1173700084,0.598,0.591
Drop25-Run0-lexicase,9,18,1242958724,0.617,0.612
Drop25-Run0-lexicase,9,19,1313368935,0.650,0.643
Drop25-Run0-lexicase,9,20,1383115513,0.619,0.611
Drop25-Run0-lexicase,10,0,0,1.000,0.371
Drop25-Run0-lexicase,10,1,73876522,0.396,0.392
Drop25-Run0-lexicase,10,2,146237435,0.407,0.406
Drop25-Run0-lexicase,10,3,218301445,0.428,0.427
Drop25-Run0-lexicase,10,4,289255780,0.438,0.434
Drop25-Run0-lexicase,10,5,360343494,0.448,0.442
Drop25-Run0-lexicase,10,6,430944253,0.484,0.479
Drop25-Run0-lexicase,10,7,501444062,0.485,0.479
Drop25-Run0-lexicase,10,8,572777413,0.514,0.512
Drop25-Run0-lexicase,10,9,647809578,0.486,0.475
Drop25-Run0-lexicase,10,10,726238400,0.505,0.494
Drop25-Run0-lexicase,10,11,806815692,0.545,0.534
Drop25-Run0-lexicase,10,12,885785601,0.545,0.533
Drop25-Run0-lexicase,10,13,963723187,0.541,0.533
Drop25-Run0-lexicase,10,14,1040841332,0.571,0.561
Drop25-Run0-lexicase,10,15,1113388102,0.575,0.570
Drop25-Run0-lexicase,10,16,1185715763,0.587,0.576
Drop25-Run0-lexicase,10,17,1256740492,0.570,0.560
Drop25-Run0-lexicase,10,18,1326149375,0.566,0.555
Drop25-Run0-lexicase,10,19,1394449983,0.570,0.557
Drop25-Run0-lexicase,10,20,1461833983,0.586,0.575
Drop25-Run0-lexicase,11,0,0,1.000,0.371
Drop25-Run0-lexicase,11,1,73483543,0.392,0.389
Drop25-Run0-lexicase,11,2,146087970,0.456,0.452
Drop25-Run0-lexicase,11,3,217036635,0.470,0.467
Drop25-Run0-lexicase,11,4,286195047,0.465,0.459
Drop25-Run0-lexicase,11,5,354966174,0.509,0.500
Drop25-Run0-lexicase,11,6,425783571,0.516,0.505
Drop25-Run0-lexicase,11,7,492888112,0.545,0.541
Drop25-Run0-lexicase,11,8,561553877,0.551,0.543
Drop25-Run0-lexicase,11,9,630775074,0.556,0.548
Drop25-Run0-lexicase,11,10,700802151,0.600,0.591
Drop25-Run0-lexicase,11,11,769619406,0.600,0.598
Drop25-Run0-lexicase,11,12,838758068,0.629,0.621
Drop25-Run0-lexicase,11,13,908291657,0.668,0.659
Drop25-Run0-lexicase,11,14,979098503,0.644,0.638
Drop25-Run0-lexicase,11,15,1050628984,0.599,0.593
Drop25-Run0-lexicase,11,16,1121122737,0.602,0.596
Drop25-Run0-lexicase,11,17,1192197435,0.577,0.568
Drop25-Run0-lexicase,11,18,1260759363,0.600,0.591
Drop25-Run0-lexicase,11,19,1329975415,0.602,0.595
Drop25-Run0-lexicase,11,20,1400076964,0.621,0.612
Drop25-Run0-lexicase,12,0,0,1.000,0.371
Drop25-Run0-lexicase,12,1,71940018,0.386,0.380
Drop25-Run0-lexicase,12,2,143819350,0.436,0.431
Drop25-Run0-lexicase,12,3,215945556,0.462,0.456
Drop25-Run0-lexicase,12,4,287933243,0.445,0.442
Drop25-Run0-lexicase,12,5,358868377,0.473,0.468
Drop25-Run0-lexicase,12,6,429101685,0.490,0.486
Drop25-Run0-lexicase,12,7,501169753,0.476,0.475
Drop25-Run0-lexicase,12,8,570721368,0.484,0.480
Drop25-Run0-lexicase,12,9,640737538,0.484,0.473
Drop25-Run0-lexicase,12,10,710575756,0.490,0.485
Drop25-Run0-lexicase,12,11,777773002,0.516,0.510
Drop25-Run0-lexicase,12,12,844659449,0.489,0.485
Drop25-Run0-lexicase,12,13,911179242,0.504,0.498
Drop25-Run0-lexicase,12,14,976847842,0.491,0.485
Drop25-Run0-lexicase,12,15,1043565349,0.483,0.479
Drop25-Run0-lexicase,12,16,1109178651,0.502,0.502
Drop25-Run0-lexicase,12,17,1177736724,0.522,0.515
Drop25-Run0-lexicase,12,18,1245395679,0.483,0.478
Drop25-Run0-lexicase,12,19,1312336446,0.519,0.513
Drop25-Run0-lexicase,12,20,1377625334,0.525,0.522
Drop25-Run0-lexicase,13,0,0,1.000,0.371
Drop25-Run0-lexicase,13,1,73478599,0.421,0.417
Drop25-Run0-lexicase,13,2,145687020,0.422,0.416
Drop25-Run0-lexicase,13,3,217211444,0.464,0.461
Drop25-Run0-lexicase,13,4,289851894,0.495,0.492
Drop25-Run0-lexicase,13,5,360376045,0.483,0.478
Drop25-Run0-lexicase,13,6,430072184,0.461,0.457
Drop25-Run0-lexicase,13,7,500643652,0.495,0.490
Drop25-Run0-lexicase,13,8,570724866,0.512,0.509
Drop25-Run0-lexicase,13,9,639445414,0.520,0.517
Drop25-Run0-lexicase,13,10,709614845,0.505,0.502
Drop25-Run0-lexicase,13,11,777856437,0.522,0.519
Drop25-Run0-lexicase,13,12,847137842,0.515,0.512
Drop25-Run0-lexicase,13,13,914703785,0.527,0.524
Drop25-Run0-lexicase,13,14,981876113,0.525,0.521
Drop25-Run0-lexicase,13,15,1047369188,0.535,0.531
Drop25-Run0-lexicase,13,16,1112644878,0.533,0.530
Drop25-Run0-lexicase,13,17,1180541226,0.540,0.538
Drop25-Run0-lexicase,13,18,1246774363,0.515,0.508
Drop25-Run0-lexicase,13,19,1315485200,0.526,0.523
Drop25-Run0-lexicase,13,20,1382849986,0.533,0.529
Drop25-Run0-lexicase,14,0,0,1.000,0.371
Drop25-Run0-lexicase,14,1,72455957,0.388,0.383
Drop25-Run0-lexicase,14,2,145456733,0.459,0.456
Drop25-Run0-lexicase,14,3,217636686,0.471,0.465
Drop25-Run0-lexicase,14,4,281964661,0.467,0.464
Drop25-Run0-lexicase,14,5,345234670,0.510,0.508
Drop25-Run0-lexicase,14,6,407627816,0.494,0.491
Drop25-Run0-lexicase,14,7,469199062,0.522,0.521
Drop25-Run0-lexicase,14,8,533074144,0.561,0.561
Drop25-Run0-lexicase,14,9,599023460,0.572,0.570
Drop25-Run0-lexicase,14,10,666535471,0.615,0.614
Drop25-Run0-lexicase,14,11,733076054,0.603,0.599
Drop25-Run0-lexicase,14,12,801588647,0.620,0.618
Drop25-Run0-lexicase,14,13,869392435,0.655,0.651
Drop25-Run0-lexicase,14,14,938173153,0.710,0.708
Drop25-Run0-lexicase,14,15,1006066232,0.713,0.710
Drop25-Run0-lexicase,14,16,1071580948,0.700,0.696
Drop25-Run0-lexicase,14,17,1133006936,0.744,0.742
Drop25-Run0-lexicase,14,18,1194041722,0.761,0.758
Drop25-Run0-lexicase,14,19,1257357982,0.744,0.741
Drop25-Run0-lexicase,14,20,1318824303,0.744,0.744
Drop25-Run0-lexicase,15,0,0,1.000,0.371
Drop25-Run0-lexicase,15,1,71733263,0.392,0.390
Drop25-Run0-lexicase,15,2,141481903,0.422,0.419
Drop25-Run0-lexicase,15,3,211443859,0.415,0.409
Drop25-Run0-lexicase,15,4,282015880,0.429,0.428
Drop25-Run0-lexicase,15,5,353844160,0.469,0.464
Drop25-Run0-lexicase,15,6,424287248,0.455,0.451
Drop25-Run0-lexicase,15,7,495772667,0.448,0.442
Drop25-Run0-lexicase,15,8,564376991,0.475,0.471
Drop25-Run0-lexicase,15,9,632951601,0.500,0.495
Drop25-Run0-lexicase,15,10,701781203,0.505,0.497
Drop25-Run0-lexicase,15,11,770477512,0.501,0.497
Drop25-Run0-lexicase,15,12,838462627,0.549,0.545
Drop25-Run0-lexicase,15,13,905690293,0.510,0.505
Drop25-Run0-lexicase,15,14,973394191,0.548,0.545
Drop25-Run0-lexicase,15,15,1039598822,0.529,0.524
Drop25-Run0-lexicase,15,16,1104855764,0.537,0.532
Drop25-Run0-lexicase,15,17,1170810995,0.553,0.546
Drop25-Run0-lexicase,15,18,1237371437,0.586,0.581
Drop25-Run0-lexicase,15,19,1303059988,0.571,0.565
Drop25-Run0-lexicase,15,20,1369291745,0.592,0.581
Drop25-Run0-lexicase,16,0,0,1.000,0.371
Drop25-Run0-lexicase,16,1,72468445,0.410,0.408
Drop25-Run0-lexicase,16,2,145196035,0.466,0.464
Drop25-Run0-lexicase,16,3,216636074,0.437,0.430
Drop25-Run0-lexicase,16,4,287878130,0.489,0.485
Drop25-Run0-lexicase,16,5,359179624,0.497,0.493
Drop25-Run0-lexicase,16,6,429693938,0.491,0.488
Drop25-Run0-lexicase,16,7,499321880,0.498,0.490
Drop25-Run0-lexicase,16,8,569326075,0.531,0.527
Drop25-Run0-lexicase,16,9,638115815,0.518,0.513
Drop25-Run0-lexicase,16,10,705308790,0.530,0.527
Drop25-Run0-lexicase,16,11,771224278,0.558,0.555
Drop25-Run0-lexicase,16,12,838292879,0.557,0.555
Drop25-Run0-lexicase,16,13,906117438,0.543,0.540
Drop25-Run0-lexicase,16,14,974365608,0.550,0.548
Drop25-Run0-lexicase,16,15,1040473010,0.586,0.582
Drop25-Run0-lexicase,16,16,1108186667,0.577,0.573
Drop25-Run0-lexicase,16,17,1175406719,0.597,0.592
Drop25-Run0-lexicase,16,18,1242328897,0.605,0.603
Drop25-Run0-lexicase,16,19,1307267286,0.614,0.612
Drop25-Run0-lexicase,16,20,1372908222,0.655,0.652
Drop25-Run0-lexicase,17,0,0,1.000,0.371
Drop25-Run0-lexicase,17,1,72465367,0.398,0.396
Drop25-Run0-lexicase,17,2,142453579,0.403,0.401
Drop25-Run0-lexicase,17,3,213643915,0.433,0.428
Drop25-Run0-lexicase,17,4,284373587,0.459,0.456
Drop25-Run0-lexicase,17,5,353379463,0.478,0.475
Drop25-Run0-lexicase,17,6,423263554,0.494,0.489
Drop25-Run0-lexicase,17,7,491703446,0.507,0.503
Drop25-Run0-lexicase,17,8,560111598,0.540,0.538
Drop25-Run0-lexicase,17,9,629192274,0.554,0.549
Drop25-Run0-lexicase,17,10,697679133,0.532,0.525
Drop25-Run0-lexicase,17,11,763836689,0.501,0.496
Drop25-Run0-lexicase,17,12,830865340,0.527,0.521
Drop25-Run0-lexicase,17,13,898841210,0.564,0.561
Drop25-Run0-lexicase,17,14,966997601,0.503,0.499
Drop25-Run0-lexicase,17,15,1033816764,0.502,0.497
Drop25-Run0-lexicase,17,16,1099540713,0.548,0.543
Drop25-Run0-lexicase,17,17,1166995947,0.541,0.538
Drop25-Run0-lexicase,17,18,1234871292,0.537,0.534
Drop25-Run0-lexicase,17,19,1301610231,0.540,0.538
Drop25-Run0-lexicase,17,20,1368737732,0.562,0.560
Drop25-Run0-lexicase,18,0,0,1.000,0.371
Drop25-Run0-lexicase,18,1,73336580,0.408,0.405
Drop25-Run0-lexicase,18,2,145236639,0.412,0.410
Drop25-Run0-lexicase,18,3,217263461,0.419,0.414
Drop25-Run0-lexicase,18,4,289093695,0.430,0.426
Drop25-Run0-lexicase,18,5,362635700,0.447,0.444
Drop25-Run0-lexicase,18,6,435193737,0.445,0.441
Drop25-Run0-lexicase,18,7,509717498,0.443,0.439
Drop25-Run0-lexicase,18,8,583541677,0.461,0.459
Drop25-Run0-lexicase,18,9,658247026,0.494,0.484
Drop25-Run0-lexicase,18,10,732544451,0.477,0.471
Drop25-Run0-lexicase,18,11,806124280,0.469,0.464
Drop25-Run0-lexicase,18,12,880097744,0.529,0.524
Drop25-Run0-lexicase,18,13,954528813,0.518,0.514
Drop25-Run0-lexicase,18,14,1026809778,0.529,0.524
Drop25-Run0-lexicase,18,15,1098795391,0.540,0.539
Drop25-Run0-lexicase,18,16,1171581860,0.532,0.528
Drop25-Run0-lexicase,18,17,1240143891,0.555,0.551
Drop25-Run0-lexicase,18,18,1309538469,0.551,0.546
Drop25-Run0-lexicase,18,19,1377293419,0.549,0.545
Drop25-Run0-lexicase,18,20,1446391343,0.548,0.545
Drop25-Run0-lexicase,19,0,0,1.000,0.371
Drop25-Run0-lexicase,19,1,72725878,0.396,0.393
Drop25-Run0-lexicase,19,2,144187939,0.444,0.442
Drop25-Run0-lexicase,19,3,214979891,0.415,0.409
Drop25-Run0-lexicase,19,4,286225879,0.456,0.450
Drop25-Run0-lexicase,19,5,357785958,0.501,0.497
Drop25-Run0-lexicase,19,6,426372039,0.469,0.462
Drop25-Run0-lexicase,19,7,495986009,0.468,0.465
Drop25-Run0-lexicase,19,8,564972188,0.533,0.526
Drop25-Run0-lexicase,19,9,633059646,0.506,0.500
Drop25-Run0-lexicase,19,10,702180684,0.551,0.549
Drop25-Run0-lexicase,19,11,771601822,0.530,0.525
Drop25-Run0-lexicase,19,12,841363427,0.546,0.542
Drop25-Run0-lexicase,19,13,910546102,0.505,0.502
Drop25-Run0-lexicase,19,14,980132862,0.519,0.519
Drop25-Run0-lexicase,19,15,1047681293,0.542,0.538
Drop25-Run0-lexicase,19,16,1116011357,0.546,0.545
Drop25-Run0-lexicase,19,17,1185792204,0.545,0.540
Drop25-Run0-lexicase,19,18,1253726894,0.581,0.578
Drop25-Run0-lexicase,19,19,1322431593,0.556,0.552
Drop25-Run0-lexicase,19,20,1391101718,0.567,0.565
Drop25-Run0-lexicase,20,0,0,1.000,0.371
Drop25-Run0-lexicase,20,1,72382200,0.389,0.388
Drop25-Run0-lexicase,20,2,143900417,0.424,0.421
Drop25-Run0-lexicase,20,3,215649264,0.458,0.456
Drop25-Run0-lexicase,20,4,288419533,0.470,0.461
Drop25-Run0-lexicase,20,5,362029475,0.502,0.495
Drop25-Run0-lexicase,20,6,437798557,0.546,0.537
Drop25-Run0-lexicase,20,7,513461417,0.558,0.552
Drop25-Run0-lexicase,20,8,588914590,0.588,0.580
Drop25-Run0-lexicase,20,9,664919831,0.555,0.545
Drop25-Run0-lexicase,20,10,739961640,0.575,0.574
Drop25-Run0-lexicase,20,11,815179957,0.583,0.573
Drop25-Run0-lexicase,20,12,889348851,0.564,0.558
Drop25-Run0-lexicase,20,13,963870759,0.562,0.554
Drop25-Run0-lexicase,20,14,1040608918,0.566,0.560
Drop25-Run0-lexicase,20,15,1116503005,0.578,0.572
Drop25-Run0-lexicase,20,16,1189564711,0.579,0.574
Drop25-Run0-lexicase,20,17,1262317924,0.594,0.590
Drop25-Run0-lexicase,20,18,1333852209,0.592,0.584
Drop25-Run0-lexicase,20,19,1405299162,0.570,0.566
Drop25-Run0-lexicase,20,20,1479618357,0.573,0.566
Drop25-Run0-lexicase,21,0,0,1.000,0.371
Drop25-Run0-lexicase,21,1,72735535,0.394,0.389
Drop25-Run0-lexicase,21,2,147433076,0.412,0.409
Drop25-Run0-lexicase,21,3,220097163,0.390,0.387
Drop25-Run0-lexicase,21,4,290413530,0.407,0.405
Drop25-Run0-lexicase,21,5,357568560,0.412,0.411
Drop25-Run0-lexicase,21,6,424847265,0.421,0.419
Drop25-Run0-lexicase,21,7,492083802,0.465,0.462
Drop25-Run0-lexicase,21,8,559780095,0.486,0.482
Drop25-Run0-lexicase,21,9,627025090,0.504,0.500
Drop25-Run0-lexicase,21,10,694232812,0.539,0.534
Drop25-Run0-lexicase,21,11,761105949,0.535,0.534
Drop25-Run0-lexicase,21,12,828779125,0.515,0.509
Drop25-Run0-lexicase,21,13,897294709,0.547,0.544
Drop25-Run0-lexicase,21,14,964231105,0.543,0.540
Drop25-Run0-lexicase,21,15,1030430899,0.523,0.516
Drop25-Run0-lexicase,21,16,1099292879,0.525,0.518
Drop25-Run0-lexicase,21,17,1166410352,0.523,0.518
Drop25-Run0-lexicase,21,18,1236269602,0.537,0.532
Drop25-Run0-lexicase,21,19,1305195160,0.568,0.560
